"prog","comp","io","tree","comm","gath"
24.473644,13.493158,0.000000,0.117290,6.572071,0.030477
24.249522,13.475963,0.000000,0.118879,6.642705,0.032065
24.103444,13.467224,0.000000,0.118288,6.726158,0.030687
24.206629,13.389135,0.000000,0.117239,6.740772,0.036227
24.223491,13.406043,0.000000,0.119448,6.953512,0.033115
24.092576,13.395476,0.000000,0.118220,6.699910,0.031624
24.098945,13.365809,0.000000,0.117280,6.871251,0.038684
24.255050,13.328545,0.000000,0.118198,6.908766,0.034672
24.279195,13.398011,0.000000,0.116974,6.800303,0.034330
24.399492,13.385550,0.000000,0.115038,6.738755,0.031907
25.586943,13.449372,0.000000,0.115812,6.677599,0.032889
24.033825,13.352779,0.000000,0.117302,6.650579,0.032705
24.216461,13.339877,0.000000,0.117065,6.807779,0.038254
23.930407,13.412221,0.000000,0.118059,6.846169,0.034766
24.065320,13.343263,0.000000,0.118099,6.848932,0.030153
24.232912,13.288836,0.000000,0.119198,6.803988,0.032944
24.304454,13.403120,0.000000,0.121322,6.853165,0.032754
24.504868,13.421575,0.000000,0.119127,6.559419,0.037365
24.078895,13.421439,0.000000,0.118511,6.734768,0.040233
24.205685,13.401222,0.000000,0.117562,6.641728,0.027745
24.115560,13.345106,0.000000,0.119595,6.519170,0.029969
24.147638,13.348113,0.000000,0.118967,6.523659,0.033630
24.208536,13.425673,0.000000,0.118943,6.815909,0.033046
24.295537,13.337226,0.000000,0.117933,6.863926,0.034833
24.056534,13.407128,0.000000,0.119160,6.752532,0.041591
24.144123,13.573887,0.000000,0.115932,6.629069,0.036164
23.994610,13.343621,0.000000,0.118908,6.642893,0.028749
24.907575,13.471723,0.000000,0.116215,6.768606,0.035165
24.890561,13.393410,0.000000,0.117904,6.525805,0.028190
24.492231,13.459845,0.000000,0.118063,6.607460,0.031306
24.253583,13.361832,0.000000,0.116901,6.389098,0.032996
24.875223,13.605306,0.000000,0.118742,6.693319,0.035127
24.406394,13.355375,0.000000,0.117023,6.735520,0.032085
24.059934,13.385139,0.000000,0.115981,6.740661,0.037057
24.341965,13.304972,0.000000,0.118739,6.604143,0.035992
24.157615,13.379101,0.000000,0.119243,6.666883,0.034195
24.804067,13.331742,0.000000,0.116497,6.735787,0.036049
24.122148,13.367991,0.000000,0.117740,6.610083,0.040505
24.379925,13.422366,0.000000,0.117695,6.583430,0.028723
23.996180,13.442372,0.000000,0.118756,6.529928,0.036129
23.937522,13.497727,0.000000,0.116107,6.477008,0.034579
24.793673,13.383901,0.000000,0.116737,6.511387,0.034131
24.094809,13.450497,0.000000,0.117993,6.724880,0.029233
24.005258,13.323903,0.000000,0.115457,6.786178,0.028263
24.463107,13.431600,0.000000,0.118890,6.620685,0.034950
24.180190,13.395120,0.000000,0.119014,6.829568,0.036063
24.151382,13.311873,0.000000,0.118340,6.746604,0.029873
24.116690,13.307560,0.000000,0.118264,6.566416,0.032516
24.084648,13.437911,0.000000,0.118130,6.526291,0.031629
24.504997,13.341352,0.000000,0.119611,6.818749,0.031136
