  0.99755959009261719      	  0.48063689875473148      	   0.0000000000000000      	   0.0000000000000000     
  0.56682470761127335      	   7.3754263633984518E-002 	   0.0000000000000000      	   0.0000000000000000     
  0.96591537549612494      	   5.3552292777272470E-003 	   0.0000000000000000      	   0.0000000000000000     
  0.74792768547143218      	  0.34708128851801545      	   0.0000000000000000      	   0.0000000000000000     
  0.36739089737475572      	  0.34224381607283505      	   0.0000000000000000      	   0.0000000000000000     
  0.99755958930710731      	  0.48063689811702481      	  -1.5710197338667480E-004 	  -1.2754133803808288E-004
  0.56682470800573870      	   7.3754264426785260E-002 	   7.8893072339780926E-005 	   1.5856015217840266E-004
  0.96591537495414859      	   5.3552298576824897E-003 	  -1.0839526371445245E-004 	   1.1599105177934074E-004
  0.74792768558303857      	  0.34708128816362310      	   2.2321275138766762E-005 	  -7.0878474650278874E-005
  0.36739089819617016      	  0.34224381569217810      	   1.6428288962257957E-004 	  -7.6131391269381674E-005
  0.99752785343576356      	  0.48061113364803471      	  -3.1580031321493542E-002 	  -2.5638036792485785E-002
  0.56684064491590935      	   7.3786294847330194E-002 	   1.5858522495654399E-002 	   3.1873119465127428E-002
  0.96589347839936024      	   5.3786609556524308E-003 	  -2.1788865219237868E-002 	   2.3316004804612999E-002
  0.74793219469854999      	  0.34706697028490058      	   4.4870102787867632E-003 	  -1.4247423646593942E-002
  0.36742408459661857      	  0.34222843652137575      	   3.3023363766290253E-002 	  -1.5303663830660758E-002
  0.99743325914250092      	  0.48053433714535271      	  -6.3018026144101638E-002 	  -5.1161774457270590E-002
  0.56688814611495608      	   7.3881766920646311E-002 	   3.1644183716053591E-002 	   6.3602709213480838E-002
  0.96582821388090412      	   5.4485010194605180E-003 	  -4.3477757831354047E-002 	   4.6526737072109907E-002
  0.74794563534304959      	  0.34702429510250049      	   8.9542785734235096E-003 	  -2.8429021137410086E-002
  0.36752300156479195      	  0.34218259606933438      	   6.5897321685978685E-002 	  -3.0538650690910302E-002
  0.99727576127584927      	  0.48040646892027800      	  -9.4486116940629292E-002 	  -7.6711967912451676E-002
