"prog","comp","io","tree","comm","gath"
99.666830,98.408138,0.057802,1.129344,0.000058,0.021363
99.548554,98.301628,0.058571,1.115514,0.000058,0.021381
99.803302,98.518776,0.061082,1.150812,0.000060,0.021655
104.644049,103.355420,0.058466,1.155514,0.000056,0.021579
99.553014,98.295674,0.059150,1.125285,0.000070,0.021959
99.853442,98.614962,0.058280,1.107575,0.000059,0.021490
99.684197,98.404182,0.061695,1.144824,0.000062,0.021796
99.543686,98.298871,0.058400,1.113511,0.000057,0.021536
99.886262,98.641841,0.058789,1.113121,0.000059,0.021458
99.667075,98.427106,0.057758,1.108938,0.000059,0.021514
99.872198,98.623647,0.057911,1.118577,0.000057,0.021429
99.706217,98.469097,0.057647,1.107645,0.000058,0.021311
101.093999,99.845012,0.058788,1.117813,0.000058,0.021401
99.757361,98.513855,0.059248,1.111614,0.000058,0.021465
99.656158,98.405353,0.060284,1.118118,0.000072,0.021495
99.746238,98.502652,0.057779,1.112152,0.000056,0.021974
99.982008,98.731882,0.058568,1.119316,0.000060,0.021292
99.706697,98.444315,0.057475,1.132740,0.000064,0.021382
99.736802,98.457161,0.061370,1.144476,0.000064,0.021949
100.091629,98.845620,0.058440,1.114679,0.000057,0.021769
99.778513,98.530259,0.060644,1.114187,0.000057,0.021599
99.858934,98.564376,0.059301,1.163034,0.000057,0.021632
100.403890,99.157283,0.058335,1.115342,0.000058,0.021763
99.823359,98.572007,0.058526,1.120477,0.000059,0.021353
99.802360,98.527290,0.061006,1.141222,0.000056,0.022112
99.746008,98.498224,0.057840,1.116948,0.000059,0.021755
99.941784,98.661734,0.060980,1.146169,0.000072,0.021527
99.980978,98.747841,0.058395,1.102406,0.000057,0.021533
100.136012,98.891046,0.057478,1.115282,0.000058,0.021474
100.008362,98.756414,0.058039,1.121091,0.000066,0.021671
99.870725,98.624312,0.057980,1.115140,0.000059,0.021598
99.797643,98.545820,0.061375,1.117030,0.000057,0.021686
99.689661,98.433240,0.058138,1.126488,0.000059,0.021405
99.837720,98.601206,0.057482,1.106447,0.000059,0.021670
99.869801,98.626681,0.058048,1.112046,0.000058,0.021755
100.001803,98.766022,0.054819,1.107714,0.000057,0.021526
99.838270,98.579167,0.057874,1.129525,0.000059,0.021380
100.096868,98.855048,0.057907,1.111189,0.000060,0.021685
99.817605,98.549914,0.058767,1.136550,0.000056,0.021637
99.385174,98.143671,0.058430,1.110322,0.000059,0.021952
99.946515,98.694702,0.061657,1.116587,0.000056,0.021930
99.892906,98.646408,0.061824,1.112196,0.000056,0.021835
100.036580,98.788041,0.058669,1.117684,0.000055,0.021528
99.980330,98.705759,0.061058,1.139774,0.000062,0.021818
99.769163,98.531336,0.057761,1.107660,0.000059,0.021297
100.145420,98.893089,0.058713,1.120023,0.000058,0.021848
100.021520,98.778626,0.057723,1.113263,0.000059,0.021475
99.990133,98.730028,0.059926,1.126775,0.000064,0.021854
99.876737,98.629841,0.057569,1.116611,0.000058,0.021535
100.249777,98.970755,0.059505,1.146200,0.000059,0.021923
