"prog","comp","io","tree","comm","gath"
15.018916,4.094973,0.000000,0.131952,7.081860,0.020273
14.852246,4.074367,0.000000,0.132147,6.727586,0.020186
15.240023,4.080753,0.000000,0.126171,6.695830,0.023430
15.352428,4.087147,0.000000,0.134610,7.068536,0.019646
14.423381,4.082332,0.000000,0.130690,6.732606,0.020660
15.081121,4.089832,0.000000,0.132333,7.273739,0.019933
14.751677,4.087019,0.000000,0.130330,6.544421,0.019383
14.682273,4.077611,0.000000,0.129639,6.437127,0.019478
14.731748,4.068066,0.000000,0.135595,6.729067,0.019709
15.624949,4.089141,0.000000,0.129899,6.671271,0.020806
15.510144,4.083215,0.000000,0.134670,6.837299,0.019145
14.290737,4.087253,0.000000,0.131642,6.356578,0.021449
15.003866,4.077484,0.000000,0.133644,6.584213,0.019937
14.577450,4.075629,0.000000,0.131291,6.393723,0.018714
15.268438,4.102113,0.000000,0.133579,7.164986,0.023569
14.560498,4.073672,0.000000,0.133017,6.648845,0.027191
14.365427,4.079420,0.000000,0.134266,6.474705,0.019000
14.735164,4.076505,0.000000,0.130598,6.380163,0.018921
14.760481,4.107634,0.000000,0.141838,6.918330,0.020079
14.408748,4.087011,0.000000,0.132669,6.376537,0.020454
14.326421,4.080894,0.000000,0.130773,6.110229,0.021161
14.937620,4.092998,0.000000,0.130939,6.837778,0.021320
14.418115,4.081649,0.000000,0.131294,6.397934,0.019073
14.949778,4.073007,0.000000,0.127949,6.521228,0.020558
14.701050,4.070478,0.000000,0.133792,6.368796,0.022082
14.892075,4.085673,0.000000,0.128940,6.732711,0.021935
14.509144,4.099530,0.000000,0.134573,6.379823,0.021448
14.655386,4.081740,0.000000,0.133126,6.623512,0.018345
14.650597,4.075166,0.000000,0.134806,6.260550,0.019428
14.754770,4.084974,0.000000,0.129457,6.594789,0.019690
14.351175,4.086699,0.000000,0.134336,6.479662,0.022148
14.482373,4.090274,0.000000,0.132606,6.484046,0.020355
15.179320,4.099057,0.000000,0.133367,6.767934,0.021048
14.724827,4.084048,0.000000,0.134424,6.599301,0.019230
14.744030,4.152840,0.000000,0.132941,6.836796,0.018663
14.885484,4.090587,0.000000,0.129373,6.931676,0.021963
15.422176,4.090871,0.000000,0.133647,7.492179,0.021328
14.646881,4.088558,0.000000,0.143453,6.646847,0.020502
14.516097,4.065617,0.000000,0.134421,6.570116,0.019491
14.825645,4.082675,0.000000,0.136709,6.971796,0.019961
15.424555,4.089584,0.000000,0.128224,6.484192,0.021236
15.259503,4.080208,0.000000,0.132117,6.559737,0.019264
14.528823,4.076621,0.000000,0.130589,6.764256,0.019450
14.599363,4.086124,0.000000,0.132131,6.387339,0.019090
14.791676,4.083374,0.000000,0.134127,6.935595,0.018988
14.524403,4.093252,0.000000,0.131029,5.844806,0.022880
14.499009,4.102911,0.000000,0.136230,6.382081,0.018100
15.446992,4.091118,0.000000,0.131496,6.722277,0.020286
15.197985,4.076225,0.000000,0.130119,7.201410,0.020343
14.642568,4.078557,0.000000,0.131679,6.839462,0.021172
