"prog","comp","io","tree","comm","gath"
49.666198,45.349113,0.000000,2.195783,1.139635,0.111325
49.712849,45.408896,0.000000,2.173631,1.092942,0.118590
49.820577,45.541067,0.000000,2.230526,1.099010,0.118787
49.651378,45.325315,0.000000,2.180469,1.101707,0.118410
49.734281,45.432482,0.000000,2.186319,1.096269,0.116650
48.825963,44.559726,0.000000,2.164457,1.103548,0.117636
49.587120,45.437872,0.000000,2.170003,1.087317,0.118122
49.248654,45.182407,0.000000,2.150318,1.072041,0.116321
49.593401,45.280345,0.000000,2.167181,1.094530,0.117757
49.684669,45.325146,0.000000,2.185502,1.096290,0.118191
50.146544,46.008124,0.000000,2.143089,1.092965,0.121135
50.430297,45.327920,0.000000,2.172021,1.104630,0.117391
49.500605,45.144783,0.000000,2.238487,1.095721,0.122506
49.428429,45.105185,0.000000,2.185796,1.112005,0.118116
49.631890,45.239768,0.000000,2.162006,1.097582,0.118812
49.252274,44.925877,0.000000,2.155164,1.109925,0.110209
49.426531,45.113693,0.000000,2.181763,1.089388,0.118006
49.267456,44.942988,0.000000,2.213988,1.086181,0.118205
49.536300,45.268839,0.000000,2.173987,1.091880,0.119326
49.560263,45.246720,0.000000,2.229199,1.085530,0.121812
49.461894,45.266296,0.000000,2.174844,1.095433,0.117774
49.488267,45.154156,0.000000,2.167254,1.106049,0.119419
50.907158,46.787634,0.000000,2.223460,1.110061,0.119881
49.947148,45.927603,0.000000,2.142112,1.075888,0.119017
49.863929,45.809996,0.000000,2.173772,1.086762,0.119601
49.665806,45.382887,0.000000,2.166538,1.093155,0.119175
49.495912,45.048325,0.000000,2.236669,1.093029,0.122590
49.539444,45.361157,0.000000,2.248159,1.081136,0.122688
49.541348,45.271984,0.000000,2.181925,1.097384,0.118249
49.500735,45.108764,0.000000,2.163066,1.104138,0.117887
49.564763,45.139846,0.000000,2.252572,1.113484,0.122343
49.444790,45.038304,0.000000,2.155317,1.093096,0.118701
49.458483,45.252063,0.000000,2.190827,1.098454,0.116699
49.552343,45.130492,0.000000,2.258999,1.087282,0.122296
50.202886,45.096087,0.000000,2.184393,1.113776,0.117633
49.302027,45.045060,0.000000,2.170798,1.087405,0.120780
49.404424,45.207380,0.000000,2.167174,1.081758,0.117212
49.688391,45.143137,0.000000,2.153431,1.090770,0.119335
49.655754,45.459552,0.000000,2.183348,1.100178,0.119327
49.401700,45.145542,0.000000,2.160151,1.101787,0.118924
49.417228,45.179885,0.000000,2.197863,1.093218,0.117264
49.782950,45.167516,0.000000,2.148130,1.085109,0.117794
49.381839,44.999255,0.000000,2.166877,1.085023,0.118267
49.581082,45.314038,0.000000,2.171004,1.087375,0.120214
49.660881,45.437505,0.000000,2.198892,1.094827,0.117472
49.193524,44.665150,0.000000,2.181818,1.084661,0.116684
49.689711,45.407162,0.000000,2.162122,1.089014,0.116557
49.545248,45.129478,0.000000,2.176095,1.094264,0.118765
49.556458,45.436509,0.000000,2.162245,1.092976,0.117235
48.599241,44.397834,0.000000,2.237699,1.092049,0.114891
