"prog","comp","io","tree","comm","gath"
4.703248,2.608560,0.000000,0.018615,1.275059,0.010769
4.623320,2.541466,0.000000,0.019099,1.360442,0.010850
4.657677,2.547965,0.000000,0.018155,1.280649,0.009987
4.643494,2.612798,0.000000,0.018572,1.339788,0.011271
4.965767,2.555238,0.000000,0.018713,1.323294,0.010529
4.619741,2.544644,0.000000,0.018082,1.325984,0.011068
4.595325,2.539705,0.000000,0.018830,1.323896,0.009498
4.903001,2.562001,0.000000,0.017995,1.270603,0.010045
4.775777,2.537593,0.000000,0.018036,1.346725,0.010251
4.602688,2.592334,0.000000,0.018269,1.285469,0.010501
4.747582,2.552268,0.000000,0.017961,1.345676,0.010042
4.664129,2.622680,0.000000,0.018735,1.342197,0.010739
4.550097,2.542364,0.000000,0.018836,1.366686,0.011090
4.557922,2.542262,0.000000,0.019736,1.315325,0.009911
4.602833,2.539978,0.000000,0.018721,1.266560,0.010481
4.598149,2.546070,0.000000,0.018612,1.356549,0.009959
4.848527,2.537473,0.000000,0.018387,1.344077,0.010730
5.591907,2.548630,0.000000,0.016638,1.335698,0.010645
5.234120,2.550323,0.000000,0.018749,1.342630,0.010202
4.698286,2.652809,0.000000,0.019019,1.421614,0.010355
4.622009,2.573216,0.000000,0.019179,1.336944,0.010904
4.949421,2.543403,0.000000,0.018310,1.378663,0.010776
4.643129,2.546712,0.000000,0.018574,1.354314,0.010331
4.731879,2.592377,0.000000,0.019674,1.330388,0.010318
4.834513,2.552093,0.000000,0.019532,1.352986,0.010681
4.579441,2.605095,0.000000,0.019133,1.340193,0.010322
5.106259,2.553795,0.000000,0.018732,1.349218,0.010795
4.531602,2.551567,0.000000,0.018282,1.327015,0.010872
4.667355,2.547274,0.000000,0.017343,1.335045,0.009565
4.668941,2.598221,0.000000,0.018623,1.334107,0.011169
4.575912,2.552202,0.000000,0.018809,1.368319,0.010479
4.804116,2.544914,0.000000,0.018304,1.315663,0.010072
4.661103,2.548924,0.000000,0.018562,1.280716,0.010691
4.831585,2.571507,0.000000,0.018610,1.308409,0.010128
4.610131,2.550612,0.000000,0.019167,1.309788,0.010316
5.420694,2.527203,0.000000,0.016097,1.295007,0.010944
4.769719,2.546588,0.000000,0.018477,1.377409,0.010352
4.535285,2.547472,0.000000,0.018562,1.279574,0.011059
5.117775,2.555935,0.000000,0.017078,1.374257,0.010837
5.183278,2.574642,0.000000,0.018880,1.357201,0.010799
5.433919,2.548561,0.000000,0.016205,1.334079,0.010718
4.654285,2.563799,0.000000,0.018633,1.364636,0.010571
4.809415,2.567698,0.000000,0.018912,1.362286,0.010701
4.656320,2.582547,0.000000,0.018969,1.312921,0.010640
4.730314,2.590317,0.000000,0.019672,1.307034,0.010145
5.176540,2.576801,0.000000,0.018702,1.312722,0.010567
4.566493,2.548649,0.000000,0.019396,1.301642,0.010591
4.942550,2.564981,0.000000,0.018820,1.286036,0.010423
4.761455,2.637124,0.000000,0.019281,1.314903,0.010518
4.771572,2.588871,0.000000,0.018416,1.337790,0.010834
