"prog","comp","io","tree","comm","gath"
4.699532,2.561704,0.000000,0.018707,1.285353,0.011100
4.617949,2.567599,0.000000,0.018355,1.361762,0.011073
4.736451,2.514128,0.000000,0.018230,1.286278,0.010239
4.641365,2.572577,0.000000,0.018811,1.345341,0.011429
4.798261,2.556957,0.000000,0.018918,1.322215,0.010673
5.469056,2.521021,0.000000,0.016766,1.326443,0.011323
4.590286,2.530262,0.000000,0.018363,1.325601,0.009808
5.183231,2.514705,0.000000,0.017043,1.283783,0.010141
4.750537,2.510756,0.000000,0.017674,1.350357,0.010588
4.639471,2.575415,0.000000,0.018803,1.302155,0.010861
5.361949,2.518614,0.000000,0.016893,1.351105,0.010241
4.616221,2.575314,0.000000,0.018745,1.338900,0.011005
4.554943,2.526958,0.000000,0.018839,1.374777,0.011390
4.570109,2.522715,0.000000,0.019609,1.309411,0.011224
4.704517,2.509327,0.000000,0.018401,1.283464,0.010751
4.601722,2.522406,0.000000,0.017428,1.362550,0.011103
4.680914,2.565849,0.000000,0.019206,1.342431,0.010959
4.978483,2.520195,0.000000,0.017593,1.319009,0.011063
5.694937,2.510426,0.000000,0.016447,1.344379,0.011068
4.738770,2.547102,0.000000,0.018297,1.424094,0.011056
4.632459,2.654307,0.000000,0.019961,1.342138,0.011161
4.604843,2.546452,0.000000,0.018503,1.370681,0.011017
4.825229,2.552412,0.000000,0.018733,1.358552,0.010754
4.719280,2.557254,0.000000,0.019841,1.335935,0.010877
4.627041,2.572278,0.000000,0.019970,1.353205,0.010885
4.652320,2.625969,0.000000,0.019339,1.343951,0.010645
5.967854,2.514843,0.000000,0.016553,1.353559,0.011081
4.528126,2.521517,0.000000,0.018283,1.323858,0.010933
4.666510,2.507016,0.000000,0.017622,1.330320,0.011174
4.651987,2.566437,0.000000,0.018145,1.325267,0.011543
4.577376,2.583136,0.000000,0.018955,1.373379,0.010770
4.615915,2.509230,0.000000,0.018365,1.322600,0.011400
5.265045,2.527586,0.000000,0.016808,1.284137,0.010831
5.296032,2.518845,0.000000,0.017018,1.313143,0.010430
4.627292,2.553580,0.000000,0.018695,1.312475,0.010681
4.555089,2.510202,0.000000,0.018723,1.298318,0.010788
5.352849,2.574706,0.000000,0.017475,1.374438,0.010565
4.816802,2.521979,0.000000,0.018723,1.299636,0.012460
4.713919,2.555718,0.000000,0.018456,1.385412,0.011327
5.456793,2.502921,0.000000,0.018893,1.353451,0.011170
4.831918,2.555303,0.000000,0.019205,1.339973,0.010868
4.647763,2.568433,0.000000,0.018913,1.370677,0.011650
4.597067,2.558407,0.000000,0.019069,1.369094,0.010863
4.557054,2.567055,0.000000,0.018963,1.301480,0.011231
4.940404,2.531749,0.000000,0.018926,1.303148,0.010570
5.031946,2.559423,0.000000,0.018807,1.319870,0.010905
4.636973,2.571157,0.000000,0.019315,1.303886,0.010802
4.679085,2.530405,0.000000,0.018238,1.291148,0.010719
4.856000,2.524956,0.000000,0.018146,1.307170,0.010854
4.569758,2.571426,0.000000,0.018491,1.346225,0.010920
