"prog","comp","io","tree","comm","gath"
11.592399,8.316554,0.000000,0.044206,1.352083,0.005592
11.580601,8.214092,0.000000,0.043331,1.368770,0.005138
11.516633,8.242434,0.000000,0.043713,1.348135,0.005331
11.466001,8.223471,0.000000,0.044278,1.338265,0.005477
11.480043,8.267095,0.000000,0.041052,1.331626,0.005468
11.456347,8.255457,0.000000,0.044222,1.321491,0.005423
11.476843,8.223828,0.000000,0.045442,1.340358,0.005365
11.565391,8.323037,0.000000,0.030122,1.300575,0.005558
11.648912,8.235203,0.000000,0.042377,1.313353,0.005338
11.822909,8.311169,0.000000,0.039657,1.298810,0.005404
11.908451,8.220339,0.000000,0.042038,1.356663,0.005465
11.474920,8.327016,0.000000,0.042201,1.314190,0.005490
11.539075,8.246485,0.000000,0.045967,1.315415,0.006191
11.504851,8.272757,0.000000,0.044154,1.391473,0.008657
12.154567,8.248712,0.000000,0.040901,1.279877,0.005456
11.487202,8.309936,0.000000,0.042658,1.280294,0.005368
11.593504,8.264217,0.000000,0.043947,1.294196,0.005716
11.569407,8.279415,0.000000,0.042896,1.338756,0.005339
11.491018,8.267470,0.000000,0.040340,1.303689,0.005424
11.451210,8.206022,0.000000,0.045119,1.325499,0.005713
11.621974,8.285919,0.000000,0.044490,1.328926,0.005552
11.427220,8.300144,0.000000,0.040723,1.279314,0.005379
11.575827,8.248950,0.000000,0.042996,1.329274,0.006057
11.423025,8.265597,0.000000,0.042284,1.318264,0.005510
11.563973,8.269253,0.000000,0.043662,1.315905,0.005784
11.469138,8.266056,0.000000,0.042375,1.311412,0.005455
11.794400,8.205859,0.000000,0.041590,1.308394,0.005471
11.655259,8.246681,0.000000,0.043789,1.368168,0.005091
11.469684,8.331480,0.000000,0.038997,1.329390,0.005198
11.456787,8.221339,0.000000,0.046007,1.342691,0.005279
11.459512,8.289009,0.000000,0.044492,1.309593,0.005246
11.600751,8.300950,0.000000,0.044427,1.352570,0.005584
11.635594,8.221241,0.000000,0.042341,1.280724,0.005505
11.529307,8.223237,0.000000,0.045530,1.348896,0.005892
11.443576,8.314393,0.000000,0.041651,1.325060,0.005297
11.673809,8.213068,0.000000,0.042356,1.367348,0.005432
11.390695,8.313534,0.000000,0.046530,1.285854,0.005503
11.472984,8.165943,0.000000,0.044833,1.263196,0.005620
11.564840,8.214929,0.000000,0.044677,1.405481,0.005615
11.693434,8.294681,0.000000,0.043596,1.331177,0.005477
11.459165,8.231422,0.000000,0.044056,1.352357,0.005361
11.565642,8.239291,0.000000,0.037828,1.323961,0.005272
11.454428,8.252353,0.000000,0.042791,1.327629,0.005398
11.857284,8.204197,0.000000,0.040601,1.341538,0.005863
11.686827,8.210210,0.000000,0.042479,1.288854,0.005470
11.545910,8.314446,0.000000,0.045475,1.331826,0.005732
11.705701,8.316842,0.000000,0.043932,1.293373,0.005878
11.454547,8.205999,0.000000,0.043330,1.336082,0.005811
11.655017,8.214924,0.000000,0.041143,1.336329,0.006239
11.473389,8.263120,0.000000,0.045027,1.267108,0.005486
