"prog","comp","io","tree","comm","gath"
15.073368,4.055768,0.000000,0.145056,7.874246,0.047281
14.851643,4.036049,0.000000,0.143570,7.575215,0.050528
15.019044,4.069301,0.000000,0.144593,7.871997,0.044482
15.635929,4.045912,0.000000,0.139274,7.529719,0.069763
14.554753,4.039970,0.000000,0.146984,7.279399,0.048060
15.054838,4.045321,0.000000,0.147000,7.818020,0.058296
14.593172,4.037296,0.000000,0.146493,7.462640,0.047011
14.503852,4.065123,0.000000,0.145306,7.436983,0.045095
14.710708,4.052683,0.000000,0.141782,7.606645,0.046918
14.683294,4.045292,0.000000,0.148930,7.500080,0.060988
14.608805,4.050436,0.000000,0.142025,7.514223,0.046572
14.270260,4.047264,0.000000,0.149252,7.107682,0.053411
15.045803,4.070665,0.000000,0.143274,7.519648,0.048139
14.550443,4.059751,0.000000,0.145142,7.432697,0.046680
15.330254,4.054314,0.000000,0.140907,7.902627,0.040656
14.942434,4.043202,0.000000,0.139130,7.441714,0.043291
14.337119,4.025117,0.000000,0.140355,7.122503,0.051649
14.523110,4.043171,0.000000,0.146163,7.393854,0.045757
14.738021,4.050789,0.000000,0.143379,7.616785,0.051034
14.472153,4.052163,0.000000,0.144112,7.271268,0.051340
14.301856,4.047669,0.000000,0.141722,7.150328,0.057138
14.609402,4.066963,0.000000,0.141415,7.430835,0.052301
14.418703,4.097101,0.000000,0.139974,7.285597,0.047852
14.846984,4.042447,0.000000,0.141645,7.226952,0.052925
14.676565,4.039098,0.000000,0.139897,7.529013,0.055941
14.805218,4.121320,0.000000,0.145556,7.654178,0.056591
14.484580,4.056547,0.000000,0.144901,7.277424,0.066668
14.630622,4.041110,0.000000,0.146929,7.509321,0.046935
14.545046,4.042993,0.000000,0.142769,7.466902,0.050821
14.565600,4.052543,0.000000,0.142125,7.461812,0.047666
14.328761,4.051249,0.000000,0.140832,7.202428,0.054187
14.549273,4.049519,0.000000,0.145811,7.274841,0.047896
14.679842,4.039461,0.000000,0.145913,7.571238,0.066599
15.522261,4.054975,0.000000,0.142518,7.605002,0.041348
14.469023,4.070414,0.000000,0.146876,7.387226,0.046566
14.846133,4.055577,0.000000,0.144469,7.721684,0.056726
15.085180,4.058551,0.000000,0.144846,7.921193,0.052146
14.855317,4.059999,0.000000,0.145625,7.489479,0.056258
15.248336,4.062715,0.000000,0.140640,7.389212,0.041327
15.091304,4.051072,0.000000,0.142182,7.675597,0.047165
14.481499,4.050778,0.000000,0.140160,7.366576,0.052713
14.625616,4.048866,0.000000,0.143435,7.513680,0.050139
14.499768,4.051713,0.000000,0.146881,7.370827,0.046850
14.857155,4.048600,0.000000,0.140632,7.308618,0.045777
14.726931,4.044134,0.000000,0.144566,7.614950,0.043290
14.400053,4.037467,0.000000,0.143575,7.266140,0.050519
14.807321,4.051635,0.000000,0.141151,7.319843,0.040961
14.710973,4.047555,0.000000,0.143960,7.483115,0.047818
15.033356,4.054569,0.000000,0.145893,7.827392,0.047578
14.612451,4.042264,0.000000,0.140220,7.519247,0.047003
