"prog","comp","io","tree","comm","gath"
3.235881,0.871658,0.000000,0.034077,1.156948,0.004973
2.837388,0.856946,0.000000,0.033603,1.231956,0.004774
2.860776,0.865941,0.000000,0.033499,1.125513,0.005115
2.792965,0.860971,0.000000,0.031063,1.117723,0.005175
2.849319,0.881246,0.000000,0.036456,1.243023,0.004647
2.940223,0.865723,0.000000,0.034712,1.031401,0.006096
2.838475,0.884295,0.000000,0.031700,1.153383,0.006244
2.869703,0.865968,0.000000,0.028823,1.095108,0.005189
2.827979,0.887429,0.000000,0.034006,1.231787,0.006443
3.189570,0.870884,0.000000,0.031808,0.897062,0.004850
2.897206,0.876907,0.000000,0.033956,1.109374,0.006527
2.802437,0.863573,0.000000,0.033410,0.966874,0.005341
3.086975,0.860707,0.000000,0.030389,1.048335,0.004734
2.829551,0.872770,0.000000,0.033630,1.078025,0.004771
2.804782,0.861597,0.000000,0.033323,1.036698,0.004736
2.847750,0.863857,0.000000,0.033833,1.116221,0.004528
3.060119,0.863656,0.000000,0.032803,1.074134,0.005037
2.853568,0.865254,0.000000,0.033992,1.024186,0.004664
2.997454,0.862386,0.000000,0.033113,1.143987,0.006821
2.790326,0.860814,0.000000,0.034225,1.041835,0.004737
2.836184,0.867073,0.000000,0.032617,1.106893,0.005032
2.978520,0.861873,0.000000,0.034407,1.055201,0.005394
3.138341,0.864955,0.000000,0.033024,1.058602,0.007395
2.828277,0.865167,0.000000,0.031622,1.077657,0.008672
2.773308,0.869209,0.000000,0.033032,1.111117,0.004648
2.791662,0.868233,0.000000,0.029620,0.913964,0.004584
3.657076,0.865182,0.000000,0.032391,1.009641,0.005697
3.027956,0.875363,0.000000,0.034398,1.062126,0.004607
3.090299,0.859931,0.000000,0.035647,1.107510,0.005526
2.889037,0.865641,0.000000,0.035261,1.197227,0.007419
3.663815,0.858211,0.000000,0.034244,1.068098,0.005379
3.084260,0.864885,0.000000,0.031422,1.160239,0.005595
2.853106,0.879835,0.000000,0.034507,1.157705,0.005784
2.825822,0.870620,0.000000,0.033198,0.998735,0.007680
2.833065,0.920577,0.000000,0.031923,1.021638,0.005993
2.862055,0.886125,0.000000,0.031182,1.193948,0.005658
3.032910,0.863336,0.000000,0.035285,1.156307,0.004819
3.557160,0.865218,0.000000,0.029695,1.121284,0.008408
3.500372,0.863046,0.000000,0.032886,1.015032,0.005884
2.919886,0.864253,0.000000,0.030695,1.081128,0.005692
2.855592,0.904683,0.000000,0.035607,1.072776,0.005562
2.794865,0.883633,0.000000,0.035319,1.155598,0.005807
3.328383,0.863115,0.000000,0.033829,1.132015,0.004771
2.805552,0.879506,0.000000,0.034787,1.116724,0.006089
2.818809,0.867443,0.000000,0.033332,0.851220,0.005630
2.887972,0.876542,0.000000,0.034299,1.191948,0.004369
2.857340,0.863705,0.000000,0.031069,1.149188,0.004977
2.880464,0.864121,0.000000,0.033641,1.079679,0.005167
2.809793,0.873059,0.000000,0.031443,1.179061,0.007222
2.861641,0.875760,0.000000,0.029961,1.092020,0.005832
