"prog","comp","io","tree","comm","gath"
27.277298,12.810608,0.000000,0.189516,4.723456,0.014040
27.290856,12.743283,0.000000,0.183966,4.708347,0.015133
27.713186,12.749355,0.000000,0.189309,4.674559,0.013834
26.992074,12.700474,0.000000,0.183205,4.634623,0.014025
26.758237,12.724859,0.000000,0.182648,4.603695,0.013626
26.786770,12.753204,0.000000,0.181694,4.701468,0.013760
26.872092,12.797281,0.000000,0.188437,4.674881,0.013143
27.371465,12.713905,0.000000,0.181976,4.764668,0.013874
26.862859,12.729720,0.000000,0.187355,4.732267,0.013613
27.428689,12.772597,0.000000,0.185437,4.681059,0.013846
26.839241,12.714456,0.000000,0.188697,4.699730,0.014322
26.781678,12.796589,0.000000,0.185799,4.668294,0.013427
27.007774,12.773555,0.000000,0.184050,4.716265,0.013184
27.173663,12.737589,0.000000,0.187162,4.714884,0.013054
26.503327,12.751108,0.000000,0.183037,4.673485,0.013346
26.970832,12.924172,0.000000,0.181476,4.630755,0.013669
26.668648,12.720901,0.000000,0.187922,4.623149,0.015359
26.838023,12.748121,0.000000,0.188521,4.666059,0.013888
27.151928,12.734645,0.000000,0.187121,4.704320,0.014228
27.054386,12.762763,0.000000,0.179275,4.641691,0.013046
27.576543,12.724884,0.000000,0.184054,4.724023,0.014996
26.834184,12.797765,0.000000,0.182491,4.686954,0.014046
27.063642,12.741184,0.000000,0.181486,4.661133,0.013647
27.286787,12.727613,0.000000,0.179769,4.652884,0.013995
27.162070,12.796349,0.000000,0.180736,4.714433,0.013032
27.046890,12.806474,0.000000,0.186090,4.637498,0.013214
27.136516,12.703512,0.000000,0.189057,4.715338,0.015273
27.349406,12.792134,0.000000,0.189981,4.696301,0.013296
26.979065,12.703450,0.000000,0.184885,4.727770,0.017139
27.002198,12.712147,0.000000,0.180920,4.708866,0.015797
26.851146,12.766258,0.000000,0.185317,4.768530,0.017752
26.966664,12.704197,0.000000,0.186884,4.651591,0.014217
27.114618,12.722906,0.000000,0.182040,4.700346,0.014025
27.221418,12.703014,0.000000,0.185447,4.664293,0.013970
26.982070,12.775479,0.000000,0.183889,4.664456,0.015158
27.189834,12.757789,0.000000,0.184184,4.715340,0.013925
26.729639,12.813954,0.000000,0.187771,4.656652,0.014009
27.286838,12.737457,0.000000,0.182011,4.696729,0.013717
27.314593,12.780051,0.000000,0.185174,4.740966,0.014295
27.483146,12.698841,0.000000,0.186923,4.741558,0.017002
27.557605,12.739932,0.000000,0.182259,4.590925,0.014641
27.114648,12.750455,0.000000,0.191011,4.687214,0.013126
27.168655,12.737444,0.000000,0.185344,4.620234,0.013084
27.121798,12.743090,0.000000,0.184894,4.678784,0.013999
27.337512,12.734682,0.000000,0.191439,4.669426,0.013854
26.940056,12.774683,0.000000,0.181805,4.712687,0.012966
27.095614,12.719420,0.000000,0.131251,4.727546,0.015442
27.233669,12.734376,0.000000,0.187133,4.727644,0.013252
26.836652,12.694610,0.000000,0.186777,4.714053,0.016066
27.345936,12.726169,0.000000,0.128119,4.750718,0.013837
