"prog","comp","io","tree","comm","gath"
26.202582,13.743329,0.000000,0.138596,6.409963,0.026651
26.585765,13.689480,0.000000,0.136872,6.557452,0.027182
26.464039,13.710389,0.000000,0.140782,5.788136,0.027538
25.941786,13.691307,0.000000,0.135345,6.529939,0.026476
25.732657,13.695452,0.000000,0.137645,6.497574,0.027597
26.101509,13.700698,0.000000,0.136312,5.578193,0.027935
25.998124,13.704284,0.000000,0.136835,6.278421,0.027014
26.608349,13.669483,0.000000,0.137658,7.273878,0.027738
25.877625,13.657275,0.000000,0.137341,6.639713,0.026837
26.367223,13.770740,0.000000,0.139295,6.392803,0.026828
26.624624,13.693767,0.000000,0.135877,6.973336,0.027143
25.591210,13.690867,0.000000,0.133639,5.816414,0.026688
25.921367,13.698840,0.000000,0.138210,6.297930,0.026480
26.188510,13.687693,0.000000,0.134054,5.605997,0.026466
25.424380,13.679952,0.000000,0.139647,6.067199,0.027138
25.847958,13.689505,0.000000,0.138214,6.575347,0.027650
26.400073,13.687002,0.000000,0.136044,5.336589,0.028132
25.729669,13.712768,0.000000,0.137811,6.661848,0.027373
26.043363,13.707836,0.000000,0.136789,6.444107,0.027543
26.005596,13.898863,0.000000,0.139256,5.777720,0.026755
26.498659,13.746161,0.000000,0.137714,6.492120,0.027622
25.642216,13.737553,0.000000,0.137682,6.592531,0.027194
25.921900,13.702340,0.000000,0.139506,6.319156,0.027871
26.323364,13.734951,0.000000,0.137932,6.951875,0.027380
26.291210,13.678333,0.000000,0.138332,6.518138,0.026688
25.927950,13.696826,0.000000,0.137891,5.555816,0.027040
26.097988,13.704079,0.000000,0.135716,5.248777,0.027464
26.373450,13.673163,0.000000,0.136329,5.874068,0.026590
25.987141,13.692678,0.000000,0.137984,6.064330,0.027216
25.968524,13.616141,0.000000,0.136764,6.232306,0.028469
25.647369,13.691928,0.000000,0.193980,6.531024,0.027494
25.904451,13.758678,0.000000,0.139405,6.151224,0.027856
26.959342,13.807103,0.000000,0.135564,6.052678,0.027718
26.199126,13.785451,0.000000,0.136828,6.404028,0.027475
25.907179,13.720829,0.000000,0.138019,6.363444,0.027423
25.990849,13.732706,0.000000,0.134870,6.454312,0.027879
25.659447,13.650235,0.000000,0.138292,6.580400,0.027844
26.609348,13.702795,0.000000,0.132332,5.978804,0.027492
26.484821,13.670045,0.000000,0.137078,6.414757,0.027848
26.452486,13.698596,0.000000,0.137842,5.588271,0.029608
26.385083,13.677029,0.000000,0.139593,6.962626,0.027526
26.637649,13.768999,0.000000,0.136052,6.132240,0.026941
26.048827,13.650730,0.000000,0.138378,6.340116,0.026878
26.052099,13.662914,0.000000,0.135307,6.204526,0.027517
26.106469,13.700939,0.000000,0.139736,6.935565,0.027223
25.761866,13.648469,0.000000,0.136377,5.030521,0.026116
25.908931,13.643877,0.000000,0.140234,5.297885,0.027512
26.228179,13.661289,0.000000,0.135525,5.902054,0.026323
25.847952,13.652277,0.000000,0.136531,6.267948,0.026598
26.351801,13.658003,0.000000,0.134903,6.817687,0.027482
