"prog","comp","io","tree","comm","gath"
6.816633,3.592985,0.000000,0.023264,0.835047,0.005617
6.641807,3.601989,0.000000,0.028038,0.833977,0.005895
6.809396,3.579100,0.000000,0.023263,0.857486,0.005874
7.000552,3.601905,0.000000,0.021863,0.845895,0.005992
6.978611,3.596923,0.000000,0.024576,0.834980,0.005537
6.938389,3.599888,0.000000,0.025941,0.835424,0.007353
6.819968,3.576716,0.000000,0.023398,0.836253,0.005821
6.943655,3.583394,0.000000,0.021972,0.850891,0.006388
6.828137,3.596994,0.000000,0.023204,0.846113,0.005872
6.831158,3.614135,0.000000,0.025672,0.881121,0.005397
6.783103,3.585222,0.000000,0.023080,0.828914,0.005765
6.733587,3.590345,0.000000,0.023113,0.850417,0.005304
6.693709,3.598678,0.000000,0.022722,0.844158,0.005821
6.921187,3.585590,0.000000,0.022686,0.839138,0.005495
6.833067,3.573595,0.000000,0.023534,0.835043,0.005565
6.645429,3.607511,0.000000,0.022901,0.834273,0.005367
6.891927,3.585337,0.000000,0.021707,0.848497,0.005528
6.839353,3.587461,0.000000,0.022972,0.844706,0.007236
6.859721,3.593746,0.000000,0.023216,0.853440,0.005914
6.648319,3.566323,0.000000,0.023253,0.818089,0.005507
6.862846,3.593733,0.000000,0.023358,0.847382,0.007583
6.966813,3.604488,0.000000,0.022816,0.848545,0.005573
6.735647,3.590674,0.000000,0.024834,0.837815,0.005490
6.765893,3.585180,0.000000,0.023225,0.840865,0.005591
6.628239,3.606016,0.000000,0.022966,0.872338,0.005573
6.841124,3.608948,0.000000,0.023080,0.822070,0.005462
6.918360,3.586960,0.000000,0.022947,0.845827,0.005932
6.856327,3.591704,0.000000,0.023588,0.829648,0.006049
6.700069,3.607955,0.000000,0.023131,0.861845,0.007307
6.866925,3.590507,0.000000,0.028025,0.849482,0.006792
6.759514,3.597978,0.000000,0.028775,0.838918,0.005863
6.726373,3.617374,0.000000,0.022385,0.843698,0.007047
6.665672,3.584573,0.000000,0.022434,0.830475,0.005585
6.841655,3.584009,0.000000,0.023460,0.820928,0.006572
6.894149,3.578833,0.000000,0.027552,0.836798,0.006695
6.964685,3.599967,0.000000,0.027106,0.862918,0.005276
6.836050,3.598731,0.000000,0.023599,0.830015,0.006940
6.882120,3.592309,0.000000,0.022277,0.831635,0.005780
6.917666,3.577350,0.000000,0.023080,0.830526,0.005569
6.740996,3.597417,0.000000,0.023553,0.863042,0.005583
6.669394,3.596329,0.000000,0.023099,0.848460,0.005630
6.710459,3.596011,0.000000,0.026015,0.835800,0.005961
6.729592,3.604563,0.000000,0.023223,0.833807,0.005631
6.701593,3.589322,0.000000,0.023265,0.846533,0.005685
6.790183,3.584310,0.000000,0.022793,0.835802,0.005889
6.869880,3.589778,0.000000,0.023221,0.873229,0.005271
6.735613,3.591925,0.000000,0.030141,0.832994,0.005788
6.806735,3.594922,0.000000,0.023181,0.835244,0.006086
6.733066,3.595979,0.000000,0.028581,0.845975,0.005759
7.119690,3.592244,0.000000,0.023078,0.850004,0.005944
