"prog","comp","io","tree","comm","gath"
6.102063,3.718601,0.000000,0.025709,1.447911,0.013047
5.964630,3.695300,0.000000,0.026423,1.368679,0.014430
6.190574,3.666967,0.000000,0.024708,1.413655,0.013140
6.381487,3.673134,0.000000,0.023192,1.402966,0.013837
5.838367,3.707749,0.000000,0.025942,1.446450,0.015323
6.092560,3.672623,0.000000,0.026726,1.440747,0.014358
6.010363,3.698395,0.000000,0.025985,1.428655,0.014501
5.947557,3.668939,0.000000,0.024628,1.391877,0.014537
5.727197,3.724436,0.000000,0.025543,1.371963,0.015358
5.808151,3.694585,0.000000,0.026779,1.481204,0.014209
5.860558,3.720911,0.000000,0.026380,1.395184,0.015248
5.713991,3.742535,0.000000,0.025840,1.403750,0.015067
5.720581,3.702196,0.000000,0.026139,1.388287,0.012456
5.981935,3.678324,0.000000,0.024880,1.406710,0.014105
5.701237,3.700266,0.000000,0.022324,1.437335,0.014282
5.676930,3.732586,0.000000,0.025958,1.365624,0.015551
5.899488,3.669397,0.000000,0.025624,1.387625,0.011895
5.689855,3.698978,0.000000,0.026293,1.379670,0.012033
5.657564,3.710723,0.000000,0.026685,1.378556,0.015321
5.839568,3.685168,0.000000,0.025300,1.346326,0.014554
5.777328,3.725762,0.000000,0.026348,1.454091,0.015224
5.870890,3.664297,0.000000,0.021992,1.427951,0.014406
5.671325,3.730472,0.000000,0.025593,1.394492,0.015032
5.693570,3.722168,0.000000,0.023813,1.455625,0.014701
5.691440,3.713511,0.000000,0.026816,1.401603,0.015430
5.729627,3.709254,0.000000,0.025797,1.379455,0.014654
5.830078,3.669374,0.000000,0.025987,1.503814,0.015357
5.859869,3.717645,0.000000,0.025514,1.367132,0.014449
5.738057,3.721260,0.000000,0.026248,1.438709,0.014130
5.737537,3.715879,0.000000,0.027200,1.387847,0.012802
5.874728,3.721839,0.000000,0.025495,1.402629,0.015272
5.739970,3.750968,0.000000,0.025829,1.403105,0.014251
5.676196,3.721094,0.000000,0.026346,1.378161,0.015201
5.936318,3.676871,0.000000,0.025953,1.361881,0.012037
5.748412,3.673563,0.000000,0.026565,1.389623,0.015134
5.770178,3.717140,0.000000,0.026219,1.492574,0.015348
5.984272,3.686665,0.000000,0.025414,1.380922,0.012061
5.694191,3.722027,0.000000,0.026783,1.420145,0.014365
5.735134,3.716934,0.000000,0.026617,1.434462,0.015374
5.672797,3.725049,0.000000,0.026682,1.374272,0.015117
5.710974,3.725223,0.000000,0.026609,1.417310,0.014753
5.976697,3.694979,0.000000,0.025663,1.350186,0.012166
5.613045,3.710111,0.000000,0.026269,1.347086,0.015482
5.700846,3.754941,0.000000,0.027053,1.417857,0.014435
5.723780,3.674629,0.000000,0.025338,1.449063,0.014308
5.740012,3.717497,0.000000,0.026323,1.353469,0.013522
5.657258,3.719498,0.000000,0.026551,1.404249,0.015314
5.661017,3.717929,0.000000,0.026157,1.347174,0.013179
5.747442,3.725832,0.000000,0.026592,1.460795,0.015377
6.169336,3.694039,0.000000,0.026525,1.394227,0.013898
