221.778856, 221.355999, 0.410362, 0.001194
221.764140, 221.349261, 0.402953, 0.001181
221.771031, 221.355449, 0.403709, 0.001183
221.549172, 221.223840, 0.314869, 0.001166
221.910877, 221.426662, 0.473502, 0.001179
221.763342, 221.360501, 0.390967, 0.001191
221.741837, 221.338467, 0.391881, 0.001177
221.553387, 221.190508, 0.351881, 0.001198
221.713850, 221.310323, 0.391233, 0.001209
222.037442, 221.623558, 0.402428, 0.001174
221.509653, 221.106829, 0.391260, 0.001187
221.378307, 221.030493, 0.337175, 0.001172
221.350057, 221.016625, 0.321847, 0.001167
221.312112, 220.954703, 0.345767, 0.001172
221.472595, 221.059457, 0.401461, 0.001172
221.228038, 220.901121, 0.316054, 0.001182
221.313760, 220.957460, 0.345144, 0.001174
221.691219, 221.276540, 0.403026, 0.001192
221.702106, 221.299106, 0.391449, 0.001178
221.601081, 221.258010, 0.332448, 0.001174
221.574890, 221.171659, 0.391606, 0.001193
221.480983, 221.077718, 0.391735, 0.001180
221.324569, 220.958107, 0.354692, 0.001181
221.502700, 221.084896, 0.406073, 0.001180
221.569169, 221.137823, 0.419854, 0.001187
221.795878, 221.375565, 0.408650, 0.001180
221.768490, 221.354101, 0.402380, 0.001194
221.535652, 221.211797, 0.313347, 0.001179
221.712757, 221.310425, 0.390757, 0.001180
221.745227, 221.336570, 0.397212, 0.001174
221.801893, 221.379914, 0.410233, 0.001207
221.728043, 221.318811, 0.397661, 0.001206
221.540381, 221.197951, 0.331786, 0.001189
221.666149, 221.245098, 0.408777, 0.001186
221.373904, 221.029775, 0.332701, 0.001170
221.338098, 220.995446, 0.332149, 0.001447
221.346947, 220.978325, 0.357273, 0.001171
221.549671, 221.135925, 0.402258, 0.001176
221.496370, 221.144271, 0.341340, 0.001172
221.522689, 221.179102, 0.333378, 0.001192
221.706007, 221.292380, 0.402416, 0.001180
221.612834, 221.255843, 0.346188, 0.001151
221.771361, 221.361366, 0.398474, 0.001174
221.616504, 221.258038, 0.347352, 0.001175
221.837972, 221.425462, 0.401042, 0.001184
221.524108, 221.206061, 0.306322, 0.001182
221.496834, 221.144665, 0.341188, 0.001169
221.573012, 221.232641, 0.329309, 0.001179
221.775343, 221.356878, 0.407061, 0.001177
221.807339, 221.385070, 0.410723, 0.001183
118.525113, 118.101791, 0.339311, 0.250986
118.357042, 117.949694, 0.397073, 0.310019
118.354826, 117.933972, 0.402913, 0.316604
118.373518, 117.967270, 0.396215, 0.313153
118.442307, 118.023317, 0.408733, 0.322637
118.129953, 117.712740, 0.406995, 0.320679
118.186145, 117.772607, 0.404399, 0.317973
118.249942, 117.897642, 0.326428, 0.241153
118.163981, 117.802151, 0.318110, 0.234513
116.538805, 116.127706, 0.400806, 0.316724
118.199223, 117.786321, 0.380758, 0.296964
117.107166, 116.691947, 0.404673, 0.318250
117.655435, 117.260328, 0.384895, 0.304819
117.704635, 117.307963, 0.379828, 0.299098
116.425883, 115.996751, 0.417179, 0.324499
116.475176, 116.006441, 0.402754, 0.313282
118.617759, 118.215260, 0.388062, 0.303693
117.538294, 117.142147, 0.328072, 0.241490
118.529950, 118.126598, 0.392492, 0.308871
116.254783, 115.889110, 0.304993, 0.223576
118.351408, 118.016068, 0.325055, 0.237787
118.434393, 118.098833, 0.325083, 0.240384
118.498081, 118.086184, 0.400429, 0.316868
118.627957, 118.222842, 0.394829, 0.308398
116.504685, 116.091058, 0.398626, 0.315894
118.365179, 118.027139, 0.328997, 0.240909
117.473575, 117.130475, 0.321466, 0.238029
117.921795, 117.578616, 0.319131, 0.231757
118.378646, 117.966787, 0.401013, 0.317626
118.445336, 118.041726, 0.389501, 0.305364
118.143835, 117.815910, 0.318610, 0.233138
117.913162, 117.567156, 0.331034, 0.246948
118.223497, 117.823267, 0.389743, 0.307019
118.299107, 117.895212, 0.393506, 0.309464
118.310040, 117.971847, 0.311825, 0.226831
118.095723, 117.686562, 0.398916, 0.309805
118.423748, 118.078491, 0.317554, 0.232446
116.682948, 116.137158, 0.415768, 0.328982
117.708150, 117.381182, 0.308775, 0.224048
118.221898, 117.777412, 0.405267, 0.315857
118.454315, 118.049081, 0.395187, 0.308228
118.466921, 118.051597, 0.404753, 0.320663
118.587387, 118.167852, 0.409575, 0.322340
117.648944, 117.247593, 0.385228, 0.302955
118.188065, 117.836763, 0.332545, 0.245335
119.012244, 118.599328, 0.393466, 0.306158
118.808789, 118.390854, 0.406666, 0.322064
117.734584, 117.384053, 0.327272, 0.241095
118.535924, 118.125181, 0.400605, 0.314568
117.138092, 116.790979, 0.313160, 0.228501
62.921443, 62.537036, 0.377721, 0.291032
63.141019, 62.746972, 0.390092, 0.300203
63.068722, 62.667848, 0.378133, 0.291120
62.955666, 62.514718, 0.416623, 0.330851
63.024500, 62.632544, 0.388591, 0.298574
63.165241, 62.772420, 0.385671, 0.298412
62.859830, 62.429809, 0.423433, 0.332234
62.678313, 62.196780, 0.446448, 0.350014
63.134811, 62.706979, 0.406112, 0.319720
63.177775, 62.795304, 0.380352, 0.292785
63.053880, 62.666749, 0.380583, 0.292688
63.106534, 62.694384, 0.393843, 0.302254
63.260495, 62.734517, 0.499573, 0.412855
63.209735, 62.804202, 0.393055, 0.301720
63.106931, 62.714491, 0.390784, 0.299747
63.098894, 62.702513, 0.391107, 0.299187
63.178009, 62.786367, 0.389844, 0.299036
63.095331, 62.707982, 0.385253, 0.297692
63.118954, 62.677934, 0.378441, 0.291223
63.125999, 62.682645, 0.420668, 0.331330
63.171314, 62.748539, 0.397618, 0.307423
63.213407, 62.786076, 0.409254, 0.322320
63.212240, 62.759444, 0.410267, 0.324833
63.180811, 62.793043, 0.384383, 0.298129
63.134470, 62.727136, 0.391932, 0.305692
63.130260, 62.732311, 0.393513, 0.303322
63.080907, 62.714432, 0.346103, 0.253779
63.187532, 62.782274, 0.390932, 0.300141
63.195463, 62.710770, 0.477575, 0.346843
63.212993, 62.750882, 0.428929, 0.338899
63.145874, 62.763235, 0.378211, 0.290960
63.082228, 62.685490, 0.392340, 0.301539
63.106629, 62.658893, 0.410233, 0.324333
63.139647, 62.690881, 0.420893, 0.331270
63.198809, 62.730573, 0.430758, 0.342510
62.928392, 62.529391, 0.393875, 0.303497
63.144337, 62.728788, 0.389708, 0.298403
63.105359, 62.641753, 0.419931, 0.334181
63.165584, 62.770385, 0.393279, 0.302501
63.154719, 62.716735, 0.414014, 0.327970
63.081814, 62.674124, 0.387160, 0.301148
63.203763, 62.761235, 0.414749, 0.329240
63.167379, 62.776137, 0.386800, 0.299962
63.166024, 62.770291, 0.381405, 0.294375
63.185153, 62.749293, 0.412288, 0.326466
63.137139, 62.751584, 0.380856, 0.293572
63.132994, 62.727663, 0.397143, 0.306509
63.130627, 62.729937, 0.383192, 0.296284
63.134830, 62.728479, 0.391012, 0.304139
62.756741, 62.337986, 0.396085, 0.305290
31.836863, 31.416641, 0.402611, 0.318466
31.859155, 31.434074, 0.405534, 0.321324
31.994675, 31.430359, 0.546973, 0.460907
31.790073, 31.429365, 0.345225, 0.258900
31.778352, 31.372594, 0.382458, 0.297201
31.825689, 31.410396, 0.390264, 0.301242
31.793205, 31.388003, 0.386397, 0.301134
31.809898, 31.403776, 0.389646, 0.298279
31.837820, 31.429267, 0.396872, 0.307926
31.818592, 31.410903, 0.386487, 0.301375
31.843218, 31.410133, 0.411431, 0.318960
31.822972, 31.401518, 0.401384, 0.317545
31.839840, 31.413213, 0.399595, 0.310484
31.790864, 31.398677, 0.380311, 0.294301
31.857801, 31.427416, 0.413477, 0.329010
31.853821, 31.408777, 0.415984, 0.331655
31.857815, 31.417215, 0.416257, 0.332538
31.828609, 31.400945, 0.398126, 0.308956
31.796771, 31.386439, 0.384357, 0.299392
31.834706, 31.403579, 0.404097, 0.318190
31.846881, 31.412879, 0.417350, 0.333179
31.831624, 31.416090, 0.399085, 0.309495
31.811658, 31.391318, 0.401275, 0.311915
31.809835, 31.396523, 0.387777, 0.301974
31.846305, 31.406105, 0.409992, 0.321334
31.852512, 31.428248, 0.402611, 0.318544
31.815471, 31.393244, 0.396570, 0.311360
31.868308, 31.444806, 0.404302, 0.318653
31.836882, 31.407416, 0.398062, 0.308922
31.787480, 31.415513, 0.356140, 0.265850
31.855464, 31.422461, 0.425302, 0.339608
31.852532, 31.436153, 0.398441, 0.309650
31.799256, 31.426147, 0.348356, 0.262392
31.795947, 31.409209, 0.376383, 0.290956
31.824972, 31.426391, 0.380583, 0.290291
31.851112, 31.430603, 0.391916, 0.306630
31.832546, 31.402816, 0.412569, 0.323173
31.777841, 31.415236, 0.350932, 0.265246
31.826548, 31.393241, 0.410266, 0.322055
31.817120, 31.396462, 0.393360, 0.307817
31.838811, 31.398512, 0.414086, 0.325172
31.826718, 31.414577, 0.393572, 0.308213
31.841917, 31.422622, 0.409779, 0.324704
31.882376, 31.432855, 0.420648, 0.336191
32.009178, 31.568737, 0.411903, 0.315305
31.840342, 31.423161, 0.406924, 0.321016
31.898812, 31.429585, 0.443634, 0.355402
31.816775, 31.417591, 0.388124, 0.303022
31.835616, 31.398481, 0.401242, 0.312218
31.773022, 31.406196, 0.341681, 0.256058
16.276246, 15.857458, 0.399532, 0.309892
16.260361, 15.828610, 0.386265, 0.301327
16.213622, 15.836388, 0.354681, 0.265226
16.251131, 15.866645, 0.362982, 0.273697
16.235191, 15.844217, 0.367575, 0.278459
16.217603, 15.818375, 0.363060, 0.278229
16.215790, 15.835559, 0.364558, 0.279314
16.289143, 15.812780, 0.418438, 0.280092
16.253852, 15.852314, 0.365339, 0.280171
16.232429, 15.848958, 0.358300, 0.269177
16.232132, 15.819976, 0.378565, 0.288767
16.209325, 15.838618, 0.347802, 0.262331
16.242142, 15.861461, 0.369308, 0.280031
16.215672, 15.830389, 0.361053, 0.275542
16.204068, 15.835385, 0.347623, 0.262450
16.225085, 15.849559, 0.357178, 0.268220
16.254730, 15.833782, 0.379594, 0.294580
16.250227, 15.842378, 0.374598, 0.284505
16.226365, 15.812719, 0.356940, 0.271882
16.276918, 15.878836, 0.367906, 0.281995
16.216549, 15.832998, 0.349236, 0.263333
16.240629, 15.831672, 0.349808, 0.264573
16.256283, 15.829837, 0.398035, 0.312945
16.213702, 15.823627, 0.358290, 0.269620
16.233375, 15.845609, 0.361418, 0.272128
16.240160, 15.837086, 0.377612, 0.288853
16.587770, 16.178321, 0.352413, 0.267525
16.259655, 15.854886, 0.353751, 0.268343
16.303148, 15.844555, 0.416697, 0.332065
16.264690, 15.812160, 0.419648, 0.334516
16.276514, 15.846702, 0.398762, 0.313907
16.403813, 15.981171, 0.353006, 0.267753
16.254506, 15.826372, 0.396976, 0.310968
16.229872, 15.857435, 0.355285, 0.270072
16.250620, 15.807800, 0.348786, 0.263596
16.262453, 15.856142, 0.371873, 0.285941
16.232092, 15.830480, 0.372815, 0.287468
16.242130, 15.852672, 0.348529, 0.263587
16.301578, 15.845240, 0.429992, 0.344677
16.261166, 15.863333, 0.349630, 0.263919
16.241555, 15.835404, 0.376865, 0.288058
16.309195, 15.818610, 0.459105, 0.368873
16.223316, 15.841492, 0.353687, 0.268351
16.234416, 15.849824, 0.352007, 0.266672
16.182286, 15.806906, 0.354993, 0.269877
16.248603, 15.846025, 0.389976, 0.300759
16.222778, 15.834945, 0.359188, 0.270214
16.201683, 15.819225, 0.353134, 0.267504
16.299411, 15.812703, 0.454079, 0.368358
16.200343, 15.831023, 0.350679, 0.265278
9.446080, 7.960523, 0.354248, 1.349198
9.554944, 7.963134, 0.385149, 1.454826
9.448942, 7.961239, 0.372249, 1.357703
9.539393, 7.965936, 0.387860, 1.438937
9.631050, 7.966125, 0.349135, 1.544315
9.458953, 7.957617, 0.406188, 1.363207
9.401594, 7.959849, 0.354694, 1.306097
9.544681, 7.960473, 0.426341, 1.444454
9.447411, 7.960909, 0.372947, 1.368672
9.458694, 7.950908, 0.382489, 1.374440
9.733755, 8.138319, 0.367782, 1.387267
9.660085, 7.976090, 0.374750, 1.535016
9.410443, 7.974687, 0.361557, 1.291275
9.636781, 8.010857, 0.386263, 1.417694
9.413350, 7.969451, 0.360815, 1.319345
9.503960, 7.962418, 0.405811, 1.427769
9.489773, 7.982400, 0.362196, 1.369860
9.554565, 7.971156, 0.361668, 1.457466
9.459205, 7.967009, 0.365345, 1.370432
9.433089, 7.969184, 0.357245, 1.337193
9.365982, 7.971581, 0.373940, 1.261810
9.410629, 7.978651, 0.352920, 1.313328
9.525200, 7.966414, 0.396805, 1.444001
9.433517, 7.977019, 0.367441, 1.315862
9.441567, 7.974462, 0.359240, 1.345861
9.509375, 7.962658, 0.360064, 1.399155
9.466591, 7.969759, 0.368820, 1.359113
9.441023, 7.974318, 0.365164, 1.345484
9.584493, 7.971968, 0.418150, 1.488174
9.419742, 7.985916, 0.345832, 1.324059
9.581965, 7.952447, 0.417819, 1.507696
9.469687, 7.987179, 0.362067, 1.367883
9.530443, 7.970513, 0.414059, 1.412351
9.790648, 8.133025, 0.352259, 1.402277
9.621360, 7.953966, 0.433640, 1.540714
9.560088, 7.971212, 0.358966, 1.479600
9.667851, 7.961517, 0.389893, 1.585270
9.562246, 7.961639, 0.358484, 1.459350
9.611919, 8.123412, 0.374197, 1.439707
9.348928, 7.965479, 0.364043, 1.246463
9.458913, 7.977894, 0.356032, 1.354289
9.512350, 7.966846, 0.365668, 1.401644
9.295708, 7.978351, 0.360586, 1.204764
9.373040, 7.973751, 0.359724, 1.276077
9.449849, 7.958304, 0.448143, 1.311193
9.595388, 8.027413, 0.361539, 1.408569
9.412665, 7.976363, 0.366973, 1.293678
9.507408, 7.953865, 0.449801, 1.432985
9.409082, 7.959459, 0.347119, 1.322656
9.539634, 7.958178, 0.390744, 1.430853
5.795601, 5.367040, 0.351311, 0.278087
5.795425, 5.354803, 0.375166, 0.303768
5.789198, 5.341203, 0.369672, 0.292173
5.845474, 5.341222, 0.365783, 0.354786
5.782988, 5.352079, 0.359090, 0.285316
