118.690088, 118.247308, 0.431691, 0.000728
118.860975, 118.369583, 0.480473, 0.000736
118.844846, 118.398290, 0.435686, 0.000724
118.721143, 118.265301, 0.444689, 0.000750
118.843204, 118.371837, 0.460172, 0.000720
118.789159, 118.332424, 0.445880, 0.000720
118.827017, 118.365347, 0.450421, 0.000716
118.994065, 118.527444, 0.455787, 0.000744
118.814587, 118.338098, 0.465533, 0.000740
119.008457, 118.533444, 0.463793, 0.000965
118.867056, 118.392631, 0.463558, 0.000720
118.990669, 118.526483, 0.453345, 0.000712
118.918158, 118.472901, 0.434458, 0.000726
119.215132, 118.763038, 0.441227, 0.000719
118.830196, 118.375134, 0.444321, 0.000725
118.877681, 118.435362, 0.431546, 0.000714
118.847485, 118.396275, 0.440422, 0.000722
118.833419, 118.389379, 0.433637, 0.000729
118.738280, 118.372929, 0.355623, 0.000702
118.875787, 118.410119, 0.454922, 0.000729
118.792114, 118.322784, 0.458073, 0.000721
118.766619, 118.299489, 0.456424, 0.000714
118.857788, 118.414833, 0.432698, 0.000706
118.775444, 118.326139, 0.438168, 0.000712
118.832544, 118.367799, 0.454187, 0.000724
118.806103, 118.363051, 0.432433, 0.000721
118.859549, 118.415386, 0.433518, 0.000719
118.832127, 118.373158, 0.447987, 0.000738
118.734858, 118.286353, 0.437375, 0.000727
118.825568, 118.368382, 0.446485, 0.000714
118.823917, 118.354773, 0.458341, 0.000750
118.773277, 118.366389, 0.396440, 0.000715
118.888758, 118.419819, 0.457973, 0.000723
118.724383, 118.270876, 0.442858, 0.000729
118.819393, 118.373451, 0.434810, 0.000726
118.795588, 118.347482, 0.437296, 0.000736
118.828799, 118.346699, 0.471359, 0.000714
118.896736, 118.435941, 0.450435, 0.000710
118.971785, 118.520115, 0.440961, 0.000731
118.728381, 118.351573, 0.367219, 0.000704
118.996547, 118.395978, 0.589935, 0.000716
118.861266, 118.407711, 0.442881, 0.000726
118.870602, 118.404806, 0.454673, 0.000726
118.765211, 118.314246, 0.439996, 0.000714
118.817517, 118.337407, 0.469350, 0.000734
118.891429, 118.419827, 0.460901, 0.000717
118.782462, 118.326528, 0.445275, 0.000717
118.918333, 118.466643, 0.441031, 0.000726
119.052056, 118.523790, 0.517507, 0.000709
118.769621, 118.371249, 0.387456, 0.000730
63.184960, 62.744493, 0.430272, 0.460629
63.018431, 62.644749, 0.346978, 0.366765
62.906366, 62.538560, 0.341267, 0.359660
62.175116, 61.762227, 0.374734, 0.437732
61.951259, 61.591116, 0.349941, 0.354119
62.225976, 61.764788, 0.427933, 0.479993
62.231091, 61.791142, 0.421031, 0.595375
62.322869, 61.952556, 0.358451, 0.363324
62.533216, 62.077518, 0.440840, 0.445585
62.574267, 62.177162, 0.375606, 0.389958
62.457320, 62.090395, 0.358520, 0.383546
62.691016, 62.317822, 0.359533, 0.365942
62.624515, 62.256238, 0.346202, 0.352124
62.925921, 62.558668, 0.355112, 0.360890
62.852697, 62.478132, 0.364378, 0.366879
62.876241, 62.511917, 0.352876, 0.357365
61.939885, 61.487049, 0.422096, 0.446062
62.636423, 62.207814, 0.418939, 0.499322
62.611725, 62.184886, 0.417365, 0.538944
62.648347, 62.276508, 0.355587, 0.360471
62.966425, 62.597505, 0.351736, 0.360934
62.418331, 61.960415, 0.365858, 0.448490
62.734242, 62.231894, 0.445164, 0.494267
62.740912, 62.249867, 0.425972, 0.566556
62.869566, 62.389754, 0.419471, 0.598615
62.862946, 62.451472, 0.401318, 0.442386
63.154544, 62.653771, 0.429015, 0.546722
62.541704, 62.179233, 0.354433, 0.355356
62.853988, 62.401425, 0.423671, 0.479649
62.680154, 62.314685, 0.350879, 0.411867
62.100280, 61.661606, 0.425795, 0.431180
62.181748, 61.764952, 0.335806, 0.409487
62.963842, 62.609954, 0.355971, 0.346604
62.537525, 62.127361, 0.358539, 0.390153
62.301510, 61.925420, 0.359936, 0.365067
62.120610, 61.803470, 0.342879, 0.305479
62.730783, 62.380925, 0.343270, 0.343075
62.937736, 62.549999, 0.342106, 0.380703
62.467708, 62.101020, 0.346653, 0.379443
62.658567, 62.224471, 0.422306, 0.425576
62.606450, 62.238781, 0.353409, 0.361345
62.580890, 62.224250, 0.349188, 0.349743
62.485347, 62.117426, 0.352707, 0.474529
62.982398, 62.611225, 0.362226, 0.364803
62.389895, 62.010800, 0.343821, 0.372592
62.122602, 61.774505, 0.354390, 0.341041
63.024040, 62.654577, 0.357850, 0.362689
63.031592, 62.668851, 0.349808, 0.356250
62.891679, 62.489078, 0.358998, 0.422976
62.311378, 62.008646, 0.340008, 0.296734
32.930228, 32.510026, 0.408151, 0.422561
32.989427, 32.525155, 0.452654, 0.494605
32.939862, 32.502481, 0.426112, 0.440865
32.879240, 32.507764, 0.359810, 0.390872
32.900159, 32.502298, 0.384696, 0.394084
32.889904, 32.506987, 0.370723, 0.429959
32.939671, 32.503442, 0.422206, 0.455170
32.881914, 32.505884, 0.364599, 0.380257
33.007961, 32.489868, 0.507312, 0.538694
32.927548, 32.507161, 0.408201, 0.421374
32.935832, 32.490080, 0.432440, 0.456160
32.925118, 32.494846, 0.418265, 0.468502
32.925236, 32.505586, 0.406616, 0.436173
33.025578, 32.504363, 0.508491, 0.541515
32.916929, 32.485289, 0.420859, 0.461917
32.927555, 32.504144, 0.410664, 0.449057
32.901684, 32.508592, 0.381570, 0.409389
32.921382, 32.498507, 0.408986, 0.444817
32.939278, 32.507264, 0.419739, 0.432951
32.938619, 32.506226, 0.420536, 0.436929
32.928600, 32.502802, 0.412498, 0.426848
32.919211, 32.498784, 0.408309, 0.421937
