"prog","comp","io","tree","comm","gath"
4.483321,2.261259,0.000000,0.042032,1.122305,0.004991
4.540790,2.275400,0.000000,0.039786,1.270576,0.004800
4.587765,2.270994,0.000000,0.044000,1.280134,0.004711
4.828272,2.264615,0.000000,0.038645,1.273943,0.004860
4.504252,2.263831,0.000000,0.042184,1.131636,0.005435
4.526743,2.253040,0.000000,0.038644,1.214852,0.004384
4.464274,2.296366,0.000000,0.042673,1.233515,0.004590
4.496473,2.278244,0.000000,0.044112,1.208161,0.004952
4.678123,2.247568,0.000000,0.042147,1.285740,0.004691
4.564000,2.283566,0.000000,0.041541,1.264440,0.004685
4.881760,2.256827,0.000000,0.037199,1.217784,0.004717
4.680358,2.248348,0.000000,0.041906,1.266756,0.004353
4.485165,2.244607,0.000000,0.043802,1.283784,0.004778
4.515798,2.263107,0.000000,0.042972,1.271404,0.004987
4.517188,2.284544,0.000000,0.040992,1.219519,0.004816
5.126983,2.254885,0.000000,0.040184,1.295164,0.004775
4.841084,2.262413,0.000000,0.039117,1.237766,0.004625
4.662265,2.247704,0.000000,0.039895,1.187347,0.005959
4.523309,2.253779,0.000000,0.043251,1.237735,0.004364
5.466865,2.267762,0.000000,0.037508,1.251075,0.004612
4.485829,2.256152,0.000000,0.042373,1.192193,0.004499
4.550479,2.285244,0.000000,0.043580,1.308680,0.005036
4.499636,2.259236,0.000000,0.041591,1.206230,0.004642
4.761472,2.306467,0.000000,0.038630,1.264344,0.004385
4.546995,2.254760,0.000000,0.043947,1.288212,0.004629
4.568089,2.280295,0.000000,0.038988,1.242159,0.004851
4.639306,2.260756,0.000000,0.042075,1.231415,0.005024
4.506618,2.258666,0.000000,0.027867,1.191224,0.004681
4.693378,2.288467,0.000000,0.040820,1.256137,0.004419
4.479449,2.246380,0.000000,0.039636,1.238612,0.004864
4.595303,2.269477,0.000000,0.042096,1.246157,0.004513
4.994274,2.270381,0.000000,0.036797,1.266078,0.004611
5.007634,2.253410,0.000000,0.038652,1.261312,0.004794
4.667501,2.328303,0.000000,0.039495,1.249743,0.004804
4.517771,2.244458,0.000000,0.038332,1.209479,0.005012
4.512992,2.256670,0.000000,0.039641,1.247918,0.004790
4.621219,2.299858,0.000000,0.039179,1.261787,0.005169
4.715924,2.263515,0.000000,0.039969,1.137026,0.004608
4.526802,2.249718,0.000000,0.042446,1.248632,0.004577
4.571677,2.257029,0.000000,0.042517,1.337831,0.004775
4.518758,2.251570,0.000000,0.043231,1.195734,0.004705
4.527106,2.269097,0.000000,0.038207,1.213474,0.004673
4.676304,2.260673,0.000000,0.041137,1.213000,0.005164
5.168980,2.247563,0.000000,0.040151,1.234908,0.004999
4.508921,2.241506,0.000000,0.043147,1.263292,0.004840
4.586210,2.247459,0.000000,0.042256,1.313166,0.004979
4.533688,2.260591,0.000000,0.040197,1.236324,0.004358
4.490861,2.272359,0.000000,0.037450,1.218372,0.004396
4.512515,2.266537,0.000000,0.044669,1.253332,0.004699
4.723514,2.247292,0.000000,0.041892,1.258603,0.004804
