"prog","comp","io","tree","comm","gath"
13.154710,2.984380,0.000000,0.109072,6.714533,0.026946
13.817358,3.013644,0.000000,0.114935,6.744768,0.028739
13.116499,2.984120,0.000000,0.107656,6.681694,0.027968
13.046871,2.949521,0.000000,0.114196,6.914656,0.027353
12.990105,2.957088,0.000000,0.115409,6.645828,0.025551
13.269777,2.989350,0.000000,0.113244,6.756476,0.026569
12.890724,2.939075,0.000000,0.111746,6.781029,0.024475
13.308262,3.010209,0.000000,0.110808,6.988068,0.027955
13.386342,3.005139,0.000000,0.100742,6.725299,0.028510
13.678248,3.003823,0.000000,0.110406,7.051438,0.027058
13.151617,2.973184,0.000000,0.116857,6.969059,0.031542
13.362555,2.952515,0.000000,0.112942,6.998204,0.031189
12.912144,2.979042,0.000000,0.117565,6.752333,0.027347
13.042908,2.958948,0.000000,0.108674,6.679919,0.026849
13.647198,2.981625,0.000000,0.111255,7.037400,0.027602
13.159246,2.993600,0.000000,0.110743,6.787895,0.030249
13.223702,2.979285,0.000000,0.114729,6.723523,0.024386
13.067646,2.995011,0.000000,0.113638,6.811299,0.027559
12.979096,2.944819,0.000000,0.114775,6.706526,0.029068
13.276702,2.961178,0.000000,0.114223,6.899658,0.028621
13.353317,3.002595,0.000000,0.115088,6.579982,0.027366
13.000313,2.974257,0.000000,0.107634,6.735038,0.028359
12.957850,2.996421,0.000000,0.107350,6.681903,0.027014
13.080174,2.979828,0.000000,0.115564,6.842000,0.028988
13.070482,2.986315,0.000000,0.110280,6.635221,0.025445
12.998875,3.005259,0.000000,0.113804,6.699207,0.027139
12.899148,3.018601,0.000000,0.117552,6.580440,0.027157
13.734056,3.003123,0.000000,0.111775,6.704554,0.028755
13.076365,2.979895,0.000000,0.115658,6.824647,0.028148
13.321673,3.023650,0.000000,0.101392,6.692275,0.027257
12.830168,2.995406,0.000000,0.112255,6.627400,0.025681
13.460831,2.996685,0.000000,0.112700,6.765532,0.029045
12.911976,3.015088,0.000000,0.116981,6.714677,0.028850
13.186424,2.987138,0.000000,0.118745,6.866770,0.027820
12.959163,3.001863,0.000000,0.113686,6.749583,0.026165
12.816578,2.978106,0.000000,0.115535,6.761753,0.027517
13.010355,2.979004,0.000000,0.117142,6.848204,0.028751
13.764987,2.985568,0.000000,0.112545,6.608733,0.024530
13.078922,2.980113,0.000000,0.117385,6.838671,0.026691
13.152989,3.007560,0.000000,0.117434,6.808348,0.028513
13.085545,2.988988,0.000000,0.111359,6.889482,0.027159
13.053470,3.020392,0.000000,0.116180,6.680874,0.026976
13.195182,2.989324,0.000000,0.115870,6.719019,0.027700
13.130354,2.997174,0.000000,0.109281,6.835774,0.029939
13.402838,3.018642,0.000000,0.108134,6.813924,0.026697
12.958217,2.960036,0.000000,0.112365,6.824448,0.024141
12.955027,2.988425,0.000000,0.114253,6.687452,0.030987
13.126682,2.959136,0.000000,0.111809,6.786020,0.024255
13.044892,2.995185,0.000000,0.115412,6.819474,0.028333
13.737961,2.996369,0.000000,0.115236,6.876123,0.027581
