"prog","comp","io","tree","comm","gath"
13.062742,2.969500,0.000000,0.106548,6.690087,0.039671
12.864018,2.965715,0.000000,0.106387,6.797452,0.035166
13.328399,2.942891,0.000000,0.109753,6.805254,0.033724
12.975029,2.978397,0.000000,0.109416,6.776812,0.035884
13.073322,2.961166,0.000000,0.107908,6.725872,0.035357
13.108693,2.988739,0.000000,0.105950,6.860608,0.034780
13.478346,3.044825,0.000000,0.116836,6.638055,0.034575
13.101549,2.964307,0.000000,0.111019,6.719823,0.035907
12.990727,2.970620,0.000000,0.112885,6.755903,0.048890
13.398534,2.980096,0.000000,0.110320,6.975433,0.035657
13.220833,2.953764,0.000000,0.110072,6.799730,0.034386
13.354788,2.993275,0.000000,0.107781,6.734683,0.034266
13.023687,2.950161,0.000000,0.107374,6.640028,0.035547
13.791052,2.959846,0.000000,0.105346,6.848473,0.033557
13.474717,3.033367,0.000000,0.112551,6.700419,0.032793
13.751561,2.996789,0.000000,0.107684,6.861257,0.032870
12.933944,2.953949,0.000000,0.109848,6.851742,0.034690
13.069757,2.968031,0.000000,0.115811,6.798525,0.037730
13.162504,2.987638,0.000000,0.107363,6.827891,0.037231
13.106337,2.970364,0.000000,0.112716,6.977928,0.035038
12.897551,2.962120,0.000000,0.104571,6.761919,0.035942
13.659968,2.981621,0.000000,0.108297,6.663898,0.040043
13.010497,2.989162,0.000000,0.110191,6.764783,0.031597
13.051788,2.983865,0.000000,0.108496,6.722983,0.035243
13.552761,2.979900,0.000000,0.111449,7.007491,0.034290
13.224174,3.013362,0.000000,0.104037,6.807381,0.033908
13.041161,2.947913,0.000000,0.108005,6.705148,0.034877
12.887300,2.950972,0.000000,0.113607,6.715019,0.035920
13.018501,2.981681,0.000000,0.113536,6.729560,0.036480
12.873848,2.964841,0.000000,0.111969,6.671403,0.034886
12.815345,2.999703,0.000000,0.112358,6.605539,0.032734
13.362166,3.057489,0.000000,0.112282,6.770926,0.035713
12.869864,2.988967,0.000000,0.109026,6.721582,0.036071
13.876123,2.951465,0.000000,0.109927,6.849925,0.034260
12.878937,2.967718,0.000000,0.113714,6.702321,0.034516
12.885348,2.977607,0.000000,0.107152,6.728024,0.040079
13.058086,2.964299,0.000000,0.115404,6.840175,0.041223
12.766724,3.000256,0.000000,0.113935,6.696473,0.039601
13.093826,2.950115,0.000000,0.114036,6.734306,0.035183
13.175164,2.963039,0.000000,0.115909,6.695981,0.036348
13.217814,2.945863,0.000000,0.107471,6.904756,0.033515
13.048753,2.956832,0.000000,0.115635,6.759302,0.035667
12.877299,3.009329,0.000000,0.115511,6.691714,0.034213
13.682812,2.983068,0.000000,0.108114,6.905950,0.031858
13.126295,2.964205,0.000000,0.113221,6.816508,0.034580
13.214682,2.988499,0.000000,0.112232,6.789651,0.033259
13.102356,2.954088,0.000000,0.113457,6.750413,0.033193
12.982808,2.955540,0.000000,0.110974,6.772619,0.033838
13.231131,2.997229,0.000000,0.117263,6.752063,0.034245
13.296710,2.984485,0.000000,0.113481,6.921558,0.033933
