"prog","comp","io","tree","comm","gath"
12.959849,3.138277,0.000000,0.118635,6.823237,0.031429
13.089138,3.052680,0.000000,0.121522,6.756249,0.033815
12.952864,3.060854,0.000000,0.119008,6.775656,0.032955
13.277794,3.072276,0.000000,0.120013,6.965234,0.034152
13.146969,3.085146,0.000000,0.120156,6.766428,0.031699
13.081274,3.064470,0.000000,0.119228,6.845366,0.034220
13.047540,2.999307,0.000000,0.118073,6.881624,0.032986
13.590514,3.052555,0.000000,0.113756,7.004221,0.033961
13.062168,3.042959,0.000000,0.118836,6.801258,0.037093
13.266012,3.065840,0.000000,0.118819,7.059909,0.033481
13.189501,3.047919,0.000000,0.116863,7.124634,0.039173
13.396063,3.006777,0.000000,0.119476,7.130917,0.039814
13.714930,3.049753,0.000000,0.117871,6.860280,0.031553
13.439062,3.069901,0.000000,0.118237,6.720442,0.031442
13.518900,3.032932,0.000000,0.117630,7.089777,0.034114
13.138972,3.047700,0.000000,0.119129,6.900494,0.035456
12.951855,3.009843,0.000000,0.120185,6.760139,0.031079
13.451796,3.069925,0.000000,0.117412,6.924109,0.035572
13.319945,3.062514,0.000000,0.116102,6.817659,0.035544
13.152597,3.056497,0.000000,0.118656,7.010046,0.035655
13.448120,3.057346,0.000000,0.118323,6.682600,0.032906
13.317790,3.101075,0.000000,0.118381,6.767411,0.035427
12.951072,3.079509,0.000000,0.119116,6.781807,0.035000
13.033814,3.065741,0.000000,0.120339,6.901052,0.036272
13.218502,3.048031,0.000000,0.118147,6.786236,0.029996
13.294648,3.051537,0.000000,0.117341,6.764525,0.032398
13.019337,3.070895,0.000000,0.116719,6.668488,0.031594
12.886776,3.020660,0.000000,0.118306,6.753137,0.033799
13.621821,3.060390,0.000000,0.116997,6.987423,0.033829
12.946366,3.079130,0.000000,0.115102,6.816904,0.035865
13.012851,3.068080,0.000000,0.119093,6.713846,0.030146
13.102102,3.062924,0.000000,0.120238,6.857843,0.034737
13.079237,3.055464,0.000000,0.119661,6.805965,0.034666
13.001223,3.063526,0.000000,0.121208,6.905120,0.032670
12.973444,3.057016,0.000000,0.118721,6.852920,0.034012
12.950988,3.037850,0.000000,0.121388,6.762912,0.032862
13.071005,3.025267,0.000000,0.119084,6.916201,0.034670
12.876812,3.037987,0.000000,0.118936,6.659613,0.028253
13.145418,3.012476,0.000000,0.120236,6.918306,0.033970
13.004309,3.055963,0.000000,0.121363,6.928391,0.034622
13.114434,3.045555,0.000000,0.118449,6.949528,0.032203
13.056814,3.029738,0.000000,0.117353,6.955415,0.031785
13.015919,3.046396,0.000000,0.115571,6.781504,0.031496
13.128171,3.042289,0.000000,0.113550,6.882084,0.037081
13.145418,3.028530,0.000000,0.117585,6.848524,0.032110
12.997814,3.034180,0.000000,0.121114,6.850310,0.028806
12.945595,3.015804,0.000000,0.120079,6.760279,0.037846
12.973164,3.024037,0.000000,0.118991,6.906894,0.034899
13.495284,3.080468,0.000000,0.117583,6.856769,0.033938
13.212700,3.040944,0.000000,0.117494,7.024227,0.034033
