"prog","comp","io","tree","comm","gath"
12.978635,3.150328,0.000000,0.122835,6.833501,0.036803
13.184111,3.117326,0.000000,0.124779,6.792085,0.039312
12.978668,3.088901,0.000000,0.123062,6.812826,0.038189
13.118207,3.130998,0.000000,0.124388,6.950917,0.040797
13.904962,3.134940,0.000000,0.120151,6.805803,0.036089
13.062415,3.103412,0.000000,0.123322,6.876434,0.041825
13.671043,3.125615,0.000000,0.120762,6.910620,0.037801
13.160939,3.148491,0.000000,0.119536,7.016074,0.040812
13.053607,3.116589,0.000000,0.123402,6.812453,0.045816
13.259734,3.145728,0.000000,0.122835,7.083581,0.041065
13.306590,3.121072,0.000000,0.117453,7.134293,0.049044
13.448610,3.107078,0.000000,0.124214,7.169374,0.049906
12.929015,3.091702,0.000000,0.125121,6.876701,0.037629
12.957120,3.155543,0.000000,0.122447,6.736455,0.036874
14.216304,3.171472,0.000000,0.122201,7.124718,0.040765
13.172738,3.120012,0.000000,0.125265,6.953991,0.041939
12.997706,3.119380,0.000000,0.124617,6.778229,0.036222
13.119534,3.139903,0.000000,0.123443,6.934102,0.042752
13.039017,3.145615,0.000000,0.119334,6.824339,0.042382
13.195365,3.137123,0.000000,0.124528,7.016994,0.042702
13.039567,3.150710,0.000000,0.123066,6.695070,0.039115
13.041282,3.235042,0.000000,0.123293,6.839101,0.041139
12.975120,3.129982,0.000000,0.122983,6.781476,0.041534
13.054569,3.144258,0.000000,0.124974,6.946938,0.043624
13.118391,3.133844,0.000000,0.122359,6.789091,0.035777
13.023481,3.115624,0.000000,0.122849,6.776743,0.040576
12.954992,3.161081,0.000000,0.125078,6.706375,0.037171
13.052061,3.128768,0.000000,0.123369,6.773308,0.040438
13.124284,3.127378,0.000000,0.122822,6.981266,0.041379
13.066483,3.118565,0.000000,0.120900,6.795908,0.043993
12.873489,3.136599,0.000000,0.123110,6.736903,0.034398
13.124762,3.100168,0.000000,0.123617,6.855546,0.041818
12.941432,3.139943,0.000000,0.119449,6.816142,0.041382
13.036466,3.114464,0.000000,0.125958,6.924764,0.038915
12.976903,3.181865,0.000000,0.123889,6.887811,0.035215
12.890138,3.125600,0.000000,0.125363,6.777955,0.038455
13.535719,3.132344,0.000000,0.120331,6.940499,0.040045
12.900114,3.125786,0.000000,0.123440,6.737101,0.032788
13.472044,3.132797,0.000000,0.121854,6.968084,0.039973
13.023774,3.132969,0.000000,0.124207,6.937023,0.042260
13.131357,3.108150,0.000000,0.122887,6.974469,0.037463
13.198460,3.117378,0.000000,0.125604,6.947286,0.037558
13.307605,3.138274,0.000000,0.123223,6.809987,0.037105
13.162957,3.144614,0.000000,0.119404,6.889116,0.044764
13.882076,3.142831,0.000000,0.115555,6.845920,0.037658
13.161955,3.141836,0.000000,0.124958,6.856915,0.033035
12.982727,3.139924,0.000000,0.119367,6.777697,0.042754
13.026283,3.130248,0.000000,0.121385,6.920660,0.041530
13.107214,3.150494,0.000000,0.123945,6.881994,0.041769
13.814147,3.164435,0.000000,0.122187,7.022142,0.040952
