"prog","comp","io","tree","comm","gath"
24.260739,13.560976,0.000000,0.112352,6.813324,0.026199
24.114480,13.639516,0.000000,0.115823,6.739127,0.023195
24.005053,13.582111,0.000000,0.115286,6.678644,0.024452
24.456573,13.615345,0.000000,0.113970,6.651789,0.024594
24.266186,13.643506,0.000000,0.115323,6.773380,0.023011
24.119293,13.512780,0.000000,0.115254,6.699969,0.022582
23.947131,13.500389,0.000000,0.112972,6.507334,0.027559
24.290205,13.802231,0.000000,0.115742,6.949361,0.025307
24.127787,13.567473,0.000000,0.114826,6.855532,0.024549
24.275008,13.514632,0.000000,0.115535,6.884296,0.023663
24.661858,13.703919,0.000000,0.114678,6.683095,0.024755
24.364245,13.514211,0.000000,0.115255,6.788325,0.027059
24.135849,13.436095,0.000000,0.112442,6.802973,0.025350
24.127011,13.526572,0.000000,0.115421,6.725132,0.024251
24.074881,13.476656,0.000000,0.115860,6.857125,0.030720
24.166885,13.560629,0.000000,0.114545,6.706771,0.024355
24.244231,13.473147,0.000000,0.114314,6.655211,0.026114
24.103346,13.589436,0.000000,0.116615,6.593755,0.023949
24.223015,13.595701,0.000000,0.115418,6.696745,0.025042
24.325757,13.604309,0.000000,0.117590,6.629534,0.025092
24.086750,13.773843,0.000000,0.114867,6.833637,0.022836
24.084378,13.572913,0.000000,0.115490,6.746333,0.025440
24.415308,13.528074,0.000000,0.114495,6.781813,0.024234
24.002869,13.545791,0.000000,0.112681,6.729993,0.026405
23.943332,13.518465,0.000000,0.114878,6.558611,0.027414
24.011339,13.720277,0.000000,0.116378,6.696656,0.023337
24.210035,13.577463,0.000000,0.115926,6.823779,0.024855
25.118643,13.513822,0.000000,0.115489,6.717126,0.027347
24.733190,13.572557,0.000000,0.114919,6.918539,0.024176
24.231954,13.621930,0.000000,0.115858,6.672680,0.023334
24.399032,13.522348,0.000000,0.116811,6.993576,0.025482
24.036262,13.545592,0.000000,0.117766,6.904714,0.022889
24.107967,13.541080,0.000000,0.116868,6.838431,0.022875
24.171857,13.515490,0.000000,0.114092,6.737835,0.024273
23.959299,13.472637,0.000000,0.113845,6.852257,0.029075
24.141693,13.512836,0.000000,0.115038,6.888454,0.027990
24.085809,13.513571,0.000000,0.114703,6.724455,0.025294
24.387491,13.595674,0.000000,0.116111,6.777941,0.027072
24.169472,13.621929,0.000000,0.113888,6.706419,0.025327
23.984375,13.476009,0.000000,0.117386,6.764837,0.029229
23.871939,13.414746,0.000000,0.115754,6.797689,0.029244
24.228133,13.503619,0.000000,0.115180,6.819888,0.023822
23.973450,13.598864,0.000000,0.116010,6.650687,0.024969
23.987125,13.503066,0.000000,0.115726,6.796868,0.027213
24.116416,13.488032,0.000000,0.113580,6.721887,0.024655
23.932925,13.575532,0.000000,0.114123,6.769496,0.025688
24.106317,13.617728,0.000000,0.110943,6.880033,0.028541
24.138608,13.414944,0.000000,0.114636,6.905860,0.022550
24.354279,13.556759,0.000000,0.114035,6.585598,0.025952
24.309117,13.559951,0.000000,0.115153,6.820938,0.023219
