109.812441,  103.750069, 1.041899, 4.752952, 0.000056, 0.081819, 0.082083 
108.967476,  103.013364, 0.943481, 4.750620, 0.000055, 0.076436, 0.084020 
108.790675,  102.759528, 1.050632, 4.720149, 0.000052, 0.077561, 0.083962 
108.823169,  102.921573, 0.910722, 4.727487, 0.000055, 0.077226, 0.082033 
109.326474,  103.460394, 0.887443, 4.722281, 0.000055, 0.076286, 0.082000 
108.973115,  103.075403, 0.877564, 4.762240, 0.000056, 0.075643, 0.081562 
108.800692,  102.898415, 0.951203, 4.696456, 0.000053, 0.076425, 0.081558 
109.175729,  103.261467, 0.883184, 4.771507, 0.000056, 0.077007, 0.082431 
108.823684,  102.860146, 0.956137, 4.748324, 0.000054, 0.076102, 0.082084 
108.396520,  102.591606, 0.839353, 4.711917, 0.000058, 0.076054, 0.081299 
108.728457,  102.692620, 1.036640, 4.742093, 0.000052, 0.076046, 0.081897 
109.898216,  104.053602, 0.880106, 4.707867, 0.000053, 0.076448, 0.081904 
109.351074,  103.275076, 1.043522, 4.774235, 0.000059, 0.077253, 0.082549 
109.156146,  103.257379, 0.886837, 4.753635, 0.000056, 0.077378, 0.082085 
108.905033,  103.010376, 0.882609, 4.753728, 0.000056, 0.075827, 0.081697 
108.995775,  103.021689, 0.890824, 4.820548, 0.000058, 0.077818, 0.082878 
109.318379,  103.230029, 1.038806, 4.792131, 0.000061, 0.076463, 0.083199 
108.817372,  102.830281, 1.047067, 4.683804, 0.000053, 0.076098, 0.081764 
109.466592,  103.416968, 1.031155, 4.764151, 0.000074, 0.076129, 0.081991 
109.114902,  103.149150, 0.937751, 4.771214, 0.000056, 0.075880, 0.082331 
109.506307,  103.604311, 0.886582, 4.758798, 0.000059, 0.076193, 0.082092 
110.144505,  104.241006, 0.887046, 4.746121, 0.000060, 0.082975, 0.082239 
109.306443,  103.359202, 0.897963, 4.787460, 0.000056, 0.077715, 0.084358 
109.180736,  103.287964, 0.877984, 4.756170, 0.000056, 0.076287, 0.082703 
109.489082,  103.594543, 0.876476, 4.759782, 0.000059, 0.076822, 0.083960 
108.962751,  102.997372, 0.944661, 4.761690, 0.000058, 0.077147, 0.082264 
109.029263,  103.121660, 0.881909, 4.767035, 0.000056, 0.076472, 0.082969 
109.032971,  103.135759, 0.883630, 4.755418, 0.000055, 0.076403, 0.081684 
109.602730,  103.718410, 0.878757, 4.748349, 0.000054, 0.076736, 0.082203 
109.006762,  103.089597, 0.857407, 4.801018, 0.000057, 0.076438, 0.082227 
109.336732,  103.497707, 0.845280, 4.738417, 0.000059, 0.076779, 0.082139 
109.431636,  103.531854, 0.859777, 4.784450, 0.000074, 0.076179, 0.081767 
109.150385,  103.251196, 0.878976, 4.761186, 0.000062, 0.076554, 0.082382 
109.291458,  103.445835, 0.824450, 4.763952, 0.000055, 0.076646, 0.082439 
109.257696,  103.190537, 1.043134, 4.766828, 0.000056, 0.075878, 0.082180 
109.923267,  104.021128, 0.891988, 4.738253, 0.000059, 0.083480, 0.082884 
109.611981,  103.738595, 0.878746, 4.738757, 0.000055, 0.076595, 0.082293 
109.246591,  103.362789, 0.882903, 4.743325, 0.000058, 0.076203, 0.081470 
109.532758,  103.605306, 0.944433, 4.727739, 0.000055, 0.076417, 0.081630 
109.367150,  103.326588, 1.043430, 4.741132, 0.000056, 0.076301, 0.082060 
109.142218,  103.243521, 0.884766, 4.756024, 0.000056, 0.076901, 0.081373 
109.149023,  103.242251, 0.880386, 4.767226, 0.000056, 0.076550, 0.082263 
110.940725,  104.852387, 1.038653, 4.781019, 0.000055, 0.082714, 0.081932 
109.494661,  103.601805, 0.878108, 4.758533, 0.000059, 0.076046, 0.081847 
109.560276,  103.673225, 0.882560, 4.746891, 0.000060, 0.077338, 0.082390 
109.324283,  103.298757, 1.030765, 4.737094, 0.000058, 0.075976, 0.082786 
109.508119,  103.605258, 0.887375, 4.759027, 0.000060, 0.076710, 0.082215 
109.801289,  103.909586, 0.888894, 4.732019, 0.000054, 0.082633, 0.082480 
109.233427,  103.341783, 0.879304, 4.754354, 0.000060, 0.077231, 0.081803 
109.988461,  104.076376, 0.881512, 4.760461, 0.000054, 0.083351, 0.082148 
48.097372,  43.573773, 0.922950, 2.008205, 1.057816, 1.609665, 0.133095 
47.707544,  43.259062, 0.856872, 1.972466, 1.072015, 1.541948, 0.137217 
48.367218,  43.749403, 1.027263, 1.986162, 1.057518, 1.764486, 0.125351 
48.267798,  43.775363, 0.875774, 1.984860, 1.067613, 1.710426, 0.131030 
48.202924,  43.749583, 0.874188, 1.977048, 1.070357, 1.711262, 0.144275 
48.250178,  43.756930, 0.891188, 1.975057, 1.081169, 1.488798, 0.125785 
50.746185,  46.237753, 0.866582, 2.049426, 1.067992, 3.809238, 0.220733 
48.245833,  43.770087, 0.869604, 1.983239, 1.077976, 1.625372, 0.129767 
47.912521,  43.327125, 1.044672, 1.963294, 1.043549, 1.806375, 0.124704 
47.125015,  42.651775, 0.943469, 1.928474, 1.049483, 1.732589, 0.124796 
47.193006,  42.644385, 1.034000, 1.927480, 1.051531, 1.853131, 0.122406 
50.116575,  45.544628, 0.884028, 2.052715, 1.079258, 3.198981, 0.221043 
47.014518,  42.603502, 0.876742, 1.949281, 1.062012, 1.630404, 0.152696 
47.248768,  42.668612, 1.035987, 1.968691, 1.041200, 1.816164, 0.134779 
47.193644,  42.772551, 0.887714, 1.939181, 1.052213, 1.702947, 0.123902 
47.145057,  42.640379, 0.956647, 1.922408, 1.068000, 1.616274, 0.122065 
47.323807,  42.938983, 0.858481, 1.919534, 1.063066, 1.652764, 0.131346 
48.308203,  43.781602, 0.881102, 1.986585, 1.085800, 1.506911, 0.131264 
48.333886,  43.841707, 0.896963, 1.991647, 1.060943, 1.579457, 0.136427 
48.572057,  43.873893, 1.097717, 1.990086, 1.057932, 1.969954, 0.145483 
47.900801,  43.412181, 0.906413, 1.964335, 1.071686, 1.652669, 0.127871 
47.875772,  43.382862, 0.874989, 1.954603, 1.104318, 1.520314, 0.129774 
48.115225,  43.638703, 0.880371, 1.980898, 1.084000, 1.545944, 0.117549 
48.154970,  43.670724, 0.897942, 1.986823, 1.063241, 1.593591, 0.149200 
48.057747,  43.564043, 0.900865, 1.984223, 1.071599, 1.572550, 0.134185 
47.596096,  43.203258, 0.871667, 1.940998, 1.045709, 1.615313, 0.125890 
48.273950,  43.775249, 0.853322, 1.976024, 1.109341, 1.575923, 0.130217 
48.149344,  43.653942, 0.887069, 1.988029, 1.068348, 1.666986, 0.128446 
47.816186,  43.345052, 0.872852, 1.967718, 1.100057, 1.532324, 0.128076 
47.923984,  43.305417, 1.030938, 1.970905, 1.061172, 1.713527, 0.128908 
48.176748,  43.562380, 1.051117, 1.978664, 1.044539, 1.738334, 0.126953 
47.117674,  42.719689, 0.857796, 1.937950, 1.044729, 1.557387, 0.128054 
47.173988,  42.831129, 0.858161, 1.927398, 1.030772, 1.627299, 0.134032 
48.183869,  43.701155, 0.875608, 1.977645, 1.093731, 1.544716, 0.142730 
48.320359,  43.806782, 0.890599, 1.986067, 1.071706, 1.575837, 0.133708 
47.819617,  43.378046, 0.873335, 1.963484, 1.063047, 1.576598, 0.128550 
48.139342,  43.514872, 1.029931, 1.996125, 1.058223, 1.715373, 0.122459 
47.991756,  43.453918, 0.960827, 1.986672, 1.058102, 1.628601, 0.133416 
47.906780,  43.459263, 0.860545, 1.954261, 1.098868, 1.552156, 0.115349 
47.767735,  43.297748, 0.879307, 1.960693, 1.079678, 1.467358, 0.130062 
47.592820,  43.183732, 0.860930, 1.954415, 1.045877, 1.536240, 0.129135 
47.342776,  42.963131, 0.850183, 1.930588, 1.048560, 1.546658, 0.121357 
48.168266,  43.675094, 0.887458, 1.988302, 1.078989, 1.572548, 0.125865 
48.268110,  43.772337, 0.884767, 1.978883, 1.074181, 1.482819, 0.125902 
53.381030,  48.740241, 0.905722, 2.112651, 1.064390, 5.928655, 0.288929 
48.149888,  43.536448, 1.029590, 1.990853, 1.055691, 1.730402, 0.130640 
48.267923,  43.783832, 0.879533, 1.990494, 1.091869, 1.489824, 0.124083 
47.550327,  43.109316, 0.882285, 1.951973, 1.060757, 1.552160, 0.129848 
48.226873,  43.662936, 0.948436, 2.017960, 1.064505, 1.763155, 0.169284 
48.300643,  43.788078, 0.883635, 2.011347, 1.062482, 1.655199, 0.142701 
29.076938,  23.158375, 1.042862, 1.035327, 2.075577, 2.866315, 0.151453 
28.985381,  23.049586, 1.018513, 1.017231, 2.075914, 2.751918, 0.132803 
28.770548,  22.965135, 0.922544, 1.013480, 2.065658, 2.724308, 0.135450 
29.089450,  23.069481, 1.095874, 1.019048, 2.090577, 2.797410, 0.134476 
29.013979,  23.084195, 1.049618, 1.017354, 2.112969, 2.712326, 0.133813 
28.717645,  22.930591, 0.922512, 1.011998, 2.062008, 2.630117, 0.134403 
29.085298,  23.164361, 1.011748, 1.037160, 2.157244, 2.784124, 0.156883 
29.446679,  23.475756, 1.085356, 1.025657, 2.096654, 3.052616, 0.147072 
29.094570,  23.165263, 1.072371, 1.020175, 2.095849, 2.781850, 0.135604 
28.879058,  22.972309, 1.090878, 1.026243, 2.072985, 2.793821, 0.139772 
29.182489,  23.328373, 1.024024, 1.017518, 2.073759, 2.981860, 0.137344 
29.034235,  23.094989, 1.084488, 1.019919, 2.086894, 2.796093, 0.134251 
28.956194,  23.056140, 1.046208, 1.019376, 2.079240, 2.740307, 0.134193 
29.381518,  23.408735, 1.070125, 1.020145, 2.082138, 3.016983, 0.138011 
28.951591,  23.038426, 1.027068, 1.026215, 2.068204, 2.720772, 0.141034 
29.027258,  23.119515, 1.026230, 1.016275, 2.076910, 2.847631, 0.135143 
29.088297,  23.060985, 1.092200, 1.015647, 2.127829, 2.777613, 0.134313 
29.009060,  23.093712, 1.086285, 1.018414, 2.074140, 2.828940, 0.134144 
29.326864,  23.371760, 1.079854, 1.017144, 2.087951, 3.067398, 0.129778 
29.023656,  23.072088, 1.088826, 1.018378, 2.096673, 2.794292, 0.135882 
28.927471,  23.016210, 1.036461, 1.011229, 2.076337, 2.778427, 0.132261 
28.892523,  23.001874, 1.087406, 1.022157, 2.036482, 2.778521, 0.140864 
29.065111,  23.041202, 1.130463, 1.015806, 2.074297, 2.831207, 0.132704 
29.088379,  23.098761, 1.036226, 1.016806, 2.154705, 2.941127, 0.133358 
28.910664,  22.979382, 1.096843, 1.010977, 2.058290, 2.847164, 0.131913 
28.843987,  22.925799, 1.034003, 1.010533, 2.080450, 2.764378, 0.133441 
29.165420,  23.139458, 1.097972, 1.020633, 2.084975, 2.870578, 0.134518 
28.978746,  23.024051, 1.088502, 1.017446, 2.070819, 2.854835, 0.134725 
28.955646,  22.984644, 1.112423, 1.014603, 2.060010, 2.924260, 0.132487 
28.820586,  22.864154, 1.078969, 1.012524, 2.080130, 2.792530, 0.132710 
29.116374,  23.062198, 1.164097, 1.018629, 2.107496, 2.882252, 0.134901 
29.003702,  23.144101, 1.032704, 1.021670, 2.093604, 2.801612, 0.135779 
29.112052,  23.112992, 1.094097, 1.022482, 2.111587, 2.816641, 0.138128 
29.313716,  23.656213, 1.037793, 1.027671, 2.041489, 3.273388, 0.150592 
28.998225,  23.048251, 1.059588, 1.013644, 2.083693, 2.775233, 0.133526 
29.129722,  23.128226, 1.100797, 1.021227, 2.113911, 2.801205, 0.132668 
29.010385,  23.111530, 1.086890, 1.020221, 2.079753, 2.753227, 0.136588 
29.020630,  23.034156, 1.085733, 1.016739, 2.092881, 2.801771, 0.135985 
29.173137,  23.165955, 1.105703, 1.019622, 2.075247, 2.861255, 0.132464 
28.864070,  22.975665, 1.018132, 1.018463, 2.076761, 2.741052, 0.133425 
