proc prog       comp        io        tree       comm      gath      aloc
1  263.155123,  249.764652, 1.983989, 10.833096, 0.000057, 0.185579, 0.180005 
1  262.216144,  249.088467, 1.712544, 10.852845, 0.000058, 0.172921, 0.179430 
1  263.916668,  250.781078, 1.689723, 10.883070, 0.000059, 0.174118, 0.182508 
1  260.914126,  247.811014, 1.695733, 10.839519, 0.000063, 0.172286, 0.179169 
1  262.993843,  249.858323, 1.707280, 10.867279, 0.000062, 0.173544, 0.181480 
2  108.249995,  98.821928, 1.884740, 4.236080, 2.079282, 3.208601, 0.218887 
2  107.079087,  97.873699, 1.741826, 4.171472, 2.074951, 3.313239, 0.222017 
2  108.158541,  98.731931, 1.933993, 4.186508, 2.093185, 3.260988, 0.211128 
2  111.575501,  102.098789, 1.905142, 4.251936, 2.101351, 5.055372, 0.233223 
2  109.181313,  99.642119, 1.888507, 4.276628, 2.094139, 3.122907, 0.231997 
2  109.360607,  99.861668, 1.884595, 4.246392, 2.090196, 3.204618, 0.206400 
2  109.332268,  99.833712, 1.912251, 4.282479, 2.084620, 3.324537, 0.239413 
2  107.998923,  98.676352, 1.744285, 4.237584, 2.122514, 2.959743, 0.243269 
2  108.965012,  99.445629, 1.909727, 4.268648, 2.092357, 2.987716, 0.217441 
2  108.087088,  98.693424, 1.894778, 4.195578, 2.084094, 3.187432, 0.226838 
2  109.539190,  100.109835, 1.871134, 4.252655, 2.092148, 3.398643, 0.225278 
2  108.694176,  99.172203, 1.906327, 4.264769, 2.125756, 3.546192, 0.229168 
2  109.556534,  100.072453, 1.912218, 4.242876, 2.089485, 3.099862, 0.207391 
2  107.146311,  97.893194, 1.866696, 4.143572, 2.031276, 2.960780, 0.219285 
2  109.525043,  100.044127, 1.910303, 4.245452, 2.098075, 3.029618, 0.218164 
2  109.053089,  99.596948, 1.913629, 4.229833, 2.088875, 3.067106, 0.211603 
2  108.798115,  99.449750, 1.787505, 4.253225, 2.101764, 3.063745, 0.214141 
2  108.984670,  99.642817, 1.730159, 4.262044, 2.132696, 3.102923, 0.224410 
2  109.273219,  99.924968, 1.777056, 4.272249, 2.092839, 3.354239, 0.234082 
2  109.343450,  99.919990, 1.873978, 4.256172, 2.080216, 3.344642, 0.212825 
2  109.217790,  99.783834, 1.864967, 4.268517, 2.102072, 3.100089, 0.229564 
2  109.628250,  100.114676, 1.750828, 4.455340, 2.088788, 3.481597, 0.395878 
2  109.732101,  100.364204, 1.769695, 4.268763, 2.090699, 3.746210, 0.237924 
2  108.352245,  99.067365, 1.748134, 4.243218, 2.088943, 3.208526, 0.215306 
2  107.124973,  97.879536, 1.781979, 4.168365, 2.049833, 3.046298, 0.202752 
2  111.098855,  101.655178, 1.877478, 4.220516, 2.123816, 4.850400, 0.202324 
2  110.390768,  100.972346, 1.872139, 4.258042, 2.086836, 2.760021, 0.232856 
2  110.080184,  100.768963, 1.754798, 4.259643, 2.068816, 5.025389, 0.274061 
2  108.123003,  98.734570, 1.890297, 4.196863, 2.079125, 3.368891, 0.230281 
2  109.440513,  99.989946, 1.909440, 4.247184, 2.083650, 3.080033, 0.219566 
2  109.910034,  100.424018, 1.898795, 4.253002, 2.094230, 3.534780, 0.233290 
2  109.736951,  100.195006, 1.912561, 4.250941, 2.093532, 3.262602, 0.215435 
2  109.575286,  100.049586, 1.862414, 4.326923, 2.121352, 3.467586, 0.261166 
2  109.260308,  99.874862, 1.871957, 4.234922, 2.078500, 3.168273, 0.210875 
2  109.256514,  99.756941, 1.912821, 4.282484, 2.094147, 3.239448, 0.228367 
2  108.793755,  99.329767, 1.911997, 4.249065, 2.083651, 3.096223, 0.218327 
2  109.008930,  99.500069, 1.911373, 4.274322, 2.091724, 3.423574, 0.214427 
2  109.020750,  99.669313, 1.765608, 4.262897, 2.083717, 3.211095, 0.203654 
2  109.584998,  100.255422, 1.744526, 4.275297, 2.094938, 3.247529, 0.228684 
2  107.823414,  98.436655, 1.875117, 4.228039, 2.068823, 3.241039, 0.226511 
2  109.585433,  100.077303, 1.910139, 4.256845, 2.104824, 3.429957, 0.243356 
2  110.550170,  101.101500, 1.882805, 4.269878, 2.095121, 4.445386, 0.231548 
2  108.239097,  98.860933, 1.905609, 4.180150, 2.077271, 3.869007, 0.215319 
2  106.939974,  97.588676, 1.874225, 4.158285, 2.098437, 2.868288, 0.224835 
2  109.938712,  100.436830, 1.915961, 4.259162, 2.090547, 3.534721, 0.209399 
2  109.264735,  99.870235, 1.770729, 4.282641, 2.101098, 2.808396, 0.243495 
2  109.433393,  99.786151, 1.777227, 4.438669, 2.164263, 2.952623, 0.378013 
2  108.305268,  99.046563, 1.742622, 4.205485, 2.086635, 3.039805, 0.208713 
2  107.456311,  98.129808, 1.739509, 4.234651, 2.099592, 2.939639, 0.227828 
2  107.649468,  98.310104, 1.867457, 4.186548, 2.065972, 3.143473, 0.209965 
8   46.709979,  29.959407, 2.032541, 1.523699, 9.053385, 8.679791, 0.883604 
8   46.779128,  29.937502, 2.015725, 1.530708, 9.042637, 8.679709, 0.898947 
8   46.737149,  29.932840, 1.988882, 1.529272, 9.051456, 8.562727, 0.880359 
8   46.638583,  29.997876, 1.919526, 1.534164, 9.172791, 8.667944, 0.889506 
8   47.016668,  30.000025, 2.007125, 1.532761, 8.999020, 8.958215, 0.890529 
8   46.629356,  29.921295, 2.004074, 1.532225, 9.018486, 8.628026, 0.888929 
8   46.805584,  30.040982, 1.951327, 1.527106, 9.081231, 8.725040, 0.876732 
8   47.009895,  30.009079, 1.927338, 1.545848, 9.003277, 8.879438, 0.905315 
8   46.689464,  29.961158, 2.007370, 1.536753, 9.012535, 8.771621, 0.883278 
8   46.653121,  30.007333, 1.983858, 1.530794, 9.027428, 8.604877, 0.879083 
8   46.611147,  29.935285, 1.954585, 1.516593, 9.060790, 8.572892, 0.865991 
8   46.890566,  29.996991, 2.105983, 1.522642, 9.034908, 8.964817, 0.895072 
8   46.585215,  29.938848, 1.941568, 1.528749, 8.943640, 8.548388, 0.884208 
8   46.655745,  29.901085, 2.003508, 1.548807, 8.992866, 8.724635, 0.889880 
8   46.617589,  30.187313, 1.933191, 1.522116, 8.995270, 8.672236, 0.875150 
8   46.877801,  30.000349, 2.003239, 1.535609, 8.988314, 8.767017, 0.904598 
8   46.979176,  29.890176, 1.947274, 1.518669, 9.106720, 8.594383, 0.893217 
8   46.596630,  29.938810, 1.946991, 1.527778, 8.983646, 8.634604, 0.874502 
8   47.086156,  30.087819, 1.962564, 1.533141, 8.972146, 9.059114, 0.876178 
8   46.595221,  29.995216, 1.945635, 1.523433, 8.978639, 8.695094, 0.871534 
8   46.648623,  29.948582, 2.002634, 1.525763, 8.963997, 8.240613, 0.870703 
8   46.904945,  29.906469, 2.014177, 1.518637, 8.946900, 8.926326, 0.879116 
8   46.652763,  30.002461, 1.975643, 1.523821, 9.013334, 8.698550, 0.868876 
8   46.687740,  30.093157, 1.953770, 1.538273, 9.057257, 8.653408, 0.881151 
8   47.547498,  31.038881, 1.949605, 1.669567, 9.041441, 9.270694, 1.035927 
8   46.752760,  29.945163, 1.931950, 1.532286, 9.015501, 8.602269, 0.893834 
8   46.668565,  29.991283, 2.011756, 1.535534, 8.913558, 8.043076, 0.871173 
8   46.734000,  29.924400, 2.092757, 1.527384, 9.004801, 8.785054, 0.886970 
8   46.593708,  29.983908, 1.944373, 1.519103, 9.052650, 8.468155, 0.871392 
8   46.695585,  29.913073, 2.001387, 1.528118, 8.923741, 8.634675, 0.863754 
8   46.710056,  30.003809, 1.947882, 1.532226, 8.973925, 8.654611, 0.894898 
8   46.918567,  29.974711, 2.005503, 1.539028, 8.966171, 8.858430, 0.885221 
8   47.270207,  29.900241, 1.999934, 1.533584, 8.969907, 9.129066, 0.888398 
8   46.875185,  29.980372, 2.007199, 1.516512, 9.004227, 8.277283, 0.866957 
8   46.773890,  30.028369, 1.944483, 1.531159, 9.028614, 8.578049, 0.886270 
8   46.964093,  29.998628, 1.951804, 1.537610, 9.054047, 9.014957, 0.900085 
8   46.790632,  29.830433, 2.115587, 1.533755, 9.025342, 8.796774, 0.911273 
8   46.510601,  29.947234, 1.949227, 1.524389, 9.009326, 8.596749, 0.876730 
8   46.528568,  29.958626, 1.917432, 1.527857, 8.978474, 8.614789, 0.873455 
8   46.781940,  29.888118, 1.937997, 1.525258, 9.036340, 8.698156, 0.882941 
8   46.985453,  30.015718, 1.944774, 1.528366, 8.983419, 8.273296, 0.874937 
8   46.965776,  29.852750, 2.152739, 1.539912, 9.130664, 8.742946, 0.891953 
8   46.452490,  29.940315, 1.953374, 1.521495, 8.964054, 8.490020, 0.880160 
8   46.885519,  29.984758, 2.100639, 1.531923, 9.037603, 8.827379, 0.893355 
8   46.562208,  29.904299, 1.951796, 1.521337, 8.959228, 8.647015, 0.873328 
8   46.919181,  29.978983, 2.013095, 1.531085, 9.028818, 8.857149, 0.901155 
8   46.736289,  30.066575, 1.937135, 1.521874, 9.014154, 8.581536, 0.881298 
8   47.040207,  30.078860, 1.999367, 1.524068, 9.002744, 9.104182, 0.880049 
8   47.257670,  29.898667, 2.176350, 1.528562, 9.158389, 9.193041, 0.878517 
8   46.776162,  30.056136, 1.998938, 1.528570, 9.023789, 8.631059, 0.875666 
16  40.497209,  15.967990, 1.939209, 0.758672, 16.986004, 13.676853, 0.863017 
16  40.550971,  16.022446, 1.876844, 0.763148, 17.350616, 13.746870, 0.870305 
16  40.595325,  16.025980, 1.902905, 0.764007, 17.112377, 13.429201, 0.868801 
16  41.061612,  16.090464, 1.876075, 0.753977, 17.622274, 14.049711, 0.864122 
16  40.578714,  16.269753, 1.923581, 0.758356, 17.426952, 14.010386, 0.856612 
16  40.454353,  15.910135, 1.922550, 0.758917, 17.395492, 13.903196, 0.854806 
16  40.826672,  16.000715, 2.029778, 0.766336, 17.440465, 14.227868, 0.863482 
16  40.536861,  15.905448, 1.868962, 0.753803, 17.363326, 13.799793, 0.857305 
16  40.796813,  16.080887, 1.950320, 0.757081, 17.204786, 13.589535, 0.854669 
16  41.053524,  15.930281, 1.937402, 0.758457, 17.582208, 14.183939, 0.867576 
16  40.494169,  16.004008, 1.863932, 0.761225, 17.296646, 13.863834, 0.868096 
16  40.866088,  15.908500, 2.073554, 0.756191, 17.241447, 13.888881, 0.856927 
16  41.289185,  16.103597, 1.973908, 0.761466, 17.503467, 14.200562, 0.865923 
16  40.644614,  15.930881, 1.929599, 0.767929, 17.323265, 13.858069, 0.871337 
16  40.694401,  15.964671, 1.915680, 0.755839, 17.330334, 13.925865, 0.852448 
16  40.876228,  15.948296, 1.863467, 0.755778, 17.469119, 13.914849, 0.856891 
16  41.073051,  15.994500, 1.870413, 0.765573, 17.353771, 14.081519, 0.861896 
16  41.271844,  15.913077, 2.070064, 0.755068, 17.670059, 14.603277, 0.852862 
16  40.712552,  15.914886, 1.906191, 0.756021, 17.476397, 14.211560, 0.858856 
16  40.702224,  15.982540, 1.951024, 0.767184, 17.327355, 13.996839, 0.871722 
16  40.565319,  15.956324, 1.906047, 0.762150, 17.261105, 13.837747, 0.865167 
16  40.590828,  15.978490, 1.892233, 0.764747, 17.393962, 13.958936, 0.872099 
16  41.097418,  15.972446, 1.886560, 0.753941, 17.611048, 14.144540, 0.851466 
16  40.583091,  16.176209, 1.964801, 0.754836, 17.249857, 13.856910, 0.859169 
16  40.837645,  16.194990, 1.877171, 0.760398, 17.516460, 14.126642, 0.860353 
16  41.004457,  16.057667, 1.907027, 0.759063, 17.466751, 14.020280, 0.862800 
16  40.849150,  16.164074, 2.039530, 0.757569, 17.367458, 14.118723, 0.857316 
16  40.802101,  16.101673, 1.924103, 0.757278, 17.577611, 14.195004, 0.858286 
16  41.207198,  16.128817, 1.869746, 0.757601, 17.573928, 14.221958, 0.856196 
16  40.761979,  16.062830, 1.917960, 0.757774, 17.327599, 13.862908, 0.861999 
16  40.700823,  15.934670, 1.911004, 0.755706, 17.427131, 14.044666, 0.858452 
16  40.655114,  15.904974, 1.897428, 0.759418, 17.393997, 13.987694, 0.861341 
16  40.655328,  15.947224, 1.896784, 0.762577, 17.547686, 13.858218, 0.868899 
16  40.483087,  16.023932, 1.930427, 0.761555, 17.137428, 13.728098, 0.865932 
16  40.711119,  16.011510, 1.867928, 0.762727, 17.174518, 13.736780, 0.863298 
16  40.443369,  15.971273, 1.864916, 0.771484, 17.310894, 13.924556, 0.873655 
16  40.942411,  15.899866, 1.914629, 0.752927, 17.518551, 14.356807, 0.865634 
16  40.655039,  15.976684, 1.930206, 0.759831, 17.248218, 13.968250, 0.861724 
16  40.638900,  15.946893, 1.917032, 0.756971, 17.114930, 13.767089, 0.859693 
16  40.891614,  15.908696, 1.908500, 0.755585, 17.354317, 13.961781, 0.853021 
16  40.919059,  15.982481, 1.872923, 0.755634, 17.644977, 14.632162, 0.856288 
16  40.553364,  16.046763, 1.956746, 0.758357, 17.193234, 13.571596, 0.856373 
16  40.504456,  16.213422, 1.865744, 0.760139, 17.056662, 13.666877, 0.864985 
16  41.046951,  15.951129, 2.045242, 0.754688, 17.744092, 14.314498, 0.863442 
16  40.985030,  15.912642, 1.915084, 0.754920, 17.350964, 14.062230, 0.859959 
16  41.026009,  16.094213, 1.873156, 0.764010, 17.463056, 14.027113, 0.865726 
16  40.185111,  15.924780, 1.930202, 0.760250, 16.966614, 13.595300, 0.863824 
16  40.643819,  16.310558, 1.895971, 0.770266, 17.120873, 13.719418, 0.875030 
16  40.898835,  15.944722, 1.862324, 0.759323, 17.444043, 14.187209, 0.860613 
16  40.904609,  16.006410, 1.898464, 0.763933, 17.337140, 13.699312, 0.870888 
32  33.965598,  8.902355, 1.880257, 0.408036, 17.066156, 14.886464, 0.840193 
32  34.279176,  8.959724, 2.031083, 0.406100, 16.831786, 14.843293, 0.829433 
32  34.104791,  9.062881, 1.879874, 0.411205, 16.795084, 15.324382, 0.830497 
32  33.952918,  9.016787, 1.872321, 0.407655, 17.151428, 15.392252, 0.844377 
32  34.329785,  8.971999, 1.875105, 0.409564, 16.978187, 14.973927, 0.839417 
32  33.452080,  8.954909, 1.916150, 0.406739, 16.571124, 14.748529, 0.852117 
32  33.908687,  9.123311, 1.879077, 0.408553, 16.653796, 14.721990, 0.832271 
32  34.308469,  9.603153, 1.875569, 0.407379, 16.771998, 15.350143, 0.831654 
32  35.606466,  8.908411, 1.886247, 0.404021, 18.217678, 16.000436, 0.839393 
32  33.867969,  8.953841, 1.874988, 0.408349, 16.813321, 14.539353, 0.828570 
32  33.967138,  8.913258, 1.879229, 0.403666, 16.636801, 14.655476, 0.844798 
32  34.183957,  8.991442, 1.878711, 0.409109, 17.024082, 14.921721, 0.826155 
32  34.658220,  8.892226, 2.031280, 0.407521, 17.205368, 15.054219, 0.843500 
32  34.897957,  8.950758, 1.873143, 0.408458, 17.514850, 15.668376, 0.831573 
32  34.251031,  9.362752, 1.878070, 0.406945, 17.318031, 15.156836, 0.842892 
32  33.460545,  8.988741, 1.883015, 0.407394, 16.197224, 14.332147, 0.831030 
32  34.478246,  8.909479, 1.879828, 0.405522, 17.205616, 15.096021, 0.837199 
32  33.857596,  8.916442, 1.875578, 0.405158, 16.743532, 14.608785, 0.841531 
32  34.398716,  8.943499, 2.057848, 0.405130, 17.008429, 15.217881, 0.823944 
32  34.264854,  8.928220, 1.881992, 0.410617, 17.048615, 14.901437, 0.854863 
32  33.905489,  9.016809, 1.913397, 0.663583, 15.702624, 11.113328, 1.282082 
32  33.470491,  8.950157, 1.880958, 0.432617, 15.805270, 10.474888, 1.049216 
32  33.735554,  8.944154, 1.875423, 0.410915, 17.015339, 15.063065, 0.840667 
32  34.659873,  8.911875, 1.881762, 0.406312, 17.478652, 15.561104, 0.851433 
32  33.396171,  8.916988, 1.882269, 0.410101, 16.219380, 14.733817, 0.841325 
32  34.222992,  8.974455, 1.886570, 0.407153, 17.090095, 14.945016, 0.837879 
32  34.171142,  8.959617, 1.874960, 0.407663, 16.901191, 15.053751, 0.820840 
32  34.473551,  9.027088, 1.898599, 0.406922, 17.251643, 15.484852, 0.822018 
32  33.501099,  9.246499, 1.887526, 0.402932, 16.458123, 14.602164, 0.838360 
32  34.690613,  8.949373, 1.878666, 0.406191, 17.509162, 15.538174, 0.849148 
32  34.322972,  8.939593, 2.056557, 0.410849, 16.839489, 14.720597, 0.848783 
32  33.925751,  8.927885, 1.875260, 0.405957, 16.948166, 15.043731, 0.846728 
32  34.348479,  9.141257, 1.880040, 0.406612, 17.284809, 15.141003, 0.831288 
32  34.693452,  8.965435, 1.875603, 0.405033, 17.836928, 15.294570, 0.835925 
32  34.244921,  8.994082, 1.958605, 0.406052, 16.252113, 11.214011, 1.015159 
32  33.807804,  8.938812, 1.883901, 0.405893, 16.338153, 14.327703, 0.820968 
32  33.930217,  8.962150, 2.046669, 0.407648, 16.982650, 15.156853, 0.841657 
32  34.621856,  9.024251, 1.883590, 0.403461, 17.444523, 15.480277, 0.844457 
32  34.696759,  8.955894, 1.880027, 0.410505, 17.921612, 15.894415, 0.844573 
32  33.386153,  9.083364, 1.879161, 0.412886, 16.544166, 14.828162, 0.843354 
32  34.671068,  8.917447, 1.877304, 0.409752, 17.523788, 15.494680, 0.832697 
32  34.081550,  9.076523, 1.878058, 0.405140, 17.064507, 15.181756, 0.844382 
32  34.073418,  8.908199, 1.886935, 0.406865, 16.801280, 14.894929, 0.844982 
32  34.864290,  9.075356, 1.883467, 0.409221, 17.608633, 15.460996, 0.844211 
32  33.740764,  8.929067, 1.877708, 0.405614, 16.896502, 14.547835, 0.842439 
32  34.058500,  8.894629, 2.031915, 0.406213, 16.695493, 14.650537, 0.850395 
32  33.425963,  8.920721, 1.875819, 0.407706, 16.739826, 14.554638, 0.847356 
32  34.530232,  8.969484, 1.874647, 0.408635, 17.145603, 15.094752, 0.853166 
32  33.750483,  8.911782, 1.875196, 0.406414, 16.596774, 14.564837, 0.846120 
32  34.673292,  9.049541, 1.877424, 0.414778, 17.423885, 15.633818, 0.828323 
48  31.156419,  7.080718, 2.037629, 0.252138, 15.868896, 12.108912, 0.815722 
48  30.449895,  7.103905, 1.877784, 0.254372, 15.423794, 11.720909, 0.816644 
48  30.456351,  7.077834, 1.874543, 0.250335, 15.272380, 11.250234, 0.815138 
48  30.131821,  6.853677, 1.891441, 0.252259, 15.203851, 11.349876, 0.821938 
48  30.652689,  6.973772, 2.054454, 0.251992, 15.303434, 11.007721, 0.838044 
48  30.347133,  7.003852, 1.875944, 0.251947, 15.118400, 11.262040, 0.833549 
48  30.549857,  6.991848, 1.880066, 0.251712, 15.320139, 10.944833, 0.825746 
48  30.748827,  6.928421, 1.875728, 0.249722, 15.539135, 11.179321, 0.826529 
48  30.511244,  6.886414, 1.874729, 0.250793, 15.200607, 11.124971, 0.811333 
48  30.446570,  7.092987, 1.872868, 0.249908, 15.376305, 11.497165, 0.801873 
48  30.432572,  7.000660, 2.036379, 0.251473, 15.146712, 11.521886, 0.841270 
48  30.452107,  7.008311, 2.038288, 0.251730, 15.147144, 11.346596, 0.829281 
48  30.224522,  6.939517, 1.889364, 0.249357, 15.038245, 10.485341, 0.816488 
48  30.340917,  6.849155, 1.878099, 0.249537, 15.097991, 11.152177, 0.800712 
48  29.855098,  6.915949, 1.879739, 0.250759, 14.584492, 10.755849, 0.821574 
48  29.657390,  6.926034, 1.884789, 0.250940, 14.926413, 10.520235, 0.813136 
48  29.861619,  6.884582, 1.885795, 0.251039, 14.731407, 10.810066, 0.821511 
48  30.869318,  6.893832, 2.030457, 0.252050, 15.561439, 11.616456, 0.823528 
48  30.513661,  6.932596, 1.875859, 0.251485, 15.398452, 11.524984, 0.826295 
48  31.111741,  6.880188, 1.877727, 0.250804, 15.927474, 12.096107, 0.809995 
48  30.307714,  6.912105, 1.881761, 0.251671, 15.245689, 11.083379, 0.827770 
48  30.700945,  6.944227, 2.038764, 0.251636, 15.465021, 11.252793, 0.813138 
48  29.952661,  6.895411, 1.902780, 0.251030, 14.726461, 10.874788, 0.812205 
48  30.081070,  6.874849, 1.878021, 0.252362, 14.975162, 11.155311, 0.831726 
48  29.683545,  6.966904, 1.880723, 0.249897, 14.462189, 10.782534, 0.801738 
48  30.193592,  6.882410, 1.886600, 0.248372, 15.224890, 10.948151, 0.808337 
48  29.968983,  6.878656, 1.882705, 0.251219, 14.810702, 10.692571, 0.807561 
48  29.683871,  6.894749, 1.876053, 0.248628, 14.595587, 10.693457, 0.807400 
48  30.832377,  6.875013, 1.879033, 0.251008, 15.722240, 11.393205, 0.835269 
48  30.303376,  6.864352, 1.876072, 0.252409, 15.091762, 10.841524, 0.811538 
48  30.493182,  6.902076, 1.877742, 0.251740, 15.222867, 10.997973, 0.805027 
48  30.550414,  6.856235, 1.891866, 0.251400, 15.331050, 11.102723, 0.807380 
48  30.150674,  6.904343, 1.873586, 0.249735, 15.017667, 10.530762, 0.818167 
48  31.118965,  7.070601, 2.030324, 0.250781, 15.596490, 12.129856, 0.790682 
48  30.690032,  6.889442, 1.875352, 0.249976, 15.403349, 11.408913, 0.831616 
48  30.465298,  6.897378, 1.874291, 0.254464, 15.447700, 11.195180, 0.827723 
48  30.262846,  6.923131, 1.874734, 0.254365, 15.591936, 11.371653, 0.824584 
48  30.983695,  7.086596, 2.031075, 0.254427, 15.520697, 12.053541, 0.829526 
48  30.820334,  6.885538, 1.876881, 0.252023, 15.629918, 12.077532, 0.819615 
48  30.234119,  7.088283, 1.879568, 0.250055, 15.025916, 10.872441, 0.814551 
48  30.150662,  7.076337, 1.876297, 0.251648, 14.870734, 10.809149, 0.810656 
48  30.167631,  6.894506, 1.887145, 0.253233, 15.348663, 11.278822, 0.794618 
48  30.913203,  6.936244, 1.875788, 0.251730, 15.719677, 11.310340, 0.819033 
48  30.274136,  6.871073, 1.874960, 0.250885, 15.377007, 11.413716, 0.819767 
48  30.153153,  6.868093, 1.897120, 0.253144, 15.252882, 11.284409, 0.813822 
48  30.084852,  6.966187, 1.880837, 0.249054, 14.859111, 10.851640, 0.826170 
48  30.130127,  6.897762, 1.878471, 0.250404, 15.066687, 11.448210, 0.815183 
48  30.072522,  7.185316, 1.888763, 0.253998, 14.751651, 10.977530, 0.820811 
48  30.107713,  6.907694, 1.878082, 0.252227, 15.000011, 11.082499, 0.805949 
48  29.567875,  7.527788, 1.882410, 0.271634, 14.612698, 10.559991, 0.835628 
