"prog","comp","io","tree","comm","gath"
4.446487,1.881349,0.000000,0.018834,1.354357,0.007171
4.165105,1.957705,0.000000,0.019561,1.321211,0.009340
4.553743,1.896120,0.000000,0.017890,1.338878,0.006958
4.270413,1.939886,0.000000,0.019869,1.328459,0.007986
4.859411,1.890841,0.000000,0.018027,1.289738,0.007618
4.932570,1.888714,0.000000,0.018113,1.367594,0.007628
4.221737,1.945927,0.000000,0.019973,1.336473,0.008180
4.180849,1.967135,0.000000,0.020260,1.361790,0.006839
4.168685,1.994204,0.000000,0.019844,1.313755,0.007092
4.157019,1.909407,0.000000,0.020444,1.347772,0.008016
4.143851,1.951732,0.000000,0.020364,1.354863,0.006968
4.181319,1.956601,0.000000,0.020108,1.351839,0.007724
4.144283,1.953722,0.000000,0.021239,1.328199,0.007842
4.204541,1.897768,0.000000,0.019710,1.372568,0.008151
4.200752,1.971887,0.000000,0.020431,1.340620,0.007113
4.193328,1.893567,0.000000,0.019653,1.334584,0.008085
4.171148,1.899926,0.000000,0.021019,1.334947,0.007884
4.193188,1.945815,0.000000,0.019447,1.342395,0.007671
4.871638,1.892301,0.000000,0.018486,1.335137,0.007576
4.187274,1.900793,0.000000,0.018830,1.332950,0.007952
4.234990,1.934876,0.000000,0.019601,1.350363,0.007266
4.227254,1.904391,0.000000,0.019365,1.314688,0.007171
4.145566,1.945606,0.000000,0.019428,1.330257,0.007969
4.411598,1.894473,0.000000,0.019038,1.344385,0.008118
4.403191,1.947714,0.000000,0.018892,1.363316,0.008113
4.261348,1.905124,0.000000,0.018811,1.344982,0.008143
4.165760,1.977047,0.000000,0.021270,1.367970,0.006747
4.341223,1.952237,0.000000,0.020025,1.347220,0.006950
4.169190,1.893195,0.000000,0.020654,1.353854,0.007911
4.503613,1.912715,0.000000,0.019629,1.344569,0.007303
4.110455,1.979658,0.000000,0.021315,1.335470,0.007825
4.132132,1.884938,0.000000,0.019290,1.356167,0.009251
4.585294,1.873561,0.000000,0.017097,1.330301,0.006536
4.257897,1.937380,0.000000,0.020146,1.373461,0.007667
4.162196,1.954109,0.000000,0.020724,1.334115,0.007130
4.166151,1.945272,0.000000,0.019948,1.334915,0.007094
4.085063,1.968744,0.000000,0.021363,1.316565,0.008051
4.146722,1.959039,0.000000,0.021096,1.334685,0.007913
4.158767,1.930679,0.000000,0.020388,1.326122,0.007325
4.128070,1.976552,0.000000,0.021333,1.340487,0.006848
4.304071,1.903298,0.000000,0.019039,1.328019,0.009621
4.387555,1.916660,0.000000,0.019219,1.340216,0.008552
4.164385,1.941970,0.000000,0.020053,1.312314,0.007635
4.564311,1.916911,0.000000,0.019161,1.377542,0.007089
4.390038,1.888949,0.000000,0.018170,1.354818,0.006949
5.018102,1.888094,0.000000,0.017566,1.350566,0.008141
4.558874,1.901209,0.000000,0.018329,1.351803,0.007816
4.402196,1.918817,0.000000,0.019581,1.323570,0.008121
4.141757,1.996894,0.000000,0.021253,1.349328,0.007825
4.128004,1.960947,0.000000,0.021137,1.329943,0.008167
