"prog","comp","io","tree","comm","gath"
82.533433,66.692804,0.000000,0.136385,5.553641,0.013382
82.406861,66.882778,0.000000,0.190286,5.170294,0.013069
81.892201,66.808501,0.000000,0.139155,5.532861,0.013842
82.030455,66.610404,0.000000,0.134619,6.000163,0.013873
82.129478,66.876025,0.000000,0.136410,5.571717,0.013995
82.270088,66.556667,0.000000,0.134709,5.501810,0.013144
83.130662,66.701183,0.000000,0.133982,5.973270,0.013687
81.904350,66.927628,0.000000,0.136089,5.608386,0.013039
82.455372,66.845798,0.000000,0.134214,5.753235,0.013384
82.091564,66.634296,0.000000,0.136105,6.070439,0.014027
82.667446,66.961763,0.000000,0.133883,6.838352,0.014356
81.642343,66.950881,0.000000,0.136349,5.674650,0.013127
82.320054,66.653341,0.000000,0.134861,5.426276,0.013694
82.231182,66.859514,0.000000,0.132854,6.285080,0.013087
82.485143,66.676397,0.000000,0.136360,4.965663,0.012898
82.447367,66.673297,0.000000,0.135160,6.373893,0.014091
82.304754,66.803539,0.000000,0.136563,6.269808,0.013941
81.864509,67.142524,0.000000,0.134770,5.929100,0.014004
81.888305,66.780969,0.000000,0.136277,5.427865,0.013018
82.109087,66.761863,0.000000,0.131044,5.798291,0.012558
82.837114,66.812101,0.000000,0.137234,6.331163,0.013872
82.747852,66.685946,0.000000,0.136281,5.580289,0.014012
82.237240,66.752422,0.000000,0.134533,5.588610,0.013568
82.355684,66.581679,0.000000,0.135992,6.558634,0.014261
82.177660,66.742548,0.000000,0.137299,5.936755,0.014102
81.953666,66.748651,0.000000,0.138466,5.673494,0.014070
82.112383,66.744572,0.000000,0.132872,6.388238,0.014216
82.487873,66.701419,0.000000,0.137236,5.222934,0.013048
82.253969,66.720003,0.000000,0.131804,5.883109,0.012908
82.239313,67.229599,0.000000,0.135376,5.669856,0.013266
82.127428,66.323725,0.000000,0.130350,5.357276,0.014249
82.110843,67.082756,0.000000,0.137577,6.142956,0.013144
82.452760,66.950151,0.000000,0.135249,5.451012,0.014131
81.867483,66.596081,0.000000,0.131933,6.072804,0.013589
82.593347,66.745241,0.000000,0.137990,6.164873,0.013147
82.744142,66.682440,0.000000,0.132507,6.598137,0.013823
82.333732,66.635557,0.000000,0.137416,4.906260,0.012856
82.637151,66.806827,0.000000,0.135989,5.293912,0.013473
82.185967,67.640611,0.000000,0.135228,6.004057,0.013307
82.080140,66.699372,0.000000,0.133209,5.466218,0.012999
82.400379,66.601804,0.000000,0.135660,6.180787,0.012836
82.513461,67.003351,0.000000,0.135534,5.646215,0.012940
82.554068,67.073275,0.000000,0.137597,6.192331,0.013351
82.342021,66.736448,0.000000,0.137631,5.298006,0.013154
82.237316,67.151488,0.000000,0.138577,5.597002,0.014055
83.142788,66.937598,0.000000,0.133134,6.148834,0.013477
82.332093,66.735904,0.000000,0.132653,5.214340,0.014529
82.691344,66.912209,0.000000,0.135514,5.321195,0.013098
82.571423,67.249033,0.000000,0.133859,5.383620,0.013128
83.187405,66.603170,0.000000,0.133672,5.816120,0.013670
