"prog","comp","io","tree","comm","gath"
82.536242,66.451778,0.000000,0.143276,7.859942,0.066632
82.382274,66.502670,0.000000,0.140200,8.146087,0.067348
82.069775,66.653185,0.000000,0.136237,7.541591,0.067432
82.022712,66.698856,0.000000,0.136726,7.528859,0.067652
82.106685,66.713741,0.000000,0.137966,7.780379,0.067160
82.020372,66.803007,0.000000,0.137499,7.520949,0.066606
82.472169,66.600635,0.000000,0.138865,7.846412,0.067943
81.908158,66.643263,0.000000,0.138191,7.698054,0.065916
82.025672,66.617721,0.000000,0.139023,7.679876,0.066909
82.938513,66.830755,0.000000,0.136787,7.500130,0.066980
82.495638,67.110875,0.000000,0.139410,8.126699,0.067067
81.816410,66.640540,0.000000,0.142075,7.379224,0.066803
82.064792,66.723699,0.000000,0.136654,7.699959,0.067137
82.202281,66.909429,0.000000,0.140216,8.144505,0.066494
82.500698,66.610956,0.000000,0.137957,7.787765,0.066370
82.224834,66.590731,0.000000,0.136847,7.748564,0.067188
82.318261,66.628930,0.000000,0.136784,7.906355,0.067293
82.276099,67.117718,0.000000,0.138339,7.334738,0.068177
81.871347,66.533724,0.000000,0.137602,7.829638,0.066407
82.348649,66.652041,0.000000,0.139175,7.772544,0.066308
82.832229,66.755074,0.000000,0.141806,7.646351,0.067639
82.725384,66.718080,0.000000,0.137878,7.995357,0.067176
82.684599,66.545482,0.000000,0.138448,7.855105,0.067527
82.334975,66.875936,0.000000,0.138646,7.706220,0.067173
82.174637,66.718737,0.000000,0.135219,7.745976,0.069569
81.961253,66.634275,0.000000,0.134149,7.475568,0.066814
81.853304,66.666597,0.000000,0.136299,7.340196,0.067580
82.579747,66.644222,0.000000,0.135770,8.045683,0.067697
81.905697,67.039778,0.000000,0.140509,7.672470,0.065910
81.992243,66.703730,0.000000,0.138067,7.550973,0.066668
82.295917,66.695164,0.000000,0.138005,7.590129,0.067270
82.100222,67.045207,0.000000,0.137227,7.169184,0.067719
82.722296,67.121972,0.000000,0.135989,7.880304,0.067612
82.204804,66.916299,0.000000,0.134864,7.479563,0.066401
82.781341,66.835650,0.000000,0.139144,7.959254,0.066589
82.672100,66.698376,0.000000,0.136696,8.003456,0.067444
82.293111,66.667617,0.000000,0.136489,8.073868,0.066224
82.622714,66.914834,0.000000,0.135043,8.064242,0.067078
82.008118,66.945224,0.000000,0.143004,7.424346,0.066320
82.153923,66.990995,0.000000,0.137168,7.468544,0.065883
82.361077,66.768764,0.000000,0.137368,7.730689,0.066454
82.422722,66.724237,0.000000,0.138085,7.752324,0.066218
82.350006,66.687738,0.000000,0.136541,7.673023,0.066766
81.959511,66.993235,0.000000,0.137075,7.670480,0.066311
82.154590,66.483789,0.000000,0.135097,7.760981,0.067276
82.322007,66.660738,0.000000,0.137390,7.761561,0.067156
82.276051,66.647250,0.000000,0.134083,7.997793,0.068962
82.503900,67.060968,0.000000,0.192740,7.983446,0.066211
82.613286,66.685298,0.000000,0.137206,7.377576,0.073481
82.951120,66.702069,0.000000,0.137423,7.736414,0.067216
