"prog","comp","io","tree","comm","gath"
84.502348,64.865172,0.000000,0.182579,4.537378,0.031546
84.222446,64.554060,0.000000,0.126036,4.540374,0.031702
83.755792,64.495310,0.000000,0.182487,4.551238,0.032445
83.897453,64.842617,0.000000,0.180047,4.489526,0.032273
83.894144,64.497974,0.000000,0.179497,4.540630,0.031939
83.902292,64.690740,0.000000,0.128484,4.479852,0.031296
84.471352,64.508101,0.000000,0.126430,4.480668,0.033189
83.612447,64.658791,0.000000,0.186988,4.560596,0.031702
83.888122,64.460447,0.000000,0.185897,4.502656,0.031107
83.996446,64.439905,0.000000,0.180297,4.523320,0.031751
84.253120,64.804555,0.000000,0.182929,4.547747,0.034405
83.729891,64.527190,0.000000,0.178966,4.534429,0.031241
83.927947,64.257217,0.000000,0.180471,4.524230,0.031841
83.998024,64.527991,0.000000,0.181735,4.528227,0.031563
84.401830,64.944502,0.000000,0.181118,4.525648,0.031458
84.149406,64.482859,0.000000,0.179890,4.529847,0.031903
84.278102,64.381549,0.000000,0.180500,4.570025,0.031953
83.618309,64.453273,0.000000,0.183190,4.595065,0.031790
83.653586,64.367853,0.000000,0.126522,4.531692,0.031172
83.931060,64.552449,0.000000,0.181637,4.555348,0.031174
84.653357,64.296690,0.000000,0.128071,4.545807,0.032209
84.603248,64.674555,0.000000,0.185178,4.563594,0.031945
84.042445,64.390611,0.000000,0.180678,4.545942,0.032125
84.081167,64.387153,0.000000,0.181251,4.544505,0.032118
84.082797,64.406762,0.000000,0.127698,4.559725,0.031787
83.814713,64.482044,0.000000,0.186097,4.528231,0.033635
83.618097,64.505694,0.000000,0.182746,4.573337,0.032021
84.181643,64.341579,0.000000,0.184670,4.545635,0.032548
83.765689,64.488147,0.000000,0.128494,4.540724,0.032662
83.803884,64.381341,0.000000,0.183667,4.541833,0.031470
84.003559,64.514504,0.000000,0.186925,4.540447,0.032331
83.674772,64.386958,0.000000,0.180715,4.597388,0.032141
84.148627,64.552216,0.000000,0.181076,4.538653,0.032319
83.593169,64.497885,0.000000,0.181428,4.526107,0.031420
84.384630,64.728347,0.000000,0.125614,4.568030,0.031230
84.340797,64.131907,0.000000,0.185575,4.566517,0.032247
84.361193,64.401995,0.000000,0.180458,4.538093,0.031050
84.421429,64.156575,0.000000,0.125956,4.523076,0.031722
83.960218,64.817971,0.000000,0.180037,4.560105,0.031267
83.858446,64.668877,0.000000,0.183045,4.553150,0.031052
83.967073,64.501686,0.000000,0.186707,4.532632,0.031373
84.365175,64.698158,0.000000,0.180445,4.541498,0.033361
84.064457,64.388773,0.000000,0.181515,4.564746,0.031912
83.752829,64.564077,0.000000,0.185493,4.612685,0.031407
84.057692,64.594273,0.000000,0.181005,4.607323,0.032597
83.967614,64.568308,0.000000,0.179796,4.587824,0.032653
84.095511,64.093643,0.000000,0.181248,4.556021,0.032074
84.204988,64.673492,0.000000,0.184044,4.591995,0.031461
84.098255,65.590287,0.000000,0.183159,4.546045,0.031350
84.307455,64.456881,0.000000,0.125814,4.570043,0.031694
