"prog","comp","io","tree","comm","gath"
83.367116,71.193140,0.000000,0.135714,7.885370,0.020845
83.453961,70.604224,0.000000,0.185980,8.175897,0.020755
82.984218,70.839656,0.000000,0.190966,7.600323,0.020979
82.823281,70.735625,0.000000,0.183609,7.551157,0.021262
83.328898,70.863540,0.000000,0.189092,7.788539,0.020852
83.070399,71.164405,0.000000,0.192284,7.532232,0.020167
83.300313,71.105184,0.000000,0.182073,7.925067,0.021347
82.651302,70.741661,0.000000,0.187272,7.722882,0.019777
83.040671,71.399687,0.000000,0.191695,7.707023,0.021924
82.880939,70.746068,0.000000,0.193248,7.573769,0.021227
83.271019,70.875224,0.000000,0.192537,8.169959,0.021660
82.900037,70.432671,0.000000,0.141319,7.375690,0.020558
82.916913,71.150622,0.000000,0.135335,7.754544,0.021032
83.334240,70.744698,0.000000,0.135779,8.143189,0.020340
83.350891,71.921212,0.000000,0.185588,7.855740,0.020068
83.037991,70.647681,0.000000,0.185252,7.773839,0.021035
83.103958,70.695977,0.000000,0.190005,7.899030,0.021576
82.618580,70.792505,0.000000,0.190613,7.405746,0.021205
82.810718,70.554733,0.000000,0.193526,7.826770,0.019891
82.930297,70.744912,0.000000,0.135484,7.734591,0.020523
84.105324,70.671399,0.000000,0.197228,7.730806,0.021533
83.494262,71.073126,0.000000,0.134204,8.035459,0.021448
83.663675,71.649729,0.000000,0.202613,7.826899,0.022314
83.630121,70.800661,0.000000,0.140130,7.777170,0.022921
82.999998,71.042155,0.000000,0.195114,7.741005,0.023506
82.822267,70.657599,0.000000,0.140317,7.492706,0.021316
82.809315,70.809121,0.000000,0.137781,7.420921,0.021538
83.555806,70.873221,0.000000,0.133844,8.074647,0.020455
82.715236,71.126887,0.000000,0.192937,7.724443,0.020023
82.807026,70.667047,0.000000,0.134089,7.574988,0.020698
82.964103,70.710981,0.000000,0.184930,7.578120,0.021680
82.673403,71.436394,0.000000,0.189201,7.243217,0.020838
83.237545,70.868527,0.000000,0.187178,7.953145,0.021289
82.829298,70.736688,0.000000,0.191465,7.551235,0.022101
83.591493,70.612440,0.000000,0.190787,8.059494,0.020448
83.490642,70.534149,0.000000,0.191767,8.008948,0.021533
83.119017,70.964896,0.000000,0.193844,8.131844,0.020030
83.441639,71.169325,0.000000,0.187373,8.061858,0.021624
83.118116,70.824756,0.000000,0.139794,7.489476,0.020840
82.885530,71.201576,0.000000,0.191157,7.540513,0.020429
82.925496,70.691759,0.000000,0.193894,7.710127,0.020663
83.226521,70.738772,0.000000,0.137411,7.860706,0.020264
83.961346,70.919953,0.000000,0.193176,7.724618,0.021386
82.985941,70.772509,0.000000,0.189748,7.732137,0.020744
83.006674,70.666812,0.000000,0.193106,7.748565,0.021235
83.251489,71.222917,0.000000,0.190644,7.754480,0.020696
83.068221,70.577212,0.000000,0.194625,8.033066,0.023939
83.466684,70.862185,0.000000,0.187650,8.003234,0.019778
82.964685,70.774708,0.000000,0.190469,7.471112,0.020641
83.177439,71.824293,0.000000,0.191035,7.771341,0.021535
