"prog","comp","io","tree","comm","gath"
6.598900,4.652185,0.000000,0.133265,0.815319,0.009501
6.790638,4.632393,0.000000,0.131872,0.809514,0.008940
6.740627,4.619838,0.000000,0.132633,0.819363,0.009127
6.562940,4.576662,0.000000,0.132597,0.768310,0.009219
6.539845,4.631816,0.000000,0.134266,0.824903,0.009260
6.607300,4.638784,0.000000,0.183456,0.826653,0.009093
6.577307,4.643099,0.000000,0.134828,0.823389,0.009332
6.610459,4.649420,0.000000,0.135707,0.835254,0.009353
6.644949,4.672194,0.000000,0.189367,0.835029,0.009597
6.635365,4.645039,0.000000,0.189107,0.776900,0.009344
6.545464,4.642094,0.000000,0.137574,0.812189,0.009600
6.543770,4.663323,0.000000,0.138711,0.810062,0.009422
6.649599,4.719058,0.000000,0.186746,0.820077,0.009208
6.734327,4.631572,0.000000,0.132756,0.782447,0.009620
6.538552,4.652888,0.000000,0.137657,0.809381,0.009294
6.658658,4.623412,0.000000,0.133520,0.815948,0.009353
6.610972,4.654558,0.000000,0.134040,0.812340,0.009453
6.760919,4.669999,0.000000,0.134221,0.834554,0.009507
6.584558,4.653401,0.000000,0.188112,0.817061,0.009354
6.711936,4.717930,0.000000,0.133503,0.818919,0.009753
6.580666,4.617167,0.000000,0.187515,0.813587,0.009402
6.571716,4.641027,0.000000,0.139736,0.777439,0.009191
6.548350,4.630684,0.000000,0.133655,0.815146,0.009319
6.757560,4.618685,0.000000,0.133245,0.825108,0.009191
6.670301,4.638828,0.000000,0.133472,0.823444,0.009402
6.607168,4.660756,0.000000,0.136227,0.827900,0.009657
6.552339,4.656708,0.000000,0.138757,0.815698,0.009766
6.731261,4.666838,0.000000,0.133025,0.822358,0.009827
6.607197,4.659121,0.000000,0.139689,0.829589,0.009456
6.551631,4.646180,0.000000,0.133563,0.802156,0.009222
6.743270,4.653601,0.000000,0.188131,0.826361,0.009256
6.656873,4.625998,0.000000,0.133501,0.807972,0.009003
6.597032,4.679900,0.000000,0.137314,0.762946,0.009621
6.591341,4.639719,0.000000,0.134234,0.823043,0.009280
6.625641,4.651190,0.000000,0.135994,0.822309,0.009695
6.613471,4.662153,0.000000,0.140184,0.825384,0.009474
6.571158,4.642911,0.000000,0.133648,0.825798,0.009503
6.532663,4.652572,0.000000,0.133269,0.822535,0.009483
6.553356,4.662999,0.000000,0.137278,0.807541,0.009518
6.546424,4.620210,0.000000,0.134441,0.825522,0.009400
6.702339,4.631410,0.000000,0.132429,0.801980,0.009257
6.553042,4.646147,0.000000,0.133160,0.828824,0.009320
6.546710,4.659975,0.000000,0.135751,0.812731,0.009273
6.669306,4.646810,0.000000,0.134761,0.821562,0.009335
6.659938,4.641962,0.000000,0.133484,0.813781,0.010246
6.688601,4.609613,0.000000,0.133598,0.774595,0.009274
6.596882,4.628192,0.000000,0.134336,0.819547,0.009512
6.641963,4.641339,0.000000,0.132853,0.818530,0.009112
6.595691,4.646623,0.000000,0.133283,0.835667,0.009099
6.634745,4.648007,0.000000,0.183861,0.829451,0.009405
