"prog","comp","io","tree","comm","gath"
6.524287,4.624241,0.000000,0.132695,1.172269,0.023845
6.624238,4.628626,0.000000,0.134442,1.191653,0.023121
6.594127,4.628743,0.000000,0.137749,1.221151,0.023498
6.459667,4.589389,0.000000,0.133897,1.182231,0.023214
6.662451,4.613330,0.000000,0.130678,1.210463,0.023163
6.566260,4.632836,0.000000,0.135846,1.189188,0.023469
6.703235,4.629827,0.000000,0.131618,1.211428,0.023210
6.621823,4.626954,0.000000,0.130501,1.204444,0.023018
6.778059,4.640274,0.000000,0.131225,1.195789,0.023268
6.599801,4.637279,0.000000,0.136746,1.210288,0.023640
6.549604,4.655334,0.000000,0.137828,1.198329,0.023877
6.536882,4.646968,0.000000,0.138670,1.193932,0.023464
6.641473,4.614158,0.000000,0.132605,1.204490,0.023462
6.559497,4.633696,0.000000,0.133542,1.174257,0.023193
6.539634,4.641262,0.000000,0.137342,1.204940,0.023480
6.624273,4.607403,0.000000,0.131714,1.184009,0.023189
6.719756,4.645085,0.000000,0.132657,1.192230,0.023349
6.594571,4.624027,0.000000,0.132567,1.192720,0.023632
6.586073,4.630937,0.000000,0.136743,1.211555,0.023569
6.567775,4.624609,0.000000,0.132274,1.212801,0.023560
6.580640,4.609597,0.000000,0.133093,1.184272,0.023226
6.558797,4.625412,0.000000,0.129173,1.203400,0.023239
6.556104,4.653692,0.000000,0.137176,1.210929,0.023343
6.638800,4.642169,0.000000,0.181810,1.176041,0.023292
6.598136,4.622934,0.000000,0.132594,1.199174,0.023467
6.611740,4.698287,0.000000,0.134564,1.226466,0.023416
6.698465,4.616459,0.000000,0.130330,1.204899,0.023251
6.611357,4.640286,0.000000,0.136978,1.199916,0.023804
6.750666,4.618389,0.000000,0.182957,1.196083,0.023420
6.544880,4.629488,0.000000,0.136640,1.190228,0.023398
6.794161,4.609466,0.000000,0.134678,1.203828,0.023517
6.573327,4.626359,0.000000,0.131907,1.211012,0.023094
6.597306,4.633543,0.000000,0.132106,1.166573,0.023503
6.587802,4.624167,0.000000,0.133068,1.231212,0.023290
6.814522,4.640055,0.000000,0.129659,1.216941,0.023316
6.612801,4.632685,0.000000,0.134909,1.211300,0.023301
6.659422,4.623364,0.000000,0.130961,1.200649,0.023213
6.665269,4.625982,0.000000,0.130835,1.177779,0.023163
6.555037,4.624282,0.000000,0.131644,1.211112,0.023585
6.547594,4.628405,0.000000,0.133002,1.202783,0.023622
6.603627,4.610150,0.000000,0.131304,1.164716,0.023425
6.552735,4.629477,0.000000,0.133335,1.209654,0.023025
6.546194,4.650671,0.000000,0.135500,1.211994,0.023264
6.793912,4.627231,0.000000,0.130799,1.224347,0.023192
6.660544,4.697595,0.000000,0.136569,1.200760,0.024669
6.580434,4.624059,0.000000,0.131519,1.156233,0.023125
6.583097,4.636503,0.000000,0.134450,1.194462,0.023177
6.633157,4.622633,0.000000,0.130523,1.193263,0.023109
6.526115,4.624746,0.000000,0.132379,1.189613,0.023324
6.616374,4.648769,0.000000,0.133358,1.188630,0.023549
