"prog","comp","io","tree","comm","gath"
118.798316,100.773837,0.000000,0.293006,7.774317,0.025121
119.048236,100.468963,0.000000,0.294397,7.732833,0.024874
118.836977,100.396538,0.000000,0.294228,7.748886,0.024279
118.381253,100.338227,0.000000,0.386488,7.627802,0.024873
118.629601,100.172265,0.000000,0.390277,7.779745,0.024952
119.383627,100.609752,0.000000,0.292507,7.613542,0.024684
119.055118,100.859244,0.000000,0.295424,7.814346,0.025033
118.811218,100.379183,0.000000,0.294461,7.915378,0.024831
119.024817,100.536509,0.000000,0.396063,7.631522,0.024475
118.834194,100.485707,0.000000,0.396437,7.877235,0.024882
118.549009,100.397741,0.000000,0.286594,7.820157,0.023889
119.049026,100.706767,0.000000,0.390055,7.737924,0.024279
118.915108,101.359322,0.000000,0.391531,7.785630,0.024360
118.780640,100.453455,0.000000,0.388693,7.728785,0.024377
118.438377,100.891923,0.000000,0.292931,7.350132,0.024668
119.416612,100.763520,0.000000,0.389811,7.721036,0.024462
118.886477,100.361848,0.000000,0.297435,7.892618,0.025399
118.904301,100.870686,0.000000,0.392829,7.686602,0.024706
118.765008,99.822952,0.000000,0.390976,7.641546,0.024169
119.248764,100.631347,0.000000,0.292884,7.783572,0.024894
118.847952,101.768512,0.000000,0.399553,7.681027,0.024397
118.603847,100.547794,0.000000,0.296868,7.688407,0.025189
118.895973,100.500654,0.000000,0.297489,7.757307,0.025013
118.715735,100.837756,0.000000,0.301907,7.834588,0.024649
118.774308,101.395051,0.000000,0.295486,7.807699,0.025732
118.861222,100.615148,0.000000,0.312528,7.658311,0.025272
119.840348,100.808592,0.000000,0.297067,7.735172,0.024329
118.847755,101.057844,0.000000,0.294455,7.791775,0.025112
119.155282,100.614819,0.000000,0.380841,7.777338,0.024754
118.436766,100.833428,0.000000,0.289804,7.421363,0.024400
119.879737,100.803328,0.000000,0.294575,7.895296,0.025303
119.810413,100.790469,0.000000,0.285008,7.779388,0.024948
119.450519,100.717829,0.000000,0.289679,7.678814,0.024113
118.779300,100.482248,0.000000,0.386022,7.904537,0.024195
119.544954,100.518891,0.000000,0.293491,7.789720,0.024446
119.224357,100.205870,0.000000,0.388083,7.777725,0.024158
118.750216,100.387770,0.000000,0.383046,7.819066,0.024911
118.845552,100.672046,0.000000,0.297695,7.715270,0.025196
118.573739,100.525831,0.000000,0.285727,7.659291,0.024308
118.262976,100.593548,0.000000,0.392100,7.338980,0.024357
118.953272,100.855422,0.000000,0.381698,7.858830,0.025487
118.972913,100.593062,0.000000,0.297625,7.881261,0.025412
119.064228,100.248728,0.000000,0.296392,7.658621,0.024363
118.771566,100.891521,0.000000,0.296300,7.794787,0.024725
118.858376,100.757433,0.000000,0.292422,7.709597,0.024223
119.742585,100.246727,0.000000,0.278443,7.727930,0.024552
118.839804,100.545671,0.000000,0.293023,7.823278,0.024681
119.439197,100.559850,0.000000,0.387731,7.762471,0.024049
119.046253,101.025601,0.000000,0.294849,7.708666,0.024858
119.058893,100.852459,0.000000,0.285553,7.844264,0.023923
