27.022032,  13.297911, 0.000000, 0.137713, 8.133334, 0.010869
26.390069,  13.457931, 0.000000, 0.141306, 7.860211, 0.010727
25.465537,  13.228002, 0.000000, 0.137939, 7.409482, 0.011650
26.036690,  13.297428, 0.000000, 0.138795, 7.652822, 0.011496
25.871807,  13.226545, 0.000000, 0.137627, 7.662108, 0.011782
25.925003,  13.215973, 0.000000, 0.138971, 7.754911, 0.011706
25.691564,  13.239296, 0.000000, 0.135966, 7.657818, 0.011136
25.730257,  13.286071, 0.000000, 0.136365, 7.674964, 0.010996
26.532642,  13.217902, 0.000000, 0.138170, 8.176784, 0.010870
25.766344,  13.277426, 0.000000, 0.135950, 7.560295, 0.011557
25.607639,  13.288167, 0.000000, 0.140585, 7.656671, 0.010533
25.908323,  13.306483, 0.000000, 0.140883, 7.685933, 0.010469
25.760334,  13.224006, 0.000000, 0.136988, 7.559137, 0.010728
25.803587,  13.240983, 0.000000, 0.138517, 7.711632, 0.011904
25.469556,  13.341598, 0.000000, 0.138489, 7.407101, 0.013677
25.700242,  13.256505, 0.000000, 0.137477, 7.733556, 0.012152
25.823835,  13.240933, 0.000000, 0.135402, 7.742426, 0.011402
26.039115,  13.228248, 0.000000, 0.134353, 7.671616, 0.010587
25.998166,  13.272101, 0.000000, 0.139900, 7.840439, 0.013262
25.874965,  13.267886, 0.000000, 0.136813, 7.657555, 0.010702
26.458269,  13.238062, 0.000000, 0.135259, 7.809680, 0.011893
25.557380,  13.215790, 0.000000, 0.140285, 7.525656, 0.011489
25.937870,  13.251059, 0.000000, 0.137122, 7.889018, 0.010644
25.867888,  13.257918, 0.000000, 0.134551, 7.621202, 0.013899
25.978223,  13.274528, 0.000000, 0.137009, 7.817487, 0.015187
26.225703,  13.316805, 0.000000, 0.139818, 7.824576, 0.011829
25.830328,  13.227390, 0.000000, 0.135555, 7.629147, 0.011547
25.695710,  13.238248, 0.000000, 0.139769, 7.711159, 0.010765
25.896186,  13.238048, 0.000000, 0.134993, 7.668013, 0.013458
25.511477,  13.240928, 0.000000, 0.139129, 7.512664, 0.011076
25.931664,  13.256807, 0.000000, 0.136307, 7.960242, 0.010814
25.644214,  13.448160, 0.000000, 0.138555, 7.617195, 0.013277
25.440214,  13.231766, 0.000000, 0.138079, 7.369129, 0.011490
25.663177,  13.266405, 0.000000, 0.139371, 7.656014, 0.011021
25.563109,  13.236167, 0.000000, 0.135691, 7.517010, 0.010806
26.744033,  13.286939, 0.000000, 0.139127, 8.323763, 0.011570
25.788582,  13.209129, 0.000000, 0.134942, 7.700634, 0.010796
25.957198,  13.248232, 0.000000, 0.138652, 7.973188, 0.010809
25.566024,  13.277826, 0.000000, 0.137156, 7.594215, 0.011697
25.436602,  13.254263, 0.000000, 0.137180, 7.397275, 0.011966
25.570572,  13.451411, 0.000000, 0.139095, 7.561684, 0.010383
25.468211,  13.234863, 0.000000, 0.135793, 7.259195, 0.011966
25.415792,  13.228631, 0.000000, 0.135286, 7.151614, 0.011294
25.714939,  13.246598, 0.000000, 0.138404, 7.701132, 0.010847
25.762851,  13.267304, 0.000000, 0.139843, 7.785474, 0.010615
25.588196,  13.241042, 0.000000, 0.137137, 7.423698, 0.011140
25.719874,  13.257369, 0.000000, 0.140079, 7.652872, 0.011920
26.071447,  13.249429, 0.000000, 0.137439, 8.020513, 0.011817
