4.584504,2.564297,0.000000,0.019857,1.407709,0.010701
5.104906,2.463800,0.000000,0.018006,1.388083,0.011202
4.737722,2.481216,0.000000,0.018517,1.396054,0.010399
4.783885,2.538012,0.000000,0.018984,1.469569,0.011828
4.746362,2.479833,0.000000,0.018654,1.409458,0.010907
4.634987,2.519848,0.000000,0.018990,1.395361,0.010694
4.521077,2.510072,0.000000,0.020220,1.384198,0.009453
4.707764,2.514088,0.000000,0.018938,1.420390,0.009388
4.621609,2.516853,0.000000,0.018847,1.405426,0.010719
4.565050,2.469988,0.000000,0.019574,1.392112,0.011138
4.825351,2.574153,0.000000,0.019100,1.398440,0.010678
4.605654,2.498423,0.000000,0.019144,1.411333,0.011069
4.932488,2.486564,0.000000,0.018273,1.393618,0.010299
4.552473,2.533226,0.000000,0.019766,1.404160,0.011093
4.878819,2.497445,0.000000,0.019121,1.438038,0.011410
4.919373,2.491675,0.000000,0.019557,1.400746,0.011477
4.613659,2.483348,0.000000,0.019810,1.428831,0.011365
4.875726,2.523358,0.000000,0.019010,1.405583,0.011525
4.904421,2.483648,0.000000,0.019440,1.405663,0.010477
5.459229,2.477031,0.000000,0.017462,1.411708,0.010726
4.880427,2.516251,0.000000,0.018912,1.434271,0.010725
4.601866,2.479086,0.000000,0.018952,1.392435,0.010682
4.587085,2.539029,0.000000,0.020000,1.435160,0.011491
5.023188,2.482464,0.000000,0.017463,1.427516,0.010409
4.647528,2.539470,0.000000,0.019523,1.401001,0.010615
4.539466,2.552677,0.000000,0.019915,1.386176,0.010382
5.013989,2.466659,0.000000,0.019242,1.426040,0.010773
4.649152,2.534096,0.000000,0.019065,1.358876,0.011341
4.594045,2.475539,0.000000,0.019831,1.444566,0.010542
4.597208,2.548031,0.000000,0.020049,1.381795,0.011305
4.575056,2.483884,0.000000,0.019544,1.367488,0.011336
4.568615,2.478042,0.000000,0.018909,1.396856,0.010876
4.805468,2.491535,0.000000,0.018777,1.418454,0.010544
4.580416,2.524338,0.000000,0.019861,1.453632,0.010870
4.658443,2.583608,0.000000,0.019477,1.416024,0.010761
4.721053,2.498324,0.000000,0.019397,1.409681,0.010822
4.731364,2.479340,0.000000,0.019230,1.415052,0.010380
4.741093,2.530508,0.000000,0.018684,1.415144,0.011027
4.593007,2.540076,0.000000,0.019234,1.399279,0.010363
5.348647,3.153369,0.000000,0.020319,1.387140,0.012234
4.813657,2.507309,0.000000,0.019113,1.442773,0.010825
4.528970,2.556832,0.000000,0.019322,1.380109,0.011205
4.800614,2.549455,0.000000,0.018988,1.388509,0.011149
4.565999,2.469258,0.000000,0.019606,1.370982,0.010450
4.879421,2.518038,0.000000,0.019362,1.436207,0.010719
5.180481,2.588498,0.000000,0.019265,1.403000,0.010452
4.827981,2.519258,0.000000,0.018864,1.411404,0.010571
4.587588,2.545204,0.000000,0.019963,1.398048,0.010078
4.881765,2.483980,0.000000,0.018324,1.414650,0.011141
4.978291,2.497795,0.000000,0.018290,1.392185,0.010222
