"prog","comp","io","tree","comm","gath"
82.506080,66.591275,0.000000,0.138316,6.535039,0.027009
82.350612,66.444281,0.000000,0.137275,6.935770,0.027066
81.984402,66.665016,0.000000,0.135099,6.727235,0.026857
82.179534,66.606343,0.000000,0.135819,5.169519,0.027282
82.161253,66.732885,0.000000,0.135701,5.201944,0.027058
82.008689,66.511239,0.000000,0.135549,5.834420,0.025350
82.450656,66.478321,0.000000,0.132704,6.352123,0.026456
81.843654,66.518802,0.000000,0.136476,5.894180,0.026363
82.126158,66.791594,0.000000,0.137531,6.044787,0.026701
82.905354,66.775435,0.000000,0.132407,5.833085,0.027290
82.454669,66.811214,0.000000,0.191246,5.589443,0.027438
81.598164,66.754832,0.000000,0.136495,6.064856,0.026429
82.104026,66.483056,0.000000,0.136937,5.451846,0.026949
82.161167,66.478422,0.000000,0.135482,5.513854,0.026383
82.550497,67.211257,0.000000,0.136901,5.819111,0.026619
82.436261,66.389349,0.000000,0.185818,6.279797,0.027280
82.296231,66.788286,0.000000,0.137631,5.232719,0.027078
82.015778,66.748468,0.000000,0.133223,6.497105,0.027136
81.878808,66.558523,0.000000,0.136248,6.413125,0.026277
82.081887,66.945598,0.000000,0.136521,5.736745,0.026705
83.207662,66.480690,0.000000,0.136166,5.869100,0.027030
82.679363,66.804845,0.000000,0.137136,5.744151,0.027510
82.216400,66.561204,0.000000,0.136689,6.226798,0.027111
82.379138,67.416421,0.000000,0.136435,6.078489,0.027760
82.153972,66.538117,0.000000,0.137948,6.237605,0.027109
81.929657,66.498355,0.000000,0.137388,6.056824,0.027527
81.815083,66.579168,0.000000,0.136854,6.249718,0.028434
82.505422,67.595882,0.000000,0.135417,6.345684,0.026342
81.865797,66.581474,0.000000,0.136435,5.694982,0.026053
82.076288,66.621135,0.000000,0.134695,6.319324,0.026408
82.090664,66.373203,0.000000,0.136588,6.433438,0.027402
81.815281,66.794799,0.000000,0.137549,5.741689,0.026860
82.433322,66.448911,0.000000,0.134876,6.272749,0.027326
81.787034,66.467609,0.000000,0.136789,6.244331,0.026799
82.826204,66.698680,0.000000,0.136738,5.927166,0.026614
82.305584,67.202980,0.000000,0.135525,6.113263,0.026343
82.279186,66.600797,0.000000,0.136865,6.462024,0.026652
82.615601,66.746212,0.000000,0.133507,6.121587,0.026831
81.991816,66.691456,0.000000,0.189967,6.587574,0.026402
82.663775,66.765313,0.000000,0.132733,6.330474,0.026415
82.177713,66.287354,0.000000,0.136951,5.228245,0.026077
82.397074,67.146975,0.000000,0.137917,6.138546,0.026269
82.403850,66.727021,0.000000,0.134764,5.545047,0.027098
81.929435,66.473896,0.000000,0.189173,5.627001,0.025532
82.136178,66.573508,0.000000,0.137818,6.610685,0.027113
82.200162,66.691188,0.000000,0.136240,6.062429,0.027327
82.870952,67.335323,0.000000,0.139552,6.790682,0.027697
82.438788,66.396085,0.000000,0.192723,6.618058,0.026304
82.086624,66.580475,0.000000,0.135416,5.520268,0.026146
82.484698,66.718466,0.000000,0.135555,5.500246,0.027352
