"prog","comp","io","tree","comm","gath"
54.161734,34.442885,0.000000,0.377390,7.993103,0.080627
54.526587,34.515707,0.000000,0.385845,8.296769,0.079731
54.174302,34.636579,0.000000,0.377909,7.929255,0.077391
54.552887,34.610523,0.000000,0.376345,8.127887,0.082659
54.974989,34.480785,0.000000,0.379402,8.354936,0.075129
54.337940,34.397340,0.000000,0.374613,8.136249,0.080378
54.516917,34.553460,0.000000,0.375760,8.190610,0.082221
54.406781,34.658705,0.000000,0.381054,8.012496,0.079498
54.997282,34.558239,0.000000,0.377656,8.257114,0.080821
54.140002,34.598865,0.000000,0.382618,7.884455,0.083680
54.313775,34.339504,0.000000,0.384164,7.972278,0.085487
54.210651,34.616115,0.000000,0.383032,7.899640,0.079956
54.393280,34.537182,0.000000,0.377912,8.147467,0.083213
54.805271,34.538236,0.000000,0.376790,8.136682,0.079672
54.380709,34.629583,0.000000,0.379554,8.041987,0.078861
54.294275,34.442951,0.000000,0.383760,7.949855,0.082667
54.136890,34.633093,0.000000,0.377134,7.983843,0.084621
54.313508,34.470538,0.000000,0.379285,8.134189,0.087623
54.945777,34.546014,0.000000,0.362425,8.254978,0.083542
54.450248,34.787690,0.000000,0.382736,8.072268,0.076071
54.411087,34.455012,0.000000,0.375254,8.113386,0.080691
54.656427,34.510627,0.000000,0.373815,8.099222,0.085143
54.288743,34.522501,0.000000,0.361607,8.088824,0.080065
54.713242,34.961311,0.000000,0.383650,8.368100,0.080493
54.337644,34.561839,0.000000,0.378105,8.105260,0.082897
54.865374,34.580263,0.000000,0.377435,8.263157,0.081101
54.471420,34.713665,0.000000,0.381216,8.385637,0.081089
54.331280,34.670401,0.000000,0.381424,8.032464,0.087198
54.453969,34.480557,0.000000,0.380449,7.895639,0.082432
54.157048,34.646237,0.000000,0.381164,8.025261,0.082103
54.169442,34.367892,0.000000,0.381736,8.199405,0.082652
54.546469,34.597444,0.000000,0.384195,8.203505,0.078123
54.436183,34.364493,0.000000,0.374258,8.273409,0.081930
54.614996,34.592584,0.000000,0.377779,8.061812,0.081012
54.430738,34.512961,0.000000,0.358388,8.067729,0.079474
54.377392,34.594123,0.000000,0.383644,8.125401,0.082609
54.171010,34.421701,0.000000,0.375770,7.992800,0.085869
54.576573,34.449760,0.000000,0.376467,8.411490,0.077497
55.233495,34.447727,0.000000,0.380251,8.113892,0.082459
54.985377,35.026990,0.000000,0.377517,8.284938,0.074124
54.402551,34.474573,0.000000,0.374774,8.179839,0.079986
54.084487,34.535336,0.000000,0.379475,8.013990,0.081793
54.401824,35.053035,0.000000,0.378520,8.128603,0.080949
54.320499,34.450644,0.000000,0.380560,8.191618,0.081506
54.444114,34.445777,0.000000,0.375589,8.145750,0.080480
54.295614,34.510132,0.000000,0.384492,8.089765,0.086793
54.529161,34.483088,0.000000,0.382961,8.140217,0.075662
54.120399,34.514473,0.000000,0.378519,8.031745,0.090103
54.648275,34.461596,0.000000,0.377371,8.116850,0.080831
54.431398,34.393781,0.000000,0.379809,8.337225,0.077611
