"prog","comp","io","tree","comm","gath"
55.386484,41.562329,0.160591,0.423847,2.489686,0.082625
56.105408,41.722952,0.159935,0.443768,2.482099,0.082567
55.352805,41.671262,0.163710,0.426941,2.490692,0.084700
55.623416,41.625462,0.139753,0.428695,2.450533,0.085262
56.606891,42.056113,0.160676,0.429749,2.454714,0.081983
55.680409,41.336934,0.142905,0.429067,2.456729,0.085870
55.700925,41.527263,0.162303,0.431936,2.445897,0.084994
55.548562,41.680008,0.162510,0.433675,2.450678,0.083597
56.228731,41.684293,0.160724,0.428528,2.496434,0.082742
55.519713,41.610651,0.161539,0.434475,2.468478,0.088418
55.558494,41.638159,0.160332,0.406825,2.449666,0.088238
55.399642,41.677803,0.160533,0.415614,2.453488,0.087647
55.662002,41.733139,0.139955,0.447868,2.444093,0.085753
55.592263,41.503799,0.139953,0.423694,2.444809,0.082651
55.599022,41.986502,0.164329,0.441683,2.469250,0.086182
55.427695,41.774652,0.140598,0.431616,2.459100,0.085475
55.327833,41.513852,0.140768,0.429181,2.465716,0.089897
55.565173,41.606509,0.139719,0.441729,2.472046,0.090300
56.174300,41.555522,0.140755,0.422190,2.449184,0.086078
55.611823,41.787023,0.163438,0.432371,2.467865,0.082420
55.665912,41.648658,0.140049,0.424786,2.444972,0.084987
55.830214,41.438592,0.162480,0.433757,2.461892,0.085787
55.532929,41.655824,0.160989,0.434972,2.470598,0.081979
56.215928,41.634418,0.158723,0.431601,2.443272,0.082233
55.485659,41.536383,0.160249,0.421409,2.454956,0.085741
56.113437,41.544440,0.161632,0.423793,2.447106,0.085699
55.597295,41.477124,0.154940,0.421711,2.470715,0.083026
55.533975,41.541123,0.163155,0.437760,2.472463,0.087690
55.706732,41.749043,0.159029,0.438518,2.461071,0.086964
55.457841,41.621048,0.144356,0.428536,2.473890,0.086193
55.371312,41.365169,0.140821,0.421438,2.443952,0.087888
56.101575,41.596297,0.161110,0.427387,2.462722,0.081871
55.984434,41.542458,0.160931,0.422260,2.488913,0.084458
55.810178,41.588288,0.160449,0.439431,2.455590,0.082891
55.562487,41.610862,0.161764,0.421996,2.448236,0.085840
55.677028,41.364840,0.163519,0.426747,2.457337,0.089117
55.431366,41.521279,0.140864,0.421089,2.451560,0.085905
55.823606,41.723383,0.162417,0.428101,2.454210,0.080424
56.285430,41.837250,0.160761,0.444659,2.456968,0.085826
56.053172,41.615235,0.161757,0.431384,2.497299,0.077498
55.886077,41.617747,0.161626,0.434895,2.472069,0.081949
55.311324,41.455054,0.160740,0.443814,2.481442,0.084447
55.554724,41.665209,0.160677,0.426909,2.465662,0.082832
55.733472,41.474365,0.160478,0.415884,3.325872,0.083360
55.576071,41.667667,0.149136,0.423624,2.460972,0.082459
55.890826,41.570401,0.161410,0.429718,2.445775,0.089154
55.843533,41.867481,0.161364,0.426573,2.451864,0.081913
55.292615,41.445312,0.163295,0.425527,2.475448,0.090192
55.501845,41.572550,0.139207,0.424967,2.496905,0.082742
55.962462,41.342560,0.160808,0.424157,2.432908,0.079766
