"prog","comp","io","tree","comm","gath"
4.690187,2.710391,0.000000,0.137249,0.998148,0.010353
4.689535,2.695661,0.000000,0.137426,0.994042,0.009076
4.694972,2.706480,0.000000,0.139498,0.957014,0.009382
4.860534,2.679786,0.000000,0.137601,0.963008,0.008850
4.783796,2.677570,0.000000,0.137425,0.999130,0.009224
4.676004,2.695636,0.000000,0.124297,1.001499,0.009241
4.777887,2.678643,0.000000,0.137667,0.998673,0.009139
4.713436,2.687385,0.000000,0.137473,0.999256,0.009274
4.721044,2.707666,0.000000,0.138413,1.028750,0.012126
4.785617,2.696517,0.000000,0.139155,1.001551,0.010072
4.705226,2.667924,0.000000,0.138884,0.992709,0.008926
4.700991,2.656189,0.000000,0.124810,0.998478,0.008288
4.692215,2.711787,0.000000,0.139372,0.984847,0.012217
4.694910,2.696871,0.000000,0.139263,0.986190,0.008854
4.839559,2.679628,0.000000,0.136816,0.980133,0.009167
4.687485,2.708483,0.000000,0.136229,0.994431,0.009176
4.702542,2.705895,0.000000,0.124628,0.979519,0.010804
4.801305,2.683944,0.000000,0.137589,0.993449,0.009536
4.744348,2.692775,0.000000,0.138858,0.982208,0.009228
4.687860,2.708219,0.000000,0.138417,0.968286,0.010060
4.689896,2.693229,0.000000,0.138126,0.968176,0.009228
4.655404,2.720864,0.000000,0.138846,0.923359,0.008829
4.899575,2.685804,0.000000,0.125124,0.993083,0.008445
4.706079,2.701484,0.000000,0.134159,0.895582,0.008486
4.675532,2.687881,0.000000,0.126367,0.985391,0.009478
4.774697,2.642157,0.000000,0.131567,1.002314,0.009083
4.670862,2.680464,0.000000,0.123394,0.997130,0.009024
4.761326,2.700787,0.000000,0.137267,0.928449,0.009319
4.754266,2.682326,0.000000,0.137032,0.948011,0.008993
4.677675,2.695703,0.000000,0.138340,0.997412,0.009213
4.678079,2.720909,0.000000,0.123724,1.009199,0.009220
4.730168,2.690774,0.000000,0.137451,1.013214,0.011965
4.705799,2.716385,0.000000,0.137313,1.003882,0.013160
4.694783,2.686182,0.000000,0.137833,0.992722,0.009216
4.630116,2.637410,0.000000,0.134504,1.000440,0.010719
4.714074,2.680273,0.000000,0.137875,0.980778,0.009044
4.699640,2.681292,0.000000,0.137144,1.004858,0.009270
4.680271,2.699888,0.000000,0.137627,1.028806,0.009414
4.814921,2.740099,0.000000,0.138403,0.927880,0.009216
4.740713,2.688129,0.000000,0.137618,0.906123,0.009334
4.660546,2.691085,0.000000,0.137653,1.038863,0.009290
4.828575,2.683547,0.000000,0.137343,0.998519,0.010836
4.656121,2.703743,0.000000,0.137835,0.924462,0.009298
4.709648,2.748882,0.000000,0.138043,1.007134,0.009087
4.661013,2.696135,0.000000,0.138088,0.977963,0.008657
4.715584,2.701386,0.000000,0.138977,1.010974,0.008775
4.872555,2.687147,0.000000,0.139375,0.988583,0.008844
4.674664,2.705190,0.000000,0.138740,1.015058,0.009419
4.663758,2.690981,0.000000,0.138828,1.005041,0.009301
4.717008,2.702754,0.000000,0.138360,1.007321,0.009662
