"prog","comp","io","tree","comm","gath"
31.360673,18.818682,0.000000,0.298778,5.129498,0.028595
31.098708,18.743259,0.000000,0.395148,5.168347,0.028736
31.576935,18.808211,0.000000,0.403270,5.221784,0.028762
31.327175,18.707345,0.000000,0.296546,5.174273,0.028594
31.247641,18.716748,0.000000,0.303029,5.199325,0.028839
31.439118,18.610543,0.000000,0.399387,5.219144,0.029188
31.712896,18.698120,0.000000,0.397082,5.140229,0.028329
31.307331,18.613535,0.000000,0.298501,5.179547,0.028520
31.467391,18.728641,0.000000,0.300342,5.138348,0.029705
31.221120,18.704556,0.000000,0.395141,5.186495,0.028977
31.598807,18.718251,0.000000,0.392133,5.070078,0.028586
31.177988,18.641284,0.000000,0.396538,5.217199,0.028458
31.187305,18.793929,0.000000,0.298380,5.149834,0.028384
31.317958,18.750458,0.000000,0.398498,5.153366,0.028589
31.705135,18.684223,0.000000,0.301493,5.225197,0.028606
31.605510,18.736969,0.000000,0.397927,5.156132,0.028820
31.295668,18.769853,0.000000,0.294948,5.154292,0.028888
31.285394,18.893768,0.000000,0.296045,5.192826,0.028528
30.775018,18.737394,0.000000,0.298932,5.217802,0.028726
31.265368,18.738384,0.000000,0.302311,5.218711,0.029436
31.194423,18.755295,0.000000,0.300177,5.180833,0.028569
31.186136,18.803477,0.000000,0.403567,5.196104,0.028453
31.022774,18.711802,0.000000,0.296817,5.119220,0.028705
31.154775,18.668692,0.000000,0.294374,5.181614,0.028722
31.450484,18.739299,0.000000,0.412745,5.211280,0.028835
31.921416,18.703915,0.000000,0.293026,5.125625,0.029083
31.165274,18.704060,0.000000,0.300199,5.181302,0.028737
31.069664,18.692504,0.000000,0.395617,5.168907,0.029023
31.230882,18.747726,0.000000,0.392222,5.161002,0.029625
31.030811,18.784670,0.000000,0.297062,5.180871,0.029475
31.218706,18.749868,0.000000,0.408300,5.160681,0.028345
31.375281,18.710433,0.000000,0.401145,5.182661,0.028787
31.211411,18.700576,0.000000,0.295883,5.130933,0.028471
31.306249,18.760014,0.000000,0.298356,5.014410,0.028708
31.350865,18.693129,0.000000,0.301899,5.131110,0.028842
31.395266,18.733013,0.000000,0.298389,5.090670,0.028631
31.274326,18.729113,0.000000,0.307555,5.095676,0.028811
31.489430,18.824551,0.000000,0.396085,5.202995,0.028381
31.244585,18.663344,0.000000,0.298845,4.699624,0.028423
31.402371,18.938298,0.000000,0.296711,5.064859,0.027628
31.194462,18.669847,0.000000,0.383634,5.119720,0.028353
31.391965,18.663220,0.000000,0.297566,5.178573,0.028563
31.722363,18.756537,0.000000,0.292867,5.140698,0.028460
31.288853,18.729704,0.000000,0.399339,5.212278,0.028538
31.292542,18.784099,0.000000,0.293920,5.195350,0.028375
31.295334,18.704351,0.000000,0.297836,5.199474,0.028410
31.380100,18.905865,0.000000,0.397352,5.204658,0.028404
31.244583,18.751572,0.000000,0.303149,5.133265,0.028480
31.356748,18.708644,0.000000,0.395002,5.197627,0.028933
31.489857,18.772308,0.000000,0.295807,5.237563,0.028489
