"prog","comp","io","tree","comm","gath"
2.993582,0.656325,0.000000,0.019520,1.170195,0.007855
2.637775,0.661340,0.000000,0.019387,1.220812,0.007181
3.157067,0.666727,0.000000,0.017500,1.209795,0.007809
2.785993,0.669748,0.000000,0.018276,1.233973,0.007937
2.617880,0.663864,0.000000,0.021122,1.245413,0.007914
2.745575,0.662220,0.000000,0.020168,1.208783,0.008597
2.626569,0.670565,0.000000,0.020299,1.207321,0.008099
2.600048,0.677844,0.000000,0.019907,1.218913,0.007780
2.956116,0.659063,0.000000,0.020094,1.191060,0.008034
2.864837,0.678567,0.000000,0.019637,1.262792,0.007887
2.675363,0.661870,0.000000,0.018761,1.246615,0.007331
3.240658,0.660393,0.000000,0.018177,1.140195,0.007992
2.628068,0.686051,0.000000,0.018220,1.307703,0.008111
2.689869,0.658020,0.000000,0.018364,1.223838,0.008487
2.558010,0.657817,0.000000,0.019556,1.181194,0.008226
2.993115,0.659272,0.000000,0.019477,1.224501,0.008087
2.754489,0.668071,0.000000,0.020530,1.283438,0.007456
2.752935,0.664495,0.000000,0.020498,1.183266,0.008740
2.865593,0.666832,0.000000,0.019986,1.187177,0.007807
2.724699,0.660327,0.000000,0.019692,1.187058,0.008030
2.857946,0.657146,0.000000,0.020303,1.212914,0.008319
2.828280,0.662484,0.000000,0.019903,1.197781,0.008492
3.020303,0.658736,0.000000,0.019740,1.215997,0.008870
2.982077,0.661660,0.000000,0.020211,1.198133,0.008051
2.918989,0.656103,0.000000,0.019994,1.253704,0.007666
2.759184,0.659952,0.000000,0.020373,1.332782,0.007654
2.628166,0.665941,0.000000,0.018421,1.280199,0.007861
2.641202,0.663512,0.000000,0.020378,1.248067,0.009725
2.668642,0.669602,0.000000,0.019622,1.261089,0.007873
2.646907,0.662475,0.000000,0.020300,1.247144,0.008576
2.645438,0.675255,0.000000,0.020907,1.287500,0.008020
2.872245,0.658125,0.000000,0.019689,1.229414,0.008360
2.649917,0.659983,0.000000,0.018784,1.229295,0.007917
2.657841,0.656970,0.000000,0.018867,1.279365,0.009589
2.635721,0.678424,0.000000,0.020265,1.259640,0.007704
2.615118,0.672814,0.000000,0.019929,1.217326,0.007759
2.701585,0.660589,0.000000,0.019792,1.257063,0.007917
2.817292,0.666068,0.000000,0.016300,1.250702,0.007038
2.694507,0.681561,0.000000,0.019159,1.213413,0.007617
2.624191,0.667517,0.000000,0.017953,1.214418,0.008317
2.629986,0.681230,0.000000,0.019445,1.244167,0.007626
2.758293,0.661412,0.000000,0.019803,1.240679,0.007492
2.590670,0.657565,0.000000,0.020168,1.199857,0.007463
2.608138,0.680935,0.000000,0.019313,1.225744,0.007869
2.697427,0.765980,0.000000,0.020348,1.200589,0.008555
2.746050,0.659307,0.000000,0.020118,1.171013,0.008029
2.788936,0.662539,0.000000,0.018044,1.219514,0.008885
2.811183,0.678349,0.000000,0.018300,1.190045,0.007668
3.073019,0.659907,0.000000,0.019284,1.265573,0.007936
2.900822,0.656146,0.000000,0.018770,1.213168,0.007856
