"prog","comp","io","tree","comm","gath"
2.847921,0.684933,0.000000,0.019202,1.305471,0.011102
2.638936,0.672861,0.000000,0.019466,1.253778,0.011478
2.609129,0.675984,0.000000,0.020280,1.276537,0.012538
2.828701,0.689836,0.000000,0.019475,1.333582,0.011978
2.621122,0.682950,0.000000,0.020352,1.338987,0.011909
2.861346,0.686504,0.000000,0.019216,1.289469,0.010896
2.632379,0.684213,0.000000,0.019652,1.319403,0.011843
2.757937,0.687654,0.000000,0.019578,1.288836,0.012120
2.627412,0.687017,0.000000,0.019970,1.324612,0.012056
2.690372,0.686041,0.000000,0.019923,1.339653,0.011949
2.683604,0.688066,0.000000,0.019620,1.290633,0.011855
2.630550,0.692273,0.000000,0.020212,1.308858,0.012465
3.118546,0.668942,0.000000,0.017994,1.360467,0.012287
3.146945,0.667638,0.000000,0.019103,1.304403,0.012151
2.562096,0.672666,0.000000,0.019137,1.256036,0.011728
2.822027,0.682239,0.000000,0.018888,1.328610,0.012577
2.760739,0.691462,0.000000,0.020370,1.325591,0.011988
2.935537,0.683290,0.000000,0.019105,1.300807,0.012748
2.639106,0.690461,0.000000,0.020035,1.266524,0.012602
2.882034,0.707114,0.000000,0.019629,1.283074,0.012824
3.414122,0.668442,0.000000,0.018373,1.277247,0.012372
2.815686,0.668563,0.000000,0.019752,1.292509,0.011925
2.700546,0.690575,0.000000,0.019992,1.302128,0.013221
2.723872,0.686321,0.000000,0.019689,1.320843,0.012277
3.047839,0.679168,0.000000,0.019200,1.351370,0.011619
2.669508,0.669150,0.000000,0.019567,1.358445,0.011981
2.629887,0.689779,0.000000,0.020639,1.316676,0.012574
2.780019,0.673641,0.000000,0.019065,1.327616,0.011703
3.502975,0.667777,0.000000,0.018147,1.329340,0.012322
2.710626,0.688828,0.000000,0.019470,1.316682,0.011918
3.436174,0.666635,0.000000,0.018362,1.354558,0.012235
2.661252,0.690460,0.000000,0.019543,1.324982,0.012549
2.786254,0.667890,0.000000,0.018804,1.289255,0.011948
2.656924,0.682641,0.000000,0.020046,1.355539,0.012500
2.655868,0.687884,0.000000,0.019938,1.336424,0.012413
3.219168,0.665496,0.000000,0.018298,1.325879,0.011991
2.694314,0.686823,0.000000,0.019546,1.299821,0.012104
2.969732,0.666624,0.000000,0.018467,1.328739,0.011408
2.706670,0.689248,0.000000,0.019459,1.294567,0.012038
2.586337,0.696881,0.000000,0.019683,1.292805,0.012139
2.630868,0.687502,0.000000,0.019609,1.303331,0.011699
2.720106,0.681999,0.000000,0.018939,1.333029,0.011747
3.495926,0.664186,0.000000,0.018036,1.304431,0.012098
3.073661,0.668999,0.000000,0.019228,1.306182,0.012213
2.704491,0.688542,0.000000,0.019772,1.309220,0.011851
2.826624,0.684799,0.000000,0.018979,1.297741,0.012779
2.784041,0.690823,0.000000,0.019093,1.307038,0.013180
2.869728,0.686460,0.000000,0.020001,1.310243,0.013116
2.905401,0.686791,0.000000,0.019316,1.368456,0.011972
2.728789,0.731973,0.000000,0.020452,1.314086,0.012230
