"prog","comp","io","tree","comm","gath"
2.592650,0.692123,0.000000,0.020168,1.316423,0.005439
2.658874,0.674500,0.000000,0.020326,1.316349,0.005968
2.682811,0.676457,0.000000,0.020378,1.350102,0.008184
2.652583,0.673693,0.000000,0.019650,1.320426,0.006404
2.780793,0.670553,0.000000,0.019272,1.277540,0.006501
2.631426,0.689192,0.000000,0.020357,1.301546,0.005935
2.620573,0.671306,0.000000,0.019689,1.356332,0.006574
2.688109,0.671470,0.000000,0.019845,1.305501,0.006448
2.621688,0.674480,0.000000,0.020228,1.336964,0.007221
2.616775,0.687631,0.000000,0.019657,1.311703,0.007277
2.607254,0.699810,0.000000,0.020777,1.289464,0.006399
2.646060,0.670594,0.000000,0.020065,1.321487,0.008092
2.746870,0.684404,0.000000,0.019938,1.322472,0.006863
2.602950,0.670945,0.000000,0.019440,1.351673,0.005900
2.553106,0.682402,0.000000,0.019188,1.270753,0.005942
2.668571,0.673097,0.000000,0.018554,1.377576,0.006477
2.805357,0.676001,0.000000,0.020087,1.310089,0.006176
2.939693,0.673057,0.000000,0.019568,1.285707,0.005799
2.596112,0.685349,0.000000,0.020138,1.331727,0.006105
2.632746,0.670053,0.000000,0.019002,1.337725,0.005898
2.658830,0.727728,0.000000,0.020839,1.355011,0.007408
2.850490,0.670159,0.000000,0.019696,1.391713,0.005361
2.707652,0.673983,0.000000,0.019989,1.327455,0.007782
2.604065,0.675599,0.000000,0.019735,1.324140,0.007886
2.814617,0.672775,0.000000,0.018921,1.300135,0.006724
2.665183,0.672146,0.000000,0.019692,1.377560,0.006228
2.590327,0.688794,0.000000,0.020319,1.314669,0.006777
2.938205,0.690842,0.000000,0.019461,1.342643,0.006431
2.600970,0.675151,0.000000,0.019931,1.288809,0.006765
2.729938,0.677935,0.000000,0.020433,1.298525,0.006652
2.710295,0.671426,0.000000,0.019868,1.395450,0.006242
2.804436,0.667679,0.000000,0.018344,1.331517,0.005699
2.664481,0.670716,0.000000,0.019187,1.326346,0.006833
3.366012,0.667035,0.000000,0.018266,1.315424,0.006573
3.374237,0.667480,0.000000,0.019305,1.287744,0.006321
2.885024,0.679243,0.000000,0.019555,1.302516,0.006987
2.599467,0.669439,0.000000,0.018537,1.285435,0.006028
2.774731,0.686250,0.000000,0.020166,1.314679,0.006694
2.710333,0.691718,0.000000,0.019669,1.336694,0.006055
2.746475,0.689642,0.000000,0.020917,1.286180,0.005754
2.742499,0.673814,0.000000,0.019831,1.296666,0.007460
2.636811,0.683755,0.000000,0.019172,1.347671,0.006174
2.710892,0.671023,0.000000,0.019392,1.327118,0.006531
2.826740,0.674306,0.000000,0.020054,1.293781,0.005584
2.812951,0.671339,0.000000,0.019929,1.344825,0.006642
2.628976,0.706925,0.000000,0.020060,1.356353,0.008273
2.896903,0.671914,0.000000,0.019367,1.254138,0.006354
2.656710,0.678521,0.000000,0.019607,1.347165,0.007921
2.734854,0.676695,0.000000,0.019250,1.352581,0.006894
2.965205,0.671286,0.000000,0.018795,1.308490,0.006705
