"prog","comp","io","tree","comm","gath"
9.936225,7.529766,0.000000,0.019504,1.224304,0.005335
9.650737,7.536811,0.000000,0.019480,1.148087,0.005388
9.804508,7.507083,0.000000,0.019872,1.189480,0.005128
9.734468,7.558955,0.000000,0.020192,1.158150,0.004934
9.675530,7.537538,0.000000,0.019245,1.225422,0.005294
10.384140,7.553206,0.000000,0.020080,1.173207,0.005044
9.728505,7.529082,0.000000,0.019116,1.187274,0.004820
10.194615,7.576036,0.000000,0.018237,1.118001,0.005014
9.918704,7.582063,0.000000,0.019799,1.264776,0.005045
9.590706,7.513931,0.000000,0.019597,1.166932,0.005636
9.678898,7.503433,0.000000,0.019597,1.169252,0.005328
9.765947,7.553487,0.000000,0.019948,1.223054,0.005164
10.236831,7.539693,0.000000,0.020339,1.235877,0.005225
9.628179,7.550711,0.000000,0.020051,1.248185,0.004903
9.692691,7.604437,0.000000,0.020035,1.211399,0.005314
9.632538,7.561257,0.000000,0.019543,1.167762,0.004687
10.104770,7.505845,0.000000,0.018707,1.171303,0.005502
9.706532,7.562775,0.000000,0.019654,1.217314,0.005266
9.999212,7.559570,0.000000,0.019379,1.184926,0.004726
9.748054,7.608172,0.000000,0.019603,1.187868,0.005163
9.945334,7.598704,0.000000,0.019751,1.205739,0.004691
9.815057,7.637446,0.000000,0.019742,1.167749,0.005231
10.541617,7.542286,0.000000,0.019105,1.243648,0.005451
9.652811,7.579223,0.000000,0.019754,1.159981,0.005119
9.796433,7.562158,0.000000,0.019766,1.176548,0.005178
9.610125,7.554247,0.000000,0.019745,1.168801,0.005012
9.991194,7.546830,0.000000,0.019391,1.211236,0.005077
9.982622,7.551928,0.000000,0.020271,1.169544,0.004743
9.774407,7.530466,0.000000,0.020048,1.166622,0.005528
9.837709,7.701105,0.000000,0.019647,1.111249,0.004973
10.057558,7.514776,0.000000,0.019279,1.147633,0.005283
9.629049,7.501376,0.000000,0.019556,1.155219,0.005131
9.929335,7.558975,0.000000,0.019464,1.113552,0.004839
10.273578,7.518968,0.000000,0.020186,1.189488,0.004563
9.668471,7.536831,0.000000,0.020100,1.215122,0.005095
9.662738,7.554724,0.000000,0.019394,1.135318,0.004880
9.895068,7.567272,0.000000,0.019181,1.143253,0.005078
9.857087,7.489788,0.000000,0.019067,1.196104,0.004919
9.613920,7.489367,0.000000,0.019209,1.247141,0.005201
9.657589,7.518260,0.000000,0.019167,1.221903,0.005378
9.783865,7.505388,0.000000,0.019648,1.223680,0.005625
9.756241,7.497501,0.000000,0.019558,1.203295,0.005172
9.865281,7.580352,0.000000,0.019447,1.150787,0.005019
9.715734,7.510075,0.000000,0.019830,1.179027,0.005179
10.580964,7.528125,0.000000,0.019139,1.213697,0.005131
9.673818,7.509097,0.000000,0.019186,1.231481,0.005302
9.706786,7.559371,0.000000,0.019654,1.153539,0.005399
9.810661,7.558503,0.000000,0.019848,1.173153,0.005004
9.684143,7.593411,0.000000,0.019731,1.191584,0.005575
10.194585,7.564815,0.000000,0.019922,1.117782,0.004758
