"prog","comp","io","tree","comm","gath"
33.303199,19.190916,0.000000,0.184708,4.414184,0.020522
32.998646,19.205098,0.000000,0.182846,4.396389,0.021085
32.715258,19.273372,0.000000,0.184932,4.498533,0.024802
33.010498,19.172727,0.000000,0.182081,4.384828,0.020516
33.309918,19.174455,0.000000,0.185080,4.453059,0.023629
32.864972,19.218056,0.000000,0.183482,4.385265,0.021181
33.084964,19.178844,0.000000,0.184698,4.382687,0.024409
33.551795,19.185553,0.000000,0.185162,4.342957,0.020327
32.650206,19.292677,0.000000,0.183994,4.429636,0.021315
32.576184,19.236049,0.000000,0.184504,4.442207,0.025869
32.984558,19.196230,0.000000,0.184894,4.359477,0.020699
32.210414,19.253953,0.000000,0.183688,4.411170,0.021068
32.703625,19.196485,0.000000,0.182435,4.578911,0.020811
33.247081,19.250175,0.000000,0.181335,4.456130,0.021381
32.302232,19.227061,0.000000,0.182013,4.374296,0.021009
33.208701,19.267463,0.000000,0.184457,4.394903,0.023564
32.482241,19.153545,0.000000,0.185006,4.406170,0.021387
32.739885,19.159886,0.000000,0.183484,4.341659,0.022298
32.925682,19.062364,0.000000,0.183608,4.506595,0.020878
32.956450,19.216614,0.000000,0.182125,4.399436,0.020863
32.954191,19.227578,0.000000,0.187238,4.379626,0.020856
33.203477,19.204226,0.000000,0.184778,4.388462,0.022641
33.016688,19.240951,0.000000,0.185297,4.365987,0.020799
32.414489,19.205822,0.000000,0.183422,4.388023,0.021976
32.734486,19.261541,0.000000,0.184951,4.412344,0.022202
32.452735,19.167154,0.000000,0.185320,4.427420,0.020828
32.790173,19.195171,0.000000,0.184136,4.415649,0.021573
32.817365,19.320421,0.000000,0.184659,4.408375,0.020595
32.429200,19.150951,0.000000,0.186928,4.427495,0.020610
32.826089,19.248477,0.000000,0.185151,4.400173,0.021564
32.505577,19.234565,0.000000,0.185397,4.399901,0.025213
32.716809,19.463377,0.000000,0.183265,4.475115,0.024083
33.023884,19.157209,0.000000,0.184214,4.380192,0.021084
32.499134,19.195970,0.000000,0.183542,4.402592,0.021238
33.391305,19.241187,0.000000,0.187533,4.407935,0.022033
32.822478,19.334002,0.000000,0.185703,4.424240,0.026110
32.287147,19.227407,0.000000,0.184611,4.391222,0.023046
32.532772,19.201272,0.000000,0.182069,4.469431,0.022745
32.691935,19.215626,0.000000,0.185006,4.437736,0.020736
32.508007,19.204375,0.000000,0.183274,4.381247,0.021664
32.793846,19.225359,0.000000,0.187818,4.411854,0.022073
32.694373,19.212419,0.000000,0.182370,4.404803,0.025224
32.404592,19.248563,0.000000,0.186887,4.466182,0.022503
33.209139,19.234106,0.000000,0.185590,4.415011,0.023184
32.685427,19.268441,0.000000,0.186136,4.459178,0.020597
32.658810,19.215051,0.000000,0.184213,4.367400,0.020559
32.152214,19.189636,0.000000,0.184391,4.430424,0.020546
32.526183,19.251954,0.000000,0.187366,4.476421,0.022510
32.766674,19.278191,0.000000,0.185344,4.451236,0.022908
32.914960,19.347170,0.000000,0.186572,4.373606,0.020811
