"prog","comp","io","tree","comm","gath"
4.121937,1.447021,0.000000,0.059003,1.739769,0.013016
3.919701,1.439328,0.000000,0.059821,1.710535,0.012900
3.945112,1.438120,0.000000,0.058104,1.755928,0.012994
3.848966,1.447482,0.000000,0.059457,1.636538,0.013194
3.955238,1.435300,0.000000,0.059917,1.755280,0.013023
3.931446,1.446486,0.000000,0.065791,1.720710,0.012965
3.941852,1.433359,0.000000,0.065297,1.745524,0.011513
3.835263,1.457729,0.000000,0.058391,1.641558,0.012782
4.268273,1.426936,0.000000,0.065043,1.731871,0.012838
3.864318,1.460621,0.000000,0.059164,1.677311,0.012630
4.166200,1.428178,0.000000,0.057209,1.665772,0.012735
3.759953,1.450762,0.000000,0.060550,1.565674,0.011598
3.768719,1.474480,0.000000,0.060495,1.585947,0.012988
4.041255,1.434009,0.000000,0.058619,1.800444,0.013172
4.181311,1.441399,0.000000,0.057052,1.786893,0.012757
3.819078,1.432399,0.000000,0.059609,1.635631,0.011868
3.920994,1.439151,0.000000,0.060116,1.747832,0.013441
4.008298,1.458252,0.000000,0.058330,1.808683,0.013011
3.834246,1.442203,0.000000,0.060302,1.649844,0.013199
3.933933,1.453945,0.000000,0.058749,1.759999,0.012977
4.006468,1.447698,0.000000,0.066826,1.704634,0.010981
3.856211,1.443739,0.000000,0.062857,1.665916,0.012976
3.957039,1.452282,0.000000,0.059721,1.697777,0.013058
3.854350,1.448585,0.000000,0.060710,1.665583,0.013041
3.847969,1.428270,0.000000,0.057913,1.673391,0.011854
4.100792,1.454839,0.000000,0.060194,1.748419,0.012294
4.201998,1.438979,0.000000,0.057962,1.664716,0.013243
3.882081,1.433521,0.000000,0.060287,1.683104,0.013019
3.946256,1.447639,0.000000,0.059965,1.781281,0.012214
3.909733,1.463498,0.000000,0.067722,1.685565,0.011512
4.134299,1.439833,0.000000,0.058088,1.769012,0.012328
3.933072,1.438146,0.000000,0.059844,1.743285,0.011950
3.987950,1.441035,0.000000,0.060431,1.827678,0.012814
3.943393,1.456116,0.000000,0.060141,1.656244,0.012982
3.868854,1.434338,0.000000,0.060097,1.685958,0.011915
4.378490,1.425109,0.000000,0.057437,1.644656,0.012581
4.092368,1.442716,0.000000,0.058663,1.696504,0.012386
3.900278,1.429709,0.000000,0.060081,1.727391,0.013066
3.895174,1.428904,0.000000,0.059349,1.708667,0.012825
3.839771,1.435728,0.000000,0.057241,1.651949,0.012805
3.904640,1.447864,0.000000,0.060122,1.710912,0.012774
3.896333,1.468960,0.000000,0.059774,1.641854,0.013007
3.906874,1.439769,0.000000,0.061040,1.685807,0.012193
3.829783,1.454665,0.000000,0.065871,1.637897,0.011507
3.880800,1.455214,0.000000,0.058611,1.675179,0.011998
3.779859,1.450059,0.000000,0.060768,1.561927,0.012803
4.204203,1.421226,0.000000,0.055457,1.794866,0.012897
4.002394,1.449897,0.000000,0.059739,1.785515,0.013432
3.945228,1.435974,0.000000,0.059439,1.730024,0.013042
3.970179,1.461557,0.000000,0.058608,1.676531,0.012955
